epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.013876319,-0.04715538,-0.046808243,-0.084622025
2,0.032195628,-0.03445041,-0.027494311,-0.0591197
3,0.05003935,-0.021749258,-0.00900197,-0.035001993
4,0.06746632,-0.008812785,0.008709371,-0.012099862
5,0.084563196,0.0044211745,0.025719762,0.009740174
6,0.10141337,0.018128037,0.042132914,0.030643046
7,0.118110955,0.032310843,0.057964325,0.050611615
8,0.13471663,0.04709941,0.07330078,0.06971085
9,0.1513148,0.0626573,0.088148415,0.0878883
10,0.16797698,0.079058945,0.102594316,0.105278194
11,0.18475688,0.096304,0.1166268,0.12196475
12,0.20167172,0.11430186,0.13024396,0.13788176
13,0.218768,0.13299966,0.14349192,0.15322012
14,0.23606664,0.15233457,0.15627766,0.16775459
15,0.25359565,0.1722393,0.16854256,0.18150431
16,0.27134258,0.19259453,0.1803065,0.19454408
17,0.28935212,0.213242,0.19154257,0.20681202
18,0.30766433,0.23403007,0.20222539,0.21829784
19,0.3262897,0.25466335,0.21236771,0.22904569
20,0.3452083,0.2748356,0.22198951,0.23909187
21,0.36438555,0.2942075,0.23108399,0.24840331
22,0.3837576,0.31240737,0.23961192,0.2569875
23,0.4032563,0.32908416,0.24758917,0.26487178
24,0.42284894,0.34397906,0.25498515,0.27192187
25,0.44250244,0.356942,0.26180154,0.27808464
26,0.4621489,0.3678906,0.2680397,0.28330117
27,0.48173225,0.3767392,0.27381426,0.2877704
28,0.501258,0.38361096,0.27913475,0.2914986
29,0.5207373,0.38872778,0.28407407,0.29460466
30,0.540163,0.39235342,0.28876865,0.2973016
31,0.5595036,0.39468342,0.2933355,0.29976815
32,0.5787798,0.39610952,0.2978961,0.30218405
33,0.59798276,0.39698756,0.30258006,0.30476493
34,0.61709034,0.3976127,0.30748338,0.3076843
35,0.63606894,0.39822155,0.31269228,0.31113684
36,0.654884,0.39908487,0.3182531,0.31523746
37,0.6734937,0.40040594,0.32415867,0.3200209
38,0.6918493,0.4024949,0.3303181,0.3252558
39,0.7098716,0.4053883,0.3365764,0.3306089
40,0.727471,0.40855902,0.3428194,0.335832
41,0.7445259,0.41193032,0.34908903,0.34103215
42,0.76091224,0.4150328,0.35542727,0.3463148
43,0.7765052,0.41734654,0.36183506,0.35168016
44,0.7911638,0.41803956,0.36829507,0.35709053
45,0.8047763,0.41745037,0.37480938,0.36255944
46,0.81720865,0.41531897,0.3814065,0.36806905
47,0.8283485,0.41169238,0.38811815,0.37366503
48,0.8381498,0.405779,0.39495975,0.37939924
49,0.84658015,0.3981018,0.4019397,0.3852588
50,0.8536668,0.38617027,0.40912008,0.39135414
51,0.85943794,0.37122786,0.41649485,0.39768875
52,0.8639706,0.35308045,0.42408258,0.40428948
53,0.867388,0.33149952,0.43187362,0.41115564
54,0.86985695,0.30905312,0.43975914,0.41805226
55,0.87155193,0.28722268,0.44768053,0.42486125
56,0.8726558,0.26596707,0.45564717,0.43168044
57,0.8733353,0.24725127,0.46362287,0.438533
58,0.8737261,0.22798216,0.4715942,0.4454642
59,0.87399065,0.20724595,0.47949636,0.4524079
60,0.8742549,0.18540037,0.48729527,0.45931554
61,0.8745965,0.16673565,0.49498558,0.46617025
62,0.87506455,0.15258807,0.502603,0.4729916
63,0.8756956,0.14403224,0.51016605,0.47977883
64,0.8765099,0.13682157,0.51768076,0.4866103
65,0.87749076,0.13282013,0.5251671,0.49355823
66,0.8786149,0.13258529,0.53262305,0.5006349
67,0.87987024,0.13533682,0.5400204,0.5078727
68,0.88121426,0.1414082,0.5473541,0.5152047
69,0.8826038,0.1505819,0.55463374,0.52267313
70,0.8839707,0.16358292,0.56186783,0.53032076
71,0.88525003,0.17502451,0.56901824,0.5380775
72,0.88641334,0.18925041,0.57609236,0.5459013
73,0.8874281,0.2014904,0.583091,0.5537466
74,0.8882786,0.21278185,0.58999133,0.5615736
75,0.8889648,0.22506088,0.5967506,0.5691447
76,0.8895138,0.2385273,0.6034193,0.5765156
77,0.8899342,0.25027573,0.6099632,0.58358175
78,0.8902591,0.2617076,0.6164028,0.5904368
79,0.89050186,0.27164292,0.62272,0.5971743
80,0.89068836,0.2810219,0.6289413,0.6037724
81,0.8908435,0.28964353,0.63505745,0.61014473
82,0.89098656,0.29547006,0.64107525,0.6163159
83,0.8911269,0.29921782,0.64698017,0.6221609
84,0.8912765,0.30144262,0.65276617,0.62766814
85,0.89144105,0.30236715,0.65847576,0.63310915
86,0.8916233,0.30231446,0.6641581,0.63845575
87,0.8918266,0.30236787,0.66986334,0.6438632
88,0.89205176,0.30236244,0.6755849,0.64930105
89,0.8923093,0.30307895,0.6813332,0.65474313
90,0.8926069,0.30663466,0.6870471,0.66008496
91,0.8929142,0.3095491,0.69267976,0.6652516
92,0.89323825,0.31436843,0.6982387,0.6702622
93,0.89356095,0.31733114,0.7037016,0.67515457
94,,,0.7090384,0.67991316
95,,,0.71424776,0.6847966
96,,,0.71935433,0.6896801
97,,,0.72438455,0.6945964
98,,,0.72934175,0.6994908
99,,,0.7342191,0.70436203
100,,,0.7390301,0.7092844
101,,,0.7437564,0.7141686
102,,,0.74842584,0.719102
103,,,0.75307715,0.7241397
104,,,0.7576602,0.7290649
105,,,0.7621871,0.7339183
106,,,0.7666232,0.7384932
107,,,0.7710235,0.7429646
108,,,0.7753635,0.74715185
109,,,0.77959096,0.7509987
110,,,0.78379583,0.7549871
111,,,0.78798544,0.75904274
112,,,0.79218024,0.7633112
113,,,0.7963022,0.76750696
114,,,0.80036306,0.771727
115,,,0.8043424,0.7757944
116,,,0.8082468,0.7797205
117,,,0.8120804,0.7836095
118,,,0.8158481,0.7874207
119,,,0.8195796,0.7912595
120,,,0.82332796,0.79530513
121,,,0.82708406,0.7995528
122,,,0.8307631,0.8037144
123,,,0.83428854,0.80754733
124,,,0.837782,0.8114636
125,,,0.8411777,0.8151709
126,,,0.84457934,0.819012
127,,,0.8479278,0.82276917
128,,,0.85118544,0.82633495
129,,,0.85430217,0.8294188
130,,,0.85722995,0.83215356
131,,,0.8602048,0.8351284
132,,,0.86320543,0.8382561
133,,,0.8662529,0.84165174
134,,,0.86920816,0.8450974
135,,,0.87196636,0.84820706
136,,,0.87464887,0.8510663
137,,,0.87727284,0.8534673
138,,,0.8796692,0.8554479
139,,,0.8819253,0.857419
140,,,0.8842118,0.8596667
141,,,0.88675857,0.8626863
142,,,0.8892032,0.8656132
143,,,0.8916092,0.8686198
144,,,0.89384186,0.8712721
145,,,0.895994,0.8737431
146,,,0.898091,0.8761934
147,,,0.9000787,0.8783444
148,,,0.9019365,0.8803419
149,,,0.90379065,0.88242835
150,,,0.90558314,0.88448364
151,,,0.9073578,0.88652575
152,,,0.9092088,0.8887453
153,,,0.91101027,0.89090735
154,,,0.91269976,0.8928927
155,,,0.91440207,0.8949131
156,,,0.91608584,0.8969343
157,,,0.9177257,0.8989323
158,,,0.91920125,0.9004107
159,,,0.92066705,0.90186685
160,,,0.9222305,0.9036893
161,,,0.92362916,0.90519047
162,,,0.925118,0.9071149
163,,,0.9264549,0.90864307
164,,,0.9277791,0.9101645
165,,,0.92905855,0.91157126
166,,,0.93027365,0.9129062
167,,,0.9313466,0.9140182
168,,,0.93246394,0.9153285
169,,,0.9336903,0.9168583
170,,,0.9351561,0.91890436
171,,,0.93647283,0.9208718
172,,,0.93754846,0.922528
173,,,0.9387501,0.923733
174,,,0.9397566,0.924634
175,,,0.9403959,0.9250578
176,,,0.94126046,0.92606163
177,,,0.942481,0.92769176
178,,,0.94383323,0.9296203
179,,,0.94492745,0.93120176
180,,,0.94591755,0.93239367
181,,,0.9468517,0.9334742
182,,,0.9477651,0.93461007
183,,,0.9486789,0.935766
184,,,0.94961923,0.9370092
185,,,0.9504828,0.9380534
186,,,0.9512755,0.9389373
187,,,0.9520788,0.93984056
188,,,0.95287883,0.9407637
189,,,0.9538464,0.9421448
190,,,0.9546427,0.94315934
191,,,0.955431,0.94410247
192,,,0.956154,0.9448569
193,,,0.95677423,0.9454051
194,,,0.9574961,0.94633
195,,,0.95826185,0.9473372
196,,,0.95904785,0.9485481
197,,,0.9596808,0.94948655
198,,,0.9604309,0.9502813
199,,,0.96101165,0.9507523
200,,,0.96141225,0.9511707
201,,,0.96209824,0.95207095
202,,,0.96288615,0.953128
203,,,0.96352255,0.95395744
204,,,0.9641516,0.9547047
205,,,0.9646934,0.95528847
206,,,0.96508557,0.955638
207,,,0.9655179,0.95618784
208,,,0.9660156,0.956897
209,,,0.96662045,0.9577587
210,,,0.9674163,0.95908993
211,,,0.9680285,0.96017146
212,,,0.96853334,0.9608336
213,,,0.9690446,0.96128535
214,,,0.9693607,0.961395
215,,,0.9694283,0.96130985
216,,,0.96989775,0.96186346
217,,,0.97051734,0.96267
218,,,0.9711659,0.96356964
219,,,0.9716137,0.9641993
220,,,0.972066,0.96481645
221,,,0.97219396,0.96486074
222,,,0.97217155,0.96463954
223,,,0.9728105,0.96557933
224,,,0.97346014,0.9668771
225,,,0.9738507,0.9675879
226,,,0.9743166,0.9681127
227,,,0.9747712,0.96827084
228,,,0.97481537,0.9680166
229,,,0.97490895,0.9680475
230,,,0.9753754,0.96866906
231,,,0.9760323,0.9695966
232,,,0.97625244,0.9699248
233,,,0.97656167,0.9702701
234,,,0.97696316,0.97062755
235,,,0.9771156,0.9705175
236,,,0.977284,0.9706706
237,,,0.97770494,0.9713839
238,,,0.9780884,0.9721532
239,,,0.97837377,0.97258395
240,,,0.9786477,0.9728732
241,,,0.97888136,0.9730442
242,,,0.9789444,0.9729403
243,,,0.9789344,0.9728576
244,,,0.97920394,0.97330856
245,,,0.979749,0.9742463
246,,,0.97999465,0.9747814
247,,,0.9802599,0.97514635
248,,,0.9804113,0.9752111
249,,,0.98037773,0.9749374
250,,,0.98058677,0.9751644
251,,,0.98084754,0.9755131
252,,,0.9811355,0.9759176
253,,,0.98141176,0.976315
254,,,0.98164845,0.97659814
255,,,0.9818959,0.9768924
256,,,0.9820818,0.9770983
257,,,0.98222953,0.977185
258,,,0.98230624,0.97713786
259,,,0.9821442,0.9767479
260,,,0.9823182,0.9769013
261,,,0.98245436,0.97701114
262,,,0.9828068,0.9775348
263,,,0.9830758,0.97810847
264,,,0.98317826,0.97828126
265,,,0.98341894,0.9785148
266,,,0.98340696,0.97832775
267,,,0.983209,0.9780172
268,,,0.98355293,0.9785929
269,,,0.9840063,0.97938955
270,,,0.98419964,0.9797646
271,,,0.9843393,0.97994983
272,,,0.9844766,0.9799557
273,,,0.98422545,0.9793662
274,,,0.9841184,0.97905016
275,,,0.9845016,0.9796152
276,,,0.9848833,0.9802562
277,,,0.98505056,0.9804692
278,,,0.9851923,0.9806321
279,,,0.9853046,0.9806395
280,,,0.985301,0.98050094
281,,,0.98533577,0.98049194
282,,,0.9855743,0.9808817
283,,,0.98575664,0.98117137
284,,,0.98586625,0.98128724
285,,,0.9859207,0.9812724
286,,,0.98577195,0.98086053
287,,,0.98577887,0.98078746
288,,,0.9859769,0.981146
289,,,0.9861897,0.98158306
290,,,0.98641545,0.9821333
291,,,0.98652965,0.98229426
292,,,0.9864024,0.9819247
293,,,0.9862829,0.9817069
294,,,0.98645014,0.9819967
295,,,0.9866643,0.9823177
296,,,0.98695016,0.9827768
297,,,0.98708147,0.98295426
298,,,0.9871858,0.9830497
299,,,0.9872283,0.9830398
300,,,0.98728925,0.9830985
301,,,0.9872811,0.9830457
302,,,0.9873828,0.9831809
303,,,0.9875295,0.9834086
304,,,0.9875739,0.98345995
305,,,0.98742193,0.9831924
306,,,0.9872745,0.98290324
307,,,0.987419,0.9830638
308,,,0.9876703,0.98344624
309,,,0.9878589,0.9838555
310,,,0.9879748,0.9840589
311,,,0.9880479,0.98403955
312,,,0.9879979,0.9837963
313,,,0.987945,0.98366904
314,,,0.9881998,0.9841474
315,,,0.9884015,0.98458445
316,,,0.9884572,0.984601
317,,,0.9885239,0.98460734
318,,,0.9885457,0.9845249
319,,,0.98858815,0.9845011
320,,,0.98863494,0.9844886
321,,,0.9886181,0.9844061
322,,,0.9887268,0.98453856
323,,,0.9888419,0.984704
