epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0144404,0.006156802,-0.040780984,0.99667263,0.023268938,-1.0367234
2,0.9955921,0.024887513,-0.026198352,0.9783324,0.04124061,-0.91150475
3,0.97738725,0.043148566,-0.012144983,0.961092,0.058398496,-0.7945546
4,0.9593746,0.060999215,0.0014778853,0.9442423,0.07478198,-0.6860246
5,0.9419204,0.07852118,0.014690483,0.92737925,0.09043044,-0.585068
6,0.92433435,0.09577266,0.027578032,0.91210127,0.10541789,-0.49152952
7,0.9076856,0.1127999,0.040188503,0.8978516,0.119814955,-0.404792
8,0.890889,0.1296625,0.052637376,0.8830517,0.1336481,-0.32441014
9,0.8742172,0.14642121,0.065060176,0.86905205,0.14693283,-0.25006574
10,0.8578062,0.16312149,0.07752113,0.8560678,0.15969957,-0.18154886
11,0.8418447,0.17979768,0.09014028,0.84398633,0.17196445,-0.11869328
12,0.82555467,0.19649222,0.1029986,0.8315759,0.18375053,-0.061555076
13,0.8088573,0.21323112,0.11616963,0.8185685,0.19509344,-0.009954691
14,0.7935105,0.23003897,0.12975106,0.80723506,0.20601325,0.036174417
15,0.77561164,0.24693987,0.1437554,0.7966396,0.21651593,0.076947294
16,0.7593209,0.26395383,0.15823282,0.78707236,0.2266345,0.1126233
17,0.7426317,0.2811121,0.17316566,0.7767254,0.23636857,0.14348409
18,0.7256908,0.2984353,0.18851288,0.76732117,0.24563417,0.16978073
19,0.7085824,0.3159122,0.20422836,0.7577727,0.25444373,0.19193602
20,0.691472,0.3335281,0.22030087,0.7480022,0.262839,0.2104065
21,0.67406094,0.35127777,0.23668306,0.7399877,0.2708374,0.22567138
22,0.6562192,0.36915618,0.25334644,0.7327937,0.27846926,0.23823202
23,0.6392787,0.38714463,0.2702561,0.72619,0.2857786,0.24850047
24,0.62089205,0.40523404,0.28737387,0.71889955,0.29280847,0.2569496
25,0.6036201,0.42341337,0.30465603,0.7120024,0.29959846,0.2640006
26,0.5858365,0.44167018,0.3220443,0.7048675,0.30622524,0.27002582
27,0.56735027,0.4599864,0.33951753,0.69758326,0.31275937,0.2753025
28,0.5491761,0.47833166,0.35701782,0.6931972,0.31927657,0.28004387
29,0.53073514,0.49669057,0.3745448,0.6858474,0.32582173,0.28446737
