epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
149,0.1335748,0.88213265,0.78514755,0.10912065,0.9171054,0.7715772
150,0.13355337,0.8823005,0.785292,0.11161144,0.9186989,0.7737968
151,0.13367341,0.8824705,0.78552026,0.10835041,0.92024964,0.7767334
152,0.13324387,0.88264066,0.78619623,0.10538836,0.9217154,0.78029376
153,0.13267142,0.88280886,0.78618205,0.10342268,0.9231862,0.78354514
154,0.1324008,0.88297796,0.78626955,0.10555841,0.924712,0.7858095
155,0.1323072,0.8831499,0.7863499,0.10358457,0.92622024,0.7872216
156,0.13218081,0.8833213,0.78576916,0.101479806,0.9276517,0.7881731
157,0.13221116,0.8834899,0.78519535,0.09676237,0.9289478,0.7888032
158,0.13148329,0.88365686,0.78486806,0.098411694,0.93018675,0.78989494
159,0.1322244,0.8838192,0.78425,0.09586473,0.93143,0.7915928
160,0.13126688,0.8839839,0.78362364,0.095312946,0.93273497,0.7940012
161,0.13157508,0.8841578,0.7842602,0.09571598,0.9340002,0.79667175
162,0.1312904,0.88432807,0.7853059,0.0889904,0.9353142,0.7991878
163,0.1311416,0.8844967,0.7862724,0.091730334,0.9366212,0.8015536
164,0.13051105,0.8846625,0.7875331,0.090513505,0.9378629,0.80349094
165,0.13042143,0.8848305,0.78801507,0.08819225,0.9391081,0.8045414
166,0.13022642,0.885001,0.7873894,0.08581164,0.94028294,0.80508584
167,0.13015911,0.88516676,0.7860559,0.085412025,0.9413126,0.80583346
168,0.1299889,0.8853245,0.78495157,0.082347155,0.9423463,0.80762863
169,0.1292643,0.88548124,0.7844162,0.082363985,0.94356,0.8105583
170,0.1292828,0.8856454,0.784685,0.0798947,0.9446422,0.8137519
171,0.12900214,0.88581675,0.7855029,0.08164728,0.94562167,0.8161093
172,0.12907322,0.8859895,0.7860936,0.07999407,0.9466823,0.817726
173,0.1285269,0.8861586,0.78665936,0.080926284,0.94781464,0.8182993
174,0.12831375,0.88632184,0.787253,0.074927144,0.94877064,0.8186161
175,0.12818113,0.886483,0.78789556,0.076600984,0.94964635,0.8190079
176,0.12773822,0.8866476,0.78822434,0.07326063,0.9505943,0.82018936
177,0.12774813,0.88681257,0.78807175,0.073392764,0.95158464,0.8220148
178,0.12797941,0.88697827,0.7880475,0.07249638,0.9525424,0.82406455
179,0.12716861,0.8871447,0.7874881,0.0702021,0.95343435,0.8254288
180,0.12744932,0.8873116,0.78729194,0.06688965,0.95427686,0.82622564
181,0.12705721,0.8874758,0.78683347,0.06894716,0.9550845,0.8267452
182,0.12721118,0.8876405,0.7870647,0.06977032,0.9559349,0.8271717
183,0.1262307,0.88780725,0.7876924,0.06769203,0.95682526,0.827902
184,0.12693043,0.88797283,0.7888251,0.06565697,0.9576928,0.8292513
185,0.12584175,0.888136,0.7900317,0.067991495,0.9585312,0.8308729
186,0.1264889,0.8883028,0.7900826,0.06438613,0.959348,0.8325387
187,0.12598673,0.88847315,0.7889501,0.0630361,0.9601531,0.8337948
188,0.12582965,0.88863623,0.78744227,0.06261509,0.9609257,0.8345116
189,0.12548292,0.8887966,0.7864745,0.061558962,0.9614832,0.83475673
190,0.12549552,0.88895905,0.78580046,0.05952252,0.9620941,0.8350744
191,0.12493696,0.8891265,0.78589594,0.059830736,0.9627983,0.8357714
192,0.12518135,0.88928956,0.78634846,0.060575563,0.9636425,0.83711416
