design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-125.0043716430664,1.1645002365112305,1.9280900955200195,-0.4652949869632721,0.0,-0.08177533745765686,-0.9520085453987122,-0.8702332973480225
s510,1,total_negative_slack_ns,288,-10.087082862854004,2.8882246017456055,4.245097637176514,-3.521289110183716,0.0,-0.8304376602172852,-3.6772983074188232,-2.846860647201538
i2c,2,total_negative_slack_ns,288,-9.322840690612793,33.21409606933594,37.016719818115234,-33.42695617675781,0.0,-7.131219863891602,-40.345314025878906,-33.21409606933594
s444,2,total_negative_slack_ns,288,-5.343870162963867,3.0636167526245117,4.190914630889893,-4.594910144805908,0.0,-0.8916535973548889,-3.9545435905456543,-3.06289005279541
s386,5,total_negative_slack_ns,288,-3.9562292098999023,1.8402857780456543,2.5972378253936768,-3.1184980869293213,0.0,-0.746756911277771,-2.262333869934082,-1.5155770778656006
usb_phy,1,total_negative_slack_ns,288,-2.400789499282837,11.024449348449707,13.538288116455078,-20.32241439819336,0.0,-4.0896806716918945,-15.114130973815918,-11.024449348449707
s526,5,total_negative_slack_ns,288,-0.980532169342041,1.6943628787994385,2.3420889377593994,-4.650142192840576,0.0,-0.8880174160003662,-2.227374792098999,-1.339357614517212
systemcdes,2,total_negative_slack_ns,288,-0.29892027378082275,32.16514205932617,34.52846145629883,-83.60449981689453,0.0,-23.923463821411133,-56.08860778808594,-32.16514205932617
s420,3,total_negative_slack_ns,288,-0.23328542709350586,1.4306610822677612,1.8574244976043701,-4.480721950531006,0.0,-1.081291913986206,-2.3002443313598633,-1.2189524173736572
s298,3,total_negative_slack_ns,288,-0.221116304397583,0.9354293346405029,1.2537838220596313,-3.157489061355591,0.0,-0.5928377509117126,-1.3838419914245605,-0.7910044193267822
s1423,4,total_negative_slack_ns,288,-0.030330181121826172,11.276626586914062,15.256428718566895,-40.30670166015625,0.0,-14.81924819946289,-4.244218349456787,10.575029373168945
s1423a,3,total_negative_slack_ns,288,0.023544669151306152,10.514087677001953,14.800702095031738,-40.895965576171875,0.0,-14.305703163146973,-3.943838357925415,10.361865997314453
s832a,1,total_negative_slack_ns,288,0.058637380599975586,1.7651729583740234,2.468435287475586,-6.867057800292969,0.0,-1.7138322591781616,-3.4335432052612305,-1.7197107076644897
ss_pcm,3,total_negative_slack_ns,288,0.07246959209442139,5.057679176330566,5.6319074630737305,-16.613008499145508,0.0,-3.321835517883301,-8.379514694213867,-5.057679176330566
s344,2,total_negative_slack_ns,288,0.3451741933822632,0.9606698155403137,1.3059816360473633,-4.482790946960449,0.0,-0.950855016708374,-1.8247809410095215,-0.8739259243011475
s838,5,total_negative_slack_ns,288,0.39410269260406494,2.3954577445983887,2.984983205795288,-9.767878532409668,0.0,-2.6199939250946045,-4.657369613647461,-2.0373759269714355
s832,2,total_negative_slack_ns,288,0.42350876331329346,1.4866461753845215,1.9316998720169067,-6.867057800292969,0.0,-1.7138322591781616,-3.1881871223449707,-1.4743547439575195
s820,4,total_negative_slack_ns,288,0.5592701435089111,1.2900041341781616,1.65713632106781,-6.843706130981445,0.0,-1.6709110736846924,-2.931147575378418,-1.2602365016937256
s820a,3,total_negative_slack_ns,288,0.566001296043396,1.22499418258667,1.6444331407546997,-6.843706130981445,0.0,-1.6709110736846924,-2.8861896991729736,-1.2152787446975708
s400,4,total_negative_slack_ns,288,0.5692740082740784,0.8251664042472839,1.074319839477539,-4.488002777099609,0.0,-0.8724053502082825,-1.6264688968658447,-0.7540634274482727
s526a,4,total_negative_slack_ns,288,0.6611818075180054,0.7524591088294983,0.9743469953536987,-4.59926700592041,0.0,-0.8958985805511475,-1.5713222026824951,-0.6754236817359924
s38417,3,total_negative_slack_ns,288,0.7500784993171692,55.21155548095703,90.92463684082031,-513.5249633789062,0.0,-134.61981201171875,-81.37105560302734,53.24875259399414
s382,4,total_negative_slack_ns,288,0.7958264946937561,0.6108790636062622,0.7901423573493958,-4.823084831237793,0.0,-0.9624850749969482,-1.4798665046691895,-0.5173813700675964
s349,1,total_negative_slack_ns,288,0.7985474467277527,0.629863440990448,0.8210777640342712,-4.973042011260986,0.0,-1.0988430976867676,-1.4344382286071777,-0.3355952501296997
