epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0123639,0.008565307,-0.028138256,1.0140699,0.0047469614,-0.13517058
2,0.99204093,0.028416146,-0.009279954,0.99623716,0.021889353,-0.12822807
3,0.97246873,0.04776434,0.008745456,0.97982347,0.038447548,-0.12082589
4,0.95352584,0.066696644,0.026074897,0.96262455,0.054446377,-0.11283906
5,0.93469065,0.085290454,0.042755388,0.9480761,0.06996433,-0.10412143
6,0.9169771,0.10361902,0.058899295,0.9320099,0.08505894,-0.09456216
7,0.8988389,0.12178014,0.07461818,0.91675836,0.099720374,-0.084096685
8,0.88115215,0.13985607,0.09001447,0.9034437,0.11397076,-0.07267086
9,0.86327183,0.15790416,0.10519502,0.8888599,0.1278782,-0.06007149
10,0.84551096,0.17597789,0.12026404,0.8745516,0.14148562,-0.04624326
11,0.8277588,0.19412032,0.13532673,0.8613904,0.15484892,-0.031027663
12,0.81011975,0.21237764,0.150403,0.8484974,0.16798034,-0.014485145
13,0.79257673,0.2307705,0.16554901,0.83497417,0.18086602,0.0033802153
14,0.77419466,0.2493246,0.18083492,0.82183105,0.19352326,0.022484506
15,0.7562168,0.26804435,0.19630346,0.80957973,0.20590481,0.042745017
16,0.7374482,0.28693444,0.21207437,0.79596364,0.21797654,0.06401603
17,0.71902514,0.30598754,0.22814079,0.78419507,0.2296586,0.08615305
18,0.7003155,0.32517773,0.24444051,0.77374125,0.24091716,0.10897057
19,0.681383,0.34449047,0.2608391,0.7622447,0.25172383,0.13212316
20,0.66280806,0.3639022,0.27726826,0.7513657,0.26203668,0.15525171
21,0.64355,0.38339156,0.29374248,0.7420095,0.27180648,0.17793393
22,0.6248568,0.402932,0.31035826,0.730667,0.28102708,0.19975889
23,0.6056161,0.42249995,0.32723278,0.7211389,0.28965917,0.22023389
24,0.58601916,0.44207987,0.3444696,0.7144063,0.29769224,0.23893237
25,0.56732476,0.46165696,0.36209702,0.70599574,0.30514345,0.25540936
26,0.54714805,0.48120904,0.38016117,0.6989466,0.31204137,0.26939803
27,0.5278808,0.50072134,0.39864233,0.6920151,0.3184331,0.28067917
28,0.50948316,0.52016973,0.41756096,0.6858868,0.32436618,0.28915897
29,0.48918527,0.53952104,0.43688893,0.68234384,0.3299356,0.29500157
30,0.4705437,0.55874044,0.4565596,0.67223006,0.3352635,0.29849574
31,0.45102292,0.5777974,0.47644728,0.6667123,0.34046268,0.30011195
32,0.4322142,0.5966261,0.49635297,0.66446066,0.345647,0.30033192
33,0.41360646,0.61516064,0.5161158,0.6592515,0.35089153,0.29980502
34,0.3975665,0.6333456,0.5355815,0.653556,0.35630274,0.2990479
35,0.3796099,0.6511075,0.5546092,0.6487934,0.3618899,0.29847297
36,0.36232632,0.66837215,0.57311344,0.64568025,0.36751992,0.2984811
37,0.3439216,0.68505824,0.590899,0.63679606,0.37328574,0.2993237
38,0.32827848,0.7010991,0.6078186,0.6307049,0.3792026,0.30117708
39,0.3116858,0.7164163,0.62387717,0.62816584,0.3852302,0.30401275
40,0.29707533,0.7309356,0.6389379,0.6203128,0.3913777,0.30775452
41,0.28425866,0.7446035,0.65297097,0.61554724,0.39760777,0.31225199
42,0.26922563,0.757366,0.6656631,0.6069378,0.4038969,0.31739444
43,0.25742918,0.76917934,0.67710966,0.6029508,0.41020384,0.3230256
44,0.246539,0.7800115,0.68704665,0.59636754,0.41655478,0.32904008
45,0.2359008,0.7898314,0.69578046,0.5885676,0.42295513,0.3353737
46,0.22632226,0.798645,0.7032062,0.58362615,0.42938814,0.3419518
47,0.21831985,0.8064496,0.70960903,0.57625526,0.43584022,0.34867448
48,0.21063375,0.8132704,0.71510565,0.5717927,0.44231957,0.35533595
49,0.20387582,0.8191511,0.72009194,0.56654185,0.44888586,0.36179286
50,0.1988457,0.82413673,0.7244123,0.559533,0.45554623,0.36799797
51,0.19406344,0.8282834,0.72827893,0.5537958,0.46231538,0.37384653
52,0.19060412,0.8316681,0.7319008,0.54454213,0.46920043,0.37918037
53,0.18647686,0.8343851,0.7348629,0.53780496,0.47617024,0.38394207
54,0.1853382,0.83655244,0.7377037,0.5324969,0.4832045,0.38813645
55,0.18330479,0.83829296,0.740428,0.5251762,0.49028748,0.39186972
56,0.18060029,0.8397298,0.7427961,0.51565486,0.49740857,0.39518803
57,0.17932001,0.8409775,0.7449536,0.51444566,0.5045558,0.3981777
58,0.17867842,0.8421419,0.746606,0.50548226,0.51172054,0.40091
59,0.17830929,0.8433034,0.74795943,0.4981002,0.5189062,0.4034832
60,0.17580105,0.84450257,0.749184,0.49133357,0.5261166,0.40602675
61,0.17626777,0.84577954,0.74961543,0.4820943,0.53333414,0.40852612
62,0.1740065,0.8471287,0.7497023,0.47601646,0.54054123,0.41083735
63,0.17355064,0.8485425,0.74954796,0.4709506,0.5477386,0.41308632
64,0.17216823,0.84999865,0.74909586,0.4659496,0.554918,0.4152762
65,0.17050897,0.8514698,0.7488229,0.45573616,0.5620878,0.4174181
66,0.16939592,0.8529316,0.7493353,0.44858393,0.56920946,0.4196329
67,0.16802615,0.85435563,0.7505653,0.44696054,0.57620806,0.4219002
68,0.16571678,0.85571945,0.7520906,0.43674773,0.5830742,0.42439285
69,0.16413537,0.8570064,0.7530906,0.43379107,0.58981353,0.42739552
70,0.16422804,0.85820884,0.75349396,0.42572054,0.5964406,0.43081063
71,0.16244517,0.8593221,0.7530495,0.41889015,0.60296786,0.43490377
72,0.16052362,0.8603319,0.751999,0.40961933,0.6094031,0.43967
73,0.16019921,0.861228,0.7507764,0.4062438,0.61572427,0.445028
74,0.15838382,0.8620102,0.74983466,0.39883178,0.62192696,0.45079035
75,0.1572485,0.8626852,0.74911845,0.3924618,0.62799555,0.45695248
76,0.15636984,0.86326504,0.74865854,0.3885237,0.63393307,0.46365088
77,0.15623823,0.8637618,0.74880445,0.38483262,0.63974863,0.4705194
78,0.15608275,0.86419743,0.7498253,0.37618726,0.64544916,0.47765237
79,0.15508866,0.8645895,0.7514037,0.37243408,0.651044,0.48508024
80,0.15412387,0.8649484,0.75347793,0.36581707,0.65652215,0.49274382
81,0.15435442,0.8652867,0.7549585,0.36761254,0.661882,0.500804
82,0.15322989,0.865616,0.7560841,0.35748747,0.66714305,0.5092097
83,0.15386128,0.8659457,0.7570152,0.3511274,0.6723129,0.51783264
84,0.15269296,0.8662782,0.7571721,0.34643146,0.6773961,0.52634615
85,0.1519832,0.86662245,0.7570619,0.34185016,0.6824142,0.53468174
86,0.15278584,0.8669795,0.7569769,0.3361048,0.6873617,0.5429622
87,0.15130833,0.86735,0.75631857,0.33135444,0.69224685,0.55113804
88,0.15158011,0.86772,0.7554186,0.33242744,0.69707376,0.559272
89,0.15089479,0.8680886,0.7549101,0.32527387,0.7018562,0.5667199
90,0.15034772,0.86845505,0.75464666,0.31767866,0.70657694,0.5736562
91,0.14973938,0.86881447,0.7547425,0.31222948,0.7112379,0.58028966
92,0.15039687,0.8691679,0.7549885,0.31073108,0.7158316,0.5865596
93,0.1496425,0.86951435,0.75521725,0.3058243,0.72037715,0.5926386
94,0.14926693,0.8698532,0.7560235,0.30063862,0.7248872,0.59863454
95,0.14843944,0.8701811,0.75687253,0.29924425,0.7293498,0.604659
96,0.14823648,0.87049305,0.75754714,0.29288304,0.7337681,0.61039454
97,0.14830449,0.8707876,0.7578397,0.2896024,0.73814297,0.61582917
98,0.14724524,0.87106705,0.7580041,0.28457162,0.7424798,0.6207145
99,0.14625195,0.8713371,0.7574467,0.27915585,0.7467651,0.62527096
100,0.14678113,0.87159646,0.756392,0.27669632,0.75099915,0.6289649
101,0.14583771,0.87184393,0.7551631,0.27220145,0.75518304,0.6314897
102,0.14640006,0.8720778,0.75445354,0.26470676,0.7593254,0.6334118
103,0.14635782,0.87230235,0.7536257,0.26347396,0.76341707,0.6355216
104,0.14562345,0.8725208,0.7532498,0.25886536,0.7674537,0.6375996
105,0.14581917,0.87273777,0.75378567,0.25548035,0.7714556,0.6400859
106,0.14503941,0.8729513,0.75506455,0.25215325,0.7754057,0.64285773
107,0.1449141,0.8731593,0.75641346,0.25031546,0.7793255,0.6453919
108,0.14492041,0.8733594,0.7575434,0.24324937,0.78319997,0.6479339
109,0.1445562,0.873552,0.7583745,0.24047124,0.78702444,0.65021026
110,0.14459233,0.87374324,0.7583603,0.23733266,0.7907888,0.6523016
111,0.14384297,0.87393224,0.7579245,0.23348475,0.79451096,0.65376914
112,0.14366725,0.87412155,0.75688994,0.23058064,0.7981863,0.6544547
113,0.14362796,0.8743056,0.7549308,0.22889271,0.80179644,0.65488577
114,0.1430546,0.8744844,0.75296426,0.22365682,0.8053495,0.65575045
115,0.14215483,0.8746573,0.75104344,0.21981673,0.80886286,0.65721357
116,0.14333093,0.87482655,0.74994636,0.21724693,0.81236047,0.6590709
117,0.1425313,0.8749957,0.7494835,0.2096947,0.81582594,0.66092885
118,0.14248493,0.8751645,0.74942636,0.20519789,0.8192893,0.66346884
119,0.1416296,0.8753325,0.7499878,0.20725203,0.822739,0.66602564
120,0.1415458,0.87549895,0.75126976,0.2036928,0.82614243,0.6685509
121,0.14149585,0.875662,0.7531475,0.20073883,0.8294832,0.6708157
122,0.14156584,0.8758235,0.75402594,0.1953481,0.8327671,0.6733864
123,0.14041351,0.87598526,0.7541601,0.19381769,0.8359798,0.676335
124,0.14015421,0.87614954,0.7538039,0.1891958,0.8391078,0.67944896
125,0.14075167,0.8763193,0.7525791,0.18459715,0.8422057,0.68195945
126,0.1409051,0.8764895,0.75127524,0.18274224,0.84524953,0.68415415
127,0.14011714,0.87666,0.7502054,0.18314792,0.84828234,0.68569934
128,0.13960233,0.87682754,0.7497448,0.17570262,0.851305,0.6875398
129,0.13929984,0.8769903,0.7496874,0.17498556,0.8543421,0.6900626
130,0.13889425,0.8771515,0.7501872,0.17039667,0.85724276,0.692521
131,0.13948575,0.87731713,0.75070536,0.16760051,0.8600191,0.69520605
132,0.13860804,0.87748444,0.75087476,0.16674444,0.86278754,0.6980758
133,0.13896687,0.87764966,0.7507635,0.16343834,0.865473,0.70138156
134,0.13890593,0.8778063,0.75030917,0.16049178,0.8681018,0.7041761
135,0.13844988,0.8779575,0.7497072,0.16034997,0.87071943,0.7058515
136,0.13824007,0.87810993,0.7489408,0.15282783,0.8733075,0.7065687
137,0.13763131,0.8782668,0.74874514,0.15153983,0.87586224,0.7072522
138,0.13701925,0.878431,0.7486383,0.15035841,0.878411,0.7088989
139,0.13736665,0.87859565,0.7485401,0.14825103,0.8809058,0.711486
140,0.13721152,0.8787573,0.7481059,0.14487152,0.8833208,0.7156017
141,0.13743289,0.87891704,0.74764454,0.1370587,0.8856435,0.7202037
142,0.13657019,0.8790719,0.7468332,0.13807938,0.8879019,0.72428435
143,0.13630977,0.87922305,0.74624693,0.13605037,0.8901436,0.7273674
144,0.13623679,0.8793726,0.7459203,0.13528767,0.89241874,0.7292946
145,0.13634752,0.8795239,0.7458828,0.13413365,0.8946797,0.730922
146,0.13599147,0.87967443,0.7461234,0.12747587,0.8968366,0.732551
147,0.13543175,0.8798226,0.7465418,0.12778145,0.8989111,0.7345692
148,0.13495836,0.8799693,0.7468654,0.12716733,0.90101415,0.7372625
149,0.13568148,0.8801198,0.7465056,0.1208215,0.90306675,0.74122113
150,0.13552937,0.88027257,0.7458833,0.12147133,0.90502465,0.744387
151,0.13533115,0.88042516,0.7446621,0.119866095,0.90693414,0.7469474
152,0.13401961,0.8805746,0.74309504,0.1162674,0.90886724,0.7486542
153,0.13433066,0.8807254,0.7421473,0.11490895,0.9107686,0.7505236
154,0.13435178,0.8808774,0.7415925,0.11055307,0.9126132,0.7528626
155,0.13376008,0.8810323,0.74162257,0.11035024,0.91433156,0.75571287
156,0.1341815,0.8811876,0.7418564,0.10735305,0.91607493,0.75899905
157,0.13399322,0.88134015,0.74209815,0.10929632,0.91784257,0.76271284
158,0.13434184,0.88149226,0.7425148,0.10614729,0.9195326,0.7656169
159,0.1332727,0.8816454,0.74255407,0.105982915,0.92113173,0.7683975
160,0.13297704,0.8817954,0.7424516,0.10418519,0.9228674,0.7693411
161,0.13243374,0.8819458,0.7422148,0.09906541,0.9245739,0.76977885
162,0.1326708,0.8820966,0.74148446,0.098416224,0.9261363,0.7713397
163,0.1319877,0.8822478,0.7404089,0.09881431,0.92757386,0.7735775
164,0.13217005,0.88239956,0.739211,0.09576008,0.9290384,0.77517354
165,0.13211454,0.8825539,0.738225,0.094001696,0.93055856,0.777672
166,0.13256298,0.8827108,0.7370225,0.09471761,0.9320302,0.7801397
167,0.13250893,0.88286877,0.7368419,0.09079385,0.933431,0.7825173
168,0.13136223,0.88302547,0.73697317,0.08820838,0.93475646,0.78466105
169,0.13144466,0.8831795,0.7372947,0.08872935,0.93617785,0.7858885
170,0.13073008,0.88333,0.7370024,0.08738361,0.93751276,0.78670996
171,0.1305799,0.88347924,0.73621476,0.0836545,0.9387253,0.78813976
172,0.1309114,0.8836311,0.7351228,0.08384742,0.9398092,0.7897231
173,0.13077495,0.88378793,0.7340945,0.08404269,0.9410421,0.79290634
174,0.1301677,0.8839491,0.73325855,0.08159655,0.9423431,0.7953054
175,0.13048208,0.8841071,0.7328979,0.07804962,0.94358236,0.7967364
176,0.13005894,0.88426065,0.7324941,0.07880847,0.9447535,0.7979884
177,0.12991345,0.88441503,0.7323231,0.07538486,0.9459302,0.7992754
178,0.12931344,0.88457334,0.73197,0.07750209,0.94708407,0.80108947
179,0.1297054,0.8847329,0.7314034,0.0789446,0.9481451,0.8030264
180,0.12902877,0.8848904,0.7308104,0.074572094,0.9491806,0.80427873
181,0.12890744,0.8850442,0.73025596,0.0735548,0.95023775,0.8048565
182,0.12919936,0.8851988,0.72874874,0.07250281,0.9511782,0.8053614
183,0.12874848,0.8853569,0.72683454,0.06928078,0.952196,0.80632436
184,0.12805922,0.88551533,0.7253494,0.069974765,0.95326376,0.80797786
185,0.12857294,0.88566846,0.72366047,0.07012746,0.9542238,0.8089283
186,0.12789059,0.8858186,0.72246,0.06998269,0.9550908,0.80952895
187,0.12828434,0.8859714,0.7224407,0.06884053,0.9560558,0.8117803
188,0.12745294,0.8861271,0.72257084,0.06514712,0.95704174,0.8139
189,0.12783322,0.88628614,0.7232932,0.06491558,0.9578722,0.81447494
190,0.127401,0.8864501,0.7232803,0.063804306,0.9585943,0.8138052
191,0.12685713,0.886615,0.72274256,0.0615812,0.9594656,0.8138243
192,0.1270509,0.886779,0.72194207,0.062325817,0.96047544,0.81636685
193,0.12672153,0.88694334,0.7200777,0.06100257,0.9613293,0.8183694
194,0.12678012,0.88710564,0.71737367,0.0601063,0.96203357,0.8207512
195,0.1263589,0.88726795,0.7157568,0.059336722,0.9627487,0.82334614
196,0.12595038,0.8874327,0.71496695,0.058722366,0.9635676,0.8241212
197,0.12602726,0.8875946,0.714843,0.05659678,0.9642871,0.82303095
198,0.12593496,0.8877508,0.7150343,0.056381065,0.96488744,0.822131
199,0.12569644,0.88790923,0.71465194,0.055511855,0.9655589,0.8216556
200,0.12576236,0.8880747,0.7137549,0.054990154,0.96636105,0.82249945
201,0.1253612,0.88824385,0.7115396,0.053814482,0.96706074,0.8246356
202,0.12550847,0.88840896,0.7087411,0.053938996,0.96757156,0.8271248
203,0.124766454,0.88856953,0.70585287,0.051917773,0.9681082,0.8284364
204,0.124439284,0.8887361,0.70420444,0.05149145,0.9687392,0.8296007
205,0.124795154,0.8889071,0.70341086,0.052371282,0.9695157,0.83030176
206,0.12391708,0.88907754,0.7031515,0.0503006,0.970115,0.8299948
207,0.12423124,0.8892439,0.70308435,0.05115505,0.9705908,0.8303124
208,0.12428256,0.8894094,0.7028057,0.05009689,0.97119874,0.8316433
209,0.12378426,0.889572,0.70287496,0.048829358,0.9717615,0.8346249
210,0.12325226,0.8897333,0.7017691,0.04714368,0.972163,0.8367279
