fold,target,epoch,train_loss
1,delta_worst_slack_ns,1,0.5566223436916197
1,delta_worst_slack_ns,2,0.06362901453499321
1,delta_worst_slack_ns,3,0.04002270668566048
1,delta_worst_slack_ns,4,0.033647605584369404
1,delta_worst_slack_ns,5,0.030042991758108855
1,delta_worst_slack_ns,6,0.02730509666194608
1,delta_worst_slack_ns,7,0.025460042780986777
1,delta_worst_slack_ns,8,0.023900742343327664
1,delta_worst_slack_ns,9,0.02258266941518397
1,delta_worst_slack_ns,10,0.02135880684127679
1,delta_worst_slack_ns,11,0.020376847122793085
1,delta_worst_slack_ns,12,0.019169845565169066
1,delta_worst_slack_ns,13,0.018423075477282207
1,delta_worst_slack_ns,14,0.01759370847663901
1,delta_worst_slack_ns,15,0.016894806349823425
1,delta_worst_slack_ns,16,0.01608597020710911
1,delta_worst_slack_ns,17,0.01560288495118464
1,delta_worst_slack_ns,18,0.01491486549086578
1,delta_worst_slack_ns,19,0.014474390239619815
1,delta_worst_slack_ns,20,0.01400766718584496
1,delta_worst_slack_ns,21,0.013683746104595718
1,delta_worst_slack_ns,22,0.013316313895556304
1,delta_worst_slack_ns,23,0.01295412435020144
1,delta_worst_slack_ns,24,0.01268460929908373
1,delta_worst_slack_ns,25,0.012441859200216449
1,delta_worst_slack_ns,26,0.012361844319167797
1,delta_worst_slack_ns,27,0.012096574244735477
1,delta_worst_slack_ns,28,0.011902407740239982
1,delta_worst_slack_ns,29,0.011637567486558054
1,delta_worst_slack_ns,30,0.011453146210035405
1,delta_total_negative_slack_ns,1,0.7583130960528915
1,delta_total_negative_slack_ns,2,0.3630207546122439
1,delta_total_negative_slack_ns,3,0.22188135623573899
1,delta_total_negative_slack_ns,4,0.1383312251027282
1,delta_total_negative_slack_ns,5,0.07954882226280265
1,delta_total_negative_slack_ns,6,0.051765245427419476
1,delta_total_negative_slack_ns,7,0.03992859720512553
1,delta_total_negative_slack_ns,8,0.03369407515760298
1,delta_total_negative_slack_ns,9,0.029381151308302766
1,delta_total_negative_slack_ns,10,0.026428778244702664
1,delta_total_negative_slack_ns,11,0.02355164454483592
1,delta_total_negative_slack_ns,12,0.02214737101136385
1,delta_total_negative_slack_ns,13,0.020914312278678467
1,delta_total_negative_slack_ns,14,0.02005102482621555
1,delta_total_negative_slack_ns,15,0.019685018578314926
1,delta_total_negative_slack_ns,16,0.01823618778729582
1,delta_total_negative_slack_ns,17,0.01699828622476743
1,delta_total_negative_slack_ns,18,0.015900027555030387
1,delta_total_negative_slack_ns,19,0.015844714998438193
1,delta_total_negative_slack_ns,20,0.015222026253337259
1,delta_total_negative_slack_ns,21,0.014805521466419683
1,delta_total_negative_slack_ns,22,0.014467084551000738
1,delta_total_negative_slack_ns,23,0.014214605596419927
1,delta_total_negative_slack_ns,24,0.013554419351702518
1,delta_total_negative_slack_ns,25,0.013782092330938167
1,delta_total_negative_slack_ns,26,0.013336399933686844
1,delta_total_negative_slack_ns,27,0.013130712250174882
1,delta_total_negative_slack_ns,28,0.012740139980931897
1,delta_total_negative_slack_ns,29,0.012600552038969221
1,delta_total_negative_slack_ns,30,0.012284565666640128
2,delta_worst_slack_ns,1,0.6656629023430226
2,delta_worst_slack_ns,2,0.08104574636698843
2,delta_worst_slack_ns,3,0.04924696028322071
2,delta_worst_slack_ns,4,0.04076507194219409
2,delta_worst_slack_ns,5,0.03562740350628758
2,delta_worst_slack_ns,6,0.03202693672241033
2,delta_worst_slack_ns,7,0.029568497477485252
2,delta_worst_slack_ns,8,0.027689266838021465
2,delta_worst_slack_ns,9,0.025995785370469093
2,delta_worst_slack_ns,10,0.02467741494489325
2,delta_worst_slack_ns,11,0.023467298971863837
2,delta_worst_slack_ns,12,0.022427867807157047
2,delta_worst_slack_ns,13,0.021613183545994688
2,delta_worst_slack_ns,14,0.02076222641287265
2,delta_worst_slack_ns,15,0.019929216710386333
2,delta_worst_slack_ns,16,0.019365068592198262
2,delta_worst_slack_ns,17,0.018419907503836864
2,delta_worst_slack_ns,18,0.01758173999150057
2,delta_worst_slack_ns,19,0.01716835340401074
2,delta_worst_slack_ns,20,0.016593916509468277
2,delta_worst_slack_ns,21,0.016000056997299554
2,delta_worst_slack_ns,22,0.015512856344381968
2,delta_worst_slack_ns,23,0.015294045025298188
2,delta_worst_slack_ns,24,0.014699482126860647
2,delta_worst_slack_ns,25,0.014022241553498639
2,delta_worst_slack_ns,26,0.013698541136967527
2,delta_worst_slack_ns,27,0.013305442894364262
2,delta_worst_slack_ns,28,0.01291943412811101
2,delta_worst_slack_ns,29,0.012573688993001127
2,delta_worst_slack_ns,30,0.012353903208453735
2,delta_total_negative_slack_ns,1,0.7720280964453299
2,delta_total_negative_slack_ns,2,0.37827448327620106
2,delta_total_negative_slack_ns,3,0.22040814801200373
2,delta_total_negative_slack_ns,4,0.1264368635308635
2,delta_total_negative_slack_ns,5,0.07495955534435965
2,delta_total_negative_slack_ns,6,0.05015909289186065
2,delta_total_negative_slack_ns,7,0.0379644191345653
2,delta_total_negative_slack_ns,8,0.031168797889629285
2,delta_total_negative_slack_ns,9,0.027078374347708246
2,delta_total_negative_slack_ns,10,0.024759646600207408
2,delta_total_negative_slack_ns,11,0.022795283087381015
2,delta_total_negative_slack_ns,12,0.02100576912318622
2,delta_total_negative_slack_ns,13,0.01956644374597538
2,delta_total_negative_slack_ns,14,0.01941033015894639
2,delta_total_negative_slack_ns,15,0.01812281672683385
2,delta_total_negative_slack_ns,16,0.01741855789546494
2,delta_total_negative_slack_ns,17,0.017049491019533562
2,delta_total_negative_slack_ns,18,0.016459822240802977
2,delta_total_negative_slack_ns,19,0.015948299595431703
2,delta_total_negative_slack_ns,20,0.01512655783612449
2,delta_total_negative_slack_ns,21,0.014825479085515212
2,delta_total_negative_slack_ns,22,0.014410568227818062
2,delta_total_negative_slack_ns,23,0.014241901651449927
2,delta_total_negative_slack_ns,24,0.013578189234878565
2,delta_total_negative_slack_ns,25,0.013781253458210477
2,delta_total_negative_slack_ns,26,0.013615289428928593
2,delta_total_negative_slack_ns,27,0.013208104409389309
2,delta_total_negative_slack_ns,28,0.01307067104724345
2,delta_total_negative_slack_ns,29,0.012607205681525194
2,delta_total_negative_slack_ns,30,0.012296681426599756
3,delta_worst_slack_ns,1,0.5741253266906181
3,delta_worst_slack_ns,2,0.06382045611652018
3,delta_worst_slack_ns,3,0.043346299675472995
3,delta_worst_slack_ns,4,0.0373312703480846
3,delta_worst_slack_ns,5,0.03327587630316528
3,delta_worst_slack_ns,6,0.030314174475289925
3,delta_worst_slack_ns,7,0.027778185991167326
3,delta_worst_slack_ns,8,0.025762701385289605
3,delta_worst_slack_ns,9,0.02413574565877343
3,delta_worst_slack_ns,10,0.02291137754525009
3,delta_worst_slack_ns,11,0.02170367450698426
3,delta_worst_slack_ns,12,0.02062289039903914
3,delta_worst_slack_ns,13,0.02004252641042422
3,delta_worst_slack_ns,14,0.01903700465826612
3,delta_worst_slack_ns,15,0.01839772647802244
3,delta_worst_slack_ns,16,0.018001072293920825
3,delta_worst_slack_ns,17,0.01728969797143462
3,delta_worst_slack_ns,18,0.016644060230481695
3,delta_worst_slack_ns,19,0.0160760543586915
3,delta_worst_slack_ns,20,0.01548644465704759
3,delta_worst_slack_ns,21,0.014917914298150623
3,delta_worst_slack_ns,22,0.014458045581279442
3,delta_worst_slack_ns,23,0.014092480093894298
3,delta_worst_slack_ns,24,0.013550318118555156
3,delta_worst_slack_ns,25,0.013215861364937666
3,delta_worst_slack_ns,26,0.012897745978457538
3,delta_worst_slack_ns,27,0.012547052650554487
3,delta_worst_slack_ns,28,0.012321981808377637
3,delta_worst_slack_ns,29,0.012076612109895687
3,delta_worst_slack_ns,30,0.011840480074765737
3,delta_total_negative_slack_ns,1,0.8311520421016984
3,delta_total_negative_slack_ns,2,0.35688634992342944
3,delta_total_negative_slack_ns,3,0.21953298160207202
3,delta_total_negative_slack_ns,4,0.1472654895127168
3,delta_total_negative_slack_ns,5,0.09185642313364653
3,delta_total_negative_slack_ns,6,0.05752721888541478
3,delta_total_negative_slack_ns,7,0.039855543741880106
3,delta_total_negative_slack_ns,8,0.030475267552231487
3,delta_total_negative_slack_ns,9,0.026693127319565295
3,delta_total_negative_slack_ns,10,0.02378063901648884
3,delta_total_negative_slack_ns,11,0.021197189963613337
3,delta_total_negative_slack_ns,12,0.01968580337339326
3,delta_total_negative_slack_ns,13,0.018090404515639383
3,delta_total_negative_slack_ns,14,0.017225363743845482
3,delta_total_negative_slack_ns,15,0.016313675584064588
3,delta_total_negative_slack_ns,16,0.01568425199485313
3,delta_total_negative_slack_ns,17,0.0148890029628113
3,delta_total_negative_slack_ns,18,0.014365797252421491
3,delta_total_negative_slack_ns,19,0.014246232132291236
3,delta_total_negative_slack_ns,20,0.013424400022329643
3,delta_total_negative_slack_ns,21,0.013505659164174608
3,delta_total_negative_slack_ns,22,0.012997905832677209
