epoch,design_name,design_id,target_name,num_recipes,overall_best_test_mae,overall_best_test_rmse,overall_best_test_r2,design_mae_mean,design_maemedian,design_rmse,design_pct_error_mean,design_pct_errormedian,design_r2,target_mean,prediction_mean
265,s13207,iscas89_0006,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,0.1175217820952336,0.12217915058135986,0.12552464736773358,342.6315204166902,302.2839512721052,-18.137350437978903,-0.04741794833292564,-0.16493973042815924
265,s15850,iscas89_0011,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,0.15203741285949945,0.14744561910629272,0.18280080035727295,44.63143158537243,51.14997205507058,-1.6373388780341314,-0.31887885710845393,-0.17821368761360645
265,s298,iscas89_0014,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,0.11410137762626012,0.06869570910930634,0.16192080334786924,45.41086208401836,25.66260432487801,0.8844742883610195,-0.45977626414969563,-0.5634987538990875
265,s38417,iscas89_0019,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,1.6859476325723033,1.0544559359550476,2.435538300262275,264.89464692565514,69.7038477633514,0.17008301332484554,-2.501450062263757,-1.8088083192706108
265,s420,iscas89_0024,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,0.4022253827812771,0.3002867102622986,0.48562379166542585,78.72709029188779,79.61065926022974,-0.8069496323264778,-0.516645613592118,-0.11442023081084092
265,s5378,iscas89_0029,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,0.1376672387123108,0.08414953947067261,0.17715885818991928,100.0,100.0,-1.524352945269087,-0.1376672387123108,0.0
265,s9234,iscas89_0038,tns,192,0.46077530458569527,1.0158791610746256,0.42558765411376953,0.6159263908242186,0.30894705653190613,0.974484374382884,39.96742763206805,40.701164645685296,-0.34363626933709623,-1.0422182972542942,-0.43692182330414653
