epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
1,0.3151490290499764,0.8286526170041826,1.2888784055855356,939.9076328042113,0.006514608860015869,0.26331084514302866,0.6572892160287925,1.3884649817725419,399.4440326463608,-0.07302415370941162,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
2,0.256184127687672,0.683560449032136,1.1945305669728847,589.2861515563211,0.14664030075073242,0.26654694971096304,0.6166915188410452,1.414645531161205,283.0540167150043,-0.11387109756469727,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
3,0.2384800510366022,0.648045297206184,1.1422496700080302,544.9001038162796,0.21970349550247192,0.2616600940181386,0.6015085959363551,1.4013663921748292,255.79187268302553,-0.09305763244628906,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
4,0.22851612152140818,0.627800581999767,1.1132587068669313,538.0031138290593,0.25880974531173706,0.26577709939391797,0.6038762761191243,1.4173755881854904,226.32890213103522,-0.11817419528961182,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
5,0.22303168928641595,0.617741980302481,1.0889502192453855,502.4372664557563,0.2908247113227844,0.26775743788346607,0.598798018658445,1.4230686061770712,185.6172632035755,-0.127174973487854,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
6,0.21711231018474073,0.6056266708506478,1.074831097428402,494.15594416488835,0.30909544229507446,0.2659869687895047,0.5964583807314435,1.4195941602005702,187.02260573705038,-0.12167775630950928,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
7,0.21457892249303837,0.5983623071217242,1.0628260166328531,461.5074379061475,0.32444310188293457,0.26090907933290247,0.5862366229827914,1.4034836437368823,182.63053604534693,-0.09636282920837402,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
8,0.20905587824498428,0.5881070294129995,1.0485616810694611,450.2145159686053,0.34245485067367554,0.2496572124419756,0.571487236235823,1.3690346250684986,208.59194308235533,-0.04320228099822998,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
9,0.20265065269245777,0.5761561472842722,1.0251563522937157,446.6926407990632,0.3714820146560669,0.24692988836960422,0.5616203958523416,1.3599542000025553,191.72464706784203,-0.02940952777862549,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
10,0.20032911204997403,0.570104256272316,1.0183250584188084,431.6779321270225,0.37983042001724243,0.2510161339828517,0.5624386123603299,1.3717874103827925,157.305967603411,-0.0474015474319458,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
11,0.19421434188606562,0.5584023294993389,0.9982126914819653,403.41342568103175,0.40408581495285034,0.2393706760721259,0.5476031535792918,1.335007002169783,185.98874173845564,0.008011281490325928,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
12,0.19277350756305237,0.553896956053781,0.9902714546628338,366.79055404663086,0.413529634475708,0.24303914198147444,0.549514931759664,1.3466575455145344,156.9877116793678,-0.009378314018249512,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
13,0.1871041721307937,0.5412239303559433,0.9648183037463769,383.77751121991946,0.44329047203063965,0.23783338758290656,0.5448462267273239,1.3308746139327465,181.60006788798742,0.014142930507659912,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
14,0.18478054880957911,0.5338864203220532,0.960195666127603,375.32363858635046,0.4486122727394104,0.23683905114774548,0.5451154030327287,1.32403146483408,169.9323710032872,0.024255096912384033,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
15,0.1807641857476146,0.5249045257583077,0.9420382011015895,310.98560747688197,0.469268798828125,0.22997687194341174,0.5395917853429204,1.3014975784225657,205.3490146682376,0.05718529224395752,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
16,0.1771303578912292,0.5164922759120847,0.9255145994719821,322.76104062869223,0.48772382736206055,0.22769464165182962,0.5363919832521961,1.2893406152070437,215.6988447053092,0.07471621036529541,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
