epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0061201,0.012169838,-0.008429599,1.0461608,-0.023805391,-1.6577514
2,0.9892367,0.02930522,0.007951045,1.0267245,-0.0061461926,-1.4927155
3,0.9721371,0.046037782,0.02391361,1.0093541,0.010323703,-1.3436981
4,0.9558339,0.062436413,0.039501786,0.99227697,0.025770152,-1.2081394
5,0.93978184,0.078582145,0.054819144,0.9776634,0.040301442,-1.0844779
6,0.9239413,0.094541214,0.0700046,0.96266365,0.05406133,-0.9717783
7,0.9081985,0.110379815,0.0851028,0.94849014,0.067176126,-0.86923075
8,0.8930011,0.12617606,0.10010232,0.93608505,0.07972835,-0.77596766
9,0.8774506,0.14200804,0.11507553,0.92263305,0.091846064,-0.6908885
10,0.86145985,0.15791461,0.13004276,0.91158885,0.103625536,-0.6132977
11,0.8463861,0.17390707,0.14497933,0.8990758,0.11508169,-0.5422114
12,0.82999647,0.19000712,0.1598704,0.8879259,0.12624852,-0.47664422
13,0.81450224,0.20624018,0.17471556,0.87663984,0.13718513,-0.41609126
14,0.79819137,0.22263074,0.1895171,0.86661434,0.14788851,-0.3600422
15,0.7827978,0.23919085,0.20427482,0.85508025,0.1583816,-0.307882
16,0.7658094,0.25592095,0.2190003,0.84453166,0.16867241,-0.2589633
17,0.7487961,0.27283335,0.23371363,0.8349372,0.17880689,-0.21304497
18,0.7327193,0.2899302,0.24843755,0.8248205,0.18881105,-0.16979912
19,0.7155463,0.30720353,0.2632007,0.8138253,0.19870938,-0.12892927
20,0.6984536,0.3246522,0.27805752,0.8038885,0.20853658,-0.09022609
21,0.681574,0.34226495,0.2930226,0.7936233,0.21820255,-0.053539228
22,0.6640837,0.36002427,0.3081438,0.785452,0.22767682,-0.018737853
23,0.6468868,0.3779076,0.32347542,0.7752805,0.23695517,0.01420865
24,0.6296511,0.39591217,0.33906522,0.76557046,0.24602881,0.045264922
25,0.61167514,0.41403595,0.35494506,0.7570301,0.25488535,0.074394986
26,0.59325683,0.43227607,0.37122673,0.7470104,0.26351967,0.10153675
27,0.57562476,0.4506361,0.3879641,0.73965806,0.27196217,0.12654456
28,0.5577501,0.46912605,0.4051791,0.7296828,0.2802124,0.14929804
29,0.5394825,0.4877265,0.42284212,0.7225351,0.28826785,0.16979775
30,0.5213767,0.5064184,0.44093433,0.7141997,0.2961102,0.1879494
31,0.5028756,0.5251764,0.45937806,0.70706046,0.30372947,0.20382103
32,0.4840042,0.5439738,0.47805172,0.700596,0.3111039,0.21739157
33,0.46606025,0.56275654,0.49684486,0.69471127,0.3182276,0.22874193
34,0.44806886,0.5814751,0.5157115,0.68584454,0.32514295,0.23805594
35,0.42942762,0.6000713,0.53453624,0.6780602,0.3318351,0.24559435
36,0.4107252,0.6184694,0.55322707,0.6728504,0.33832026,0.25170097
37,0.39334035,0.6365932,0.57169914,0.66515493,0.34462065,0.2566422
38,0.375953,0.65436876,0.58977556,0.6585499,0.3507391,0.26077697
39,0.35805053,0.6717089,0.6072774,0.6521775,0.35671565,0.264396
40,0.34207475,0.6885249,0.6240667,0.64911044,0.36257038,0.26784068
41,0.325359,0.7047211,0.6401309,0.64164287,0.36831266,0.271326
42,0.30967242,0.7202017,0.65526104,0.6364343,0.3739987,0.27511892
43,0.29596943,0.73487574,0.6692936,0.6289216,0.37970763,0.27934211
44,0.28043938,0.74864703,0.6821193,0.6251558,0.38548365,0.284111
45,0.26763612,0.7614479,0.69366556,0.6200999,0.39134043,0.28949958
46,0.25509682,0.77321404,0.70419025,0.6134822,0.39732647,0.29546162
47,0.24350066,0.78390396,0.71376336,0.60634583,0.40351105,0.30196613
48,0.23373875,0.79349595,0.7224237,0.60172856,0.4098774,0.30892125
49,0.22530834,0.80199987,0.7303041,0.5973922,0.41639072,0.3160842
50,0.21665497,0.8094341,0.7375406,0.59053123,0.42304134,0.32326812
51,0.20998725,0.8158358,0.74420273,0.5828002,0.42982468,0.33045945
52,0.20224838,0.82126296,0.75016654,0.57810235,0.43667132,0.33745393
53,0.19922782,0.82579005,0.75593925,0.56984675,0.44354305,0.3441
54,0.19434127,0.8295078,0.7610072,0.56525964,0.45046893,0.35039517
55,0.1902434,0.8325103,0.76544464,0.55827206,0.45749822,0.35636875
56,0.18736443,0.83490956,0.7692819,0.5508143,0.46457928,0.3620271
57,0.18612604,0.836835,0.7727231,0.5439684,0.4716874,0.36731434
58,0.18495965,0.8384115,0.7755228,0.5381414,0.47882906,0.37238106
59,0.18269446,0.83975637,0.7781292,0.5312618,0.48599142,0.3773775
60,0.18125668,0.8409794,0.7805022,0.52587235,0.49320507,0.38237196
61,0.17981932,0.8421704,0.78284407,0.5197915,0.50047517,0.3874004
