epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0207608,0.0006780863,-0.011982811,1.0061913,0.010695433,-0.5494324
2,1.0009706,0.02054162,0.007494283,0.9904044,0.0259017,-0.5070027
3,0.9808434,0.03992542,0.026467085,0.97578096,0.040584434,-0.46516615
4,0.9620821,0.05890006,0.045038424,0.96073073,0.05481453,-0.4236234
5,0.9430744,0.07754113,0.06331243,0.94692534,0.06865616,-0.38203207
6,0.92489874,0.095893264,0.08134997,0.93354,0.08214434,-0.34036064
7,0.9069458,0.11400491,0.09921688,0.91990423,0.095314264,-0.29877752
8,0.88910496,0.13192387,0.11699206,0.90657216,0.10823677,-0.25755018
9,0.871587,0.14971316,0.13465424,0.89434063,0.12094585,-0.21669397
10,0.85410815,0.16742319,0.15220898,0.88101405,0.13346148,-0.1762422
11,0.8371927,0.1850837,0.16965419,0.86872053,0.14576653,-0.13642344
12,0.8189662,0.20270634,0.18705507,0.8573287,0.15784466,-0.097428344
13,0.80246955,0.22031748,0.20447084,0.844841,0.16968103,-0.059389256
14,0.78408736,0.23794203,0.22190027,0.83322066,0.18128571,-0.022683239
15,0.7664814,0.2556092,0.23937598,0.8211654,0.1926646,0.01234808
16,0.7494446,0.27333423,0.25691137,0.8100977,0.20382047,0.045304537
17,0.73160344,0.29111558,0.27451032,0.799307,0.21475562,0.075935185
18,0.71463907,0.308952,0.2922058,0.78827477,0.22548945,0.103992045
19,0.6976323,0.3268538,0.3100036,0.7773651,0.23603912,0.12932463
20,0.67941487,0.34483957,0.32794437,0.76684886,0.24639277,0.15174751
21,0.6620609,0.36290947,0.34603557,0.7564398,0.25652915,0.17115584
22,0.64393866,0.38109547,0.36431393,0.74832857,0.26639575,0.18757936
23,0.6262548,0.39940718,0.38280398,0.73707044,0.27598038,0.20102172
24,0.60802585,0.41784802,0.40154248,0.7278056,0.28530854,0.21173167
25,0.5900388,0.43643585,0.42053336,0.7197555,0.2944134,0.22007684
26,0.5712205,0.45517874,0.43978247,0.71099627,0.30329683,0.22637784
27,0.55403566,0.47405666,0.4592976,0.69903016,0.31194907,0.23104064
28,0.53460884,0.4930583,0.47898513,0.6921035,0.32036424,0.23452571
29,0.5158877,0.5121678,0.49878708,0.68424165,0.3285702,0.23721449
30,0.49676505,0.5313697,0.5186409,0.6773075,0.33655947,0.23952678
31,0.47887725,0.55062336,0.5384704,0.66821796,0.3443614,0.2417624
32,0.45876598,0.5698837,0.5581687,0.65931726,0.35198253,0.24426904
33,0.44065005,0.58910143,0.57762986,0.6530336,0.35944122,0.24717888
34,0.4218262,0.60820043,0.5967226,0.6464926,0.3667445,0.25051242
35,0.40274915,0.62711316,0.6153131,0.640503,0.37386614,0.25424704
36,0.38430864,0.64575595,0.633267,0.6327422,0.3808159,0.25830573
