fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11237110942602158,0.15706433355808258,0.8528876304626465
1,train,total_negative_slack_ns,2.6615686416625977,6.3237175941467285,0.9895099401473999
1,test,worst_slack_ns,0.1075318232178688,0.13270750641822815,0.9052790999412537
1,test,total_negative_slack_ns,2.8932623863220215,5.7738142013549805,0.9946585297584534
2,train,worst_slack_ns,0.09923627972602844,0.14115819334983826,0.8846867084503174
2,train,total_negative_slack_ns,5.159732341766357,12.090255737304688,0.9636379480361938
2,test,worst_slack_ns,0.1205046996474266,0.14301368594169617,0.879172682762146
2,test,total_negative_slack_ns,10.542679786682129,20.751371383666992,0.922063946723938
3,train,worst_slack_ns,0.0864509865641594,0.1276485025882721,0.9075698256492615
3,train,total_negative_slack_ns,3.509904146194458,7.689541816711426,0.9855132699012756
3,test,worst_slack_ns,0.1266971379518509,0.18645747005939484,0.7761770486831665
3,test,total_negative_slack_ns,9.136881828308105,25.14332389831543,0.883539080619812
4,train,worst_slack_ns,0.0781567320227623,0.11525461822748184,0.9201570749282837
4,train,total_negative_slack_ns,2.7945520877838135,6.041092395782471,0.9931003451347351
4,test,worst_slack_ns,0.11169365048408508,0.17261762917041779,0.8392502069473267
4,test,total_negative_slack_ns,2.585381031036377,5.490943908691406,0.7101987600326538
5,train,worst_slack_ns,0.10358790308237076,0.1463574767112732,0.8791303038597107
5,train,total_negative_slack_ns,3.1137495040893555,6.658128261566162,0.99006587266922
5,test,worst_slack_ns,0.09101133793592453,0.1194281354546547,0.9026494026184082
5,test,total_negative_slack_ns,6.394233703613281,15.192203521728516,0.9394354820251465
