epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0161375,0.0034251213,-0.031838834,0.9877968,0.032175697,-1.3390043
2,0.99707353,0.021922361,-0.013253415,0.9696164,0.049878336,-1.19441
3,0.9793131,0.04002725,0.004670143,0.9527928,0.066838264,-1.0586561
4,0.9615555,0.057837844,0.021998858,0.9358965,0.08311238,-0.93239766
5,0.9437178,0.075413965,0.038780294,0.91901046,0.09869132,-0.81519747
6,0.9274289,0.09278081,0.0550341,0.9039434,0.113621816,-0.70609915
7,0.90956086,0.11000323,0.070828274,0.88959515,0.12799679,-0.60444504
8,0.8928801,0.12713021,0.08629544,0.8749763,0.14190474,-0.50951135
9,0.8760575,0.14420213,0.10153264,0.8603376,0.15535975,-0.42075163
10,0.85934067,0.16126567,0.11659162,0.8476019,0.16843341,-0.33787775
11,0.8431616,0.17837024,0.1314989,0.834725,0.18120246,-0.26058394
12,0.825988,0.19555455,0.14625281,0.8217785,0.19362263,-0.18856026
13,0.8085594,0.21283989,0.16086546,0.8088831,0.20574895,-0.12209775
14,0.79163545,0.23024726,0.17535579,0.7986199,0.2175664,-0.061152387
15,0.77458173,0.24778461,0.18969692,0.78595626,0.22904119,-0.005832565
16,0.7571238,0.26544207,0.20388651,0.7744173,0.24014202,0.043476902
17,0.7401742,0.28323168,0.21798912,0.7624493,0.25080687,0.08660878
18,0.72277474,0.30114913,0.23206286,0.75209063,0.26099372,0.1232952
19,0.7040982,0.31919092,0.24610806,0.7430063,0.2706626,0.15347825
20,0.6873323,0.3373347,0.26015133,0.7316442,0.27978945,0.17721787
21,0.669644,0.35556155,0.27424246,0.7238121,0.28834552,0.19459791
22,0.6514425,0.3738465,0.2883926,0.7139332,0.29631764,0.20594959
23,0.63331974,0.39217895,0.30261865,0.70565146,0.30374035,0.21174331
