fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11306922137737274,0.15606434643268585,0.8547549247741699
1,train,total_negative_slack_ns,2.496915340423584,5.618160247802734,0.9917201995849609
1,test,worst_slack_ns,0.11534379422664642,0.13921502232551575,0.8957617878913879
1,test,total_negative_slack_ns,3.4736335277557373,6.6467742919921875,0.9929212331771851
2,train,worst_slack_ns,0.1074131652712822,0.1511179506778717,0.8678401708602905
2,train,total_negative_slack_ns,2.8649048805236816,6.277483940124512,0.9901972413063049
2,test,worst_slack_ns,0.12410053610801697,0.14953336119651794,0.8679050803184509
2,test,total_negative_slack_ns,4.007419109344482,7.189355850219727,0.9906454086303711
3,train,worst_slack_ns,0.08188987523317337,0.12266279757022858,0.9146490693092346
3,train,total_negative_slack_ns,2.860950469970703,5.933095932006836,0.9913755059242249
3,test,worst_slack_ns,0.12382738292217255,0.18025349080562592,0.790823757648468
3,test,total_negative_slack_ns,9.635125160217285,30.454282760620117,0.8291434049606323
4,train,worst_slack_ns,0.08334648609161377,0.12412720918655396,0.9073908925056458
4,train,total_negative_slack_ns,2.813182830810547,5.89007043838501,0.9934409856796265
4,test,worst_slack_ns,0.13337081670761108,0.1957530826330185,0.793272852897644
4,test,total_negative_slack_ns,2.50458025932312,5.467906475067139,0.7126254439353943
5,train,worst_slack_ns,0.1141364574432373,0.15842626988887787,0.8583743572235107
5,train,total_negative_slack_ns,3.805048704147339,7.794505596160889,0.9863855242729187
5,test,worst_slack_ns,0.08372598886489868,0.10705874115228653,0.9217706322669983
5,test,total_negative_slack_ns,6.2805562019348145,14.707263946533203,0.943240225315094
