epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.018294692,0.11357057,0.02176994,0.04403937
2,-0.0010215044,0.13327593,0.041867793,0.07283503
3,0.01589495,0.15094584,0.06124586,0.09918308
4,0.032459557,0.16634637,0.079855025,0.12330562
5,0.048756182,0.17934328,0.09757835,0.14545149
6,0.064851284,0.18961287,0.114471555,0.16503674
7,0.08077675,0.196805,0.13068455,0.18142736
8,0.096610546,0.2004255,0.14623803,0.19630301
9,0.11241245,0.20008618,0.16100353,0.2096253
10,0.12819773,0.19535977,0.17484534,0.22139674
11,0.14396787,0.18586844,0.18787014,0.23167169
12,0.15979415,0.17260432,0.20007694,0.24039495
13,0.17566735,0.15641892,0.21145725,0.24762815
14,0.19164687,0.13678813,0.22199476,0.25347662
15,0.20775342,0.11302239,0.23175359,0.25804764
16,0.22400904,0.08433384,0.2407893,0.26146305
17,0.24042767,0.049834132,0.24920541,0.26381123
18,0.2570076,0.007481158,0.25704157,0.2651258
19,0.2738154,-0.04599154,0.26438147,0.26551563
20,0.2908945,-0.112458825,0.27126187,0.26518196
21,0.30824506,-0.19235146,0.27773654,0.26431382
22,0.32588536,-0.2839718,0.2839018,0.2630371
23,0.34385133,-0.38656318,0.28981757,0.26176375
24,0.3621559,-0.50050855,0.295613,0.26033664
25,0.3807881,-0.62540066,0.30138046,0.25884312
26,0.39973652,-0.760985,0.3071196,0.25769138
27,0.4189803,-0.90718985,0.31285077,0.2571497
28,0.43852353,-1.0626833,0.31860536,0.25738102
29,0.45832425,-1.2266898,0.32438856,0.25843537
30,0.47836602,-1.397435,0.33018684,0.26053476
31,0.49860442,-1.5727434,0.33601046,0.26360738
32,0.51897824,-1.7508285,0.34186482,0.26767558
33,0.5394453,-1.9307239,0.3478304,0.2726634
34,0.55996215,-2.109871,0.35395086,0.2783202
35,0.5804504,-2.288498,0.36023653,0.2844448
36,0.60082626,-2.4670796,0.3666454,0.2907117
37,0.6210105,-2.6446404,0.37319988,0.29700625
38,0.6408956,-2.824496,0.37987554,0.30321276
39,0.6603813,-3.006637,0.38665855,0.30918825
40,0.67937326,-3.195365,0.3935176,0.3147437
41,0.6977447,-3.3957715,0.40038782,0.31984258
42,0.71537685,-3.6072392,0.40723854,0.32458538
43,0.73216736,-3.832056,0.4140485,0.3290105
44,0.74801254,-4.0758476,0.42083412,0.3332188
45,0.76281786,-4.342605,0.42762464,0.33731163
46,0.7765127,-4.6303196,0.43445057,0.34139907
47,0.78902197,-4.9422507,0.4413249,0.34557366
48,0.8002947,-5.2796307,0.44823277,0.34988678
49,0.81027985,-5.6391673,0.45515406,0.3543976
50,0.8189478,-6.0160275,0.4621055,0.35910344
51,0.8262937,-6.413166,0.46906948,0.36398214
52,0.8323511,-6.810267,0.4760356,0.36904627
53,0.8371793,-7.1931763,0.48298538,0.3742196
54,0.8408842,-7.5354147,0.48987144,0.37936848
55,0.8435907,-7.8344936,0.49672163,0.38453895
56,0.8454517,-8.067715,0.50350904,0.38965434
57,0.8466177,-8.248297,0.5102558,0.39469373
58,0.84726465,-8.367585,0.51693493,0.39957398
59,,,0.523545,0.4042979
60,,,0.5301093,0.408908
61,,,0.5366234,0.41326922
62,,,0.5431191,0.41752392
63,,,0.5495862,0.4220003
64,,,0.5560106,0.42661482
65,,,0.56239593,0.43127555
66,,,0.5687438,0.43597734
67,,,0.5750485,0.4409333
68,,,0.58133084,0.44630218
69,,,0.58758163,0.45156485
70,,,0.5937886,0.45666844
71,,,0.5999167,0.46133703
72,,,0.60597575,0.4658751
73,,,0.61195254,0.4694785
74,,,0.61786187,0.4728731
75,,,0.62371266,0.47588933
76,,,0.62947166,0.47806954
77,,,0.6351762,0.48001033
78,,,0.64082515,0.48141485
79,,,0.64641017,0.4823171
80,,,0.6518868,0.48236042
81,,,0.6573396,0.48336357
82,,,0.6627374,0.48411542
83,,,0.6680888,0.48480493
84,,,0.6734208,0.4857725
85,,,0.6787407,0.4872222
86,,,0.6839919,0.48775357
87,,,0.6891891,0.48684466
88,,,0.69432104,0.48521942
89,,,0.69937444,0.48273063
90,,,0.7043035,0.47912157
91,,,0.7091006,0.47479498
92,,,0.7139087,0.47367847
93,,,0.7187464,0.4749564
94,,,0.7235167,0.47657752
95,,,0.7282351,0.4782902
96,,,0.73289555,0.48068708
97,,,0.7374852,0.4827559
98,,,0.7419982,0.48282373
99,,,0.74642515,0.4811231
100,,,0.75076824,0.4804126
101,,,0.7550572,0.48121405
102,,,0.7592767,0.481524
103,,,0.76344895,0.482297
104,,,0.76754355,0.48273486
105,,,0.77162087,0.48429286
106,,,0.7757408,0.4884718
107,,,0.7798087,0.4925931
108,,,0.78378975,0.49499583
109,,,0.7877295,0.49764496
110,,,0.7915982,0.500067
111,,,0.7954247,0.5021635
112,,,0.7991672,0.50265765
113,,,0.80286884,0.5038669
114,,,0.80648,0.5037366
115,,,0.81008184,0.5048796
116,,,0.8136181,0.5064546
117,,,0.81711066,0.5080991
118,,,0.8205552,0.5098001
119,,,0.82404137,0.5131111
120,,,0.827513,0.51693994
121,,,0.830889,0.5196236
122,,,0.8342559,0.5241522
123,,,0.83754146,0.52803564
124,,,0.84074736,0.5298693
125,,,0.84389186,0.53247696
126,,,0.8470429,0.536098
127,,,0.8500962,0.5367182
128,,,0.85307527,0.536646
129,,,0.85606295,0.538561
130,,,0.85908014,0.5423098
131,,,0.8620527,0.54693294
132,,,0.8649491,0.5525416
133,,,0.86776257,0.5549043
134,,,0.87051076,0.5550382
135,,,0.87321496,0.5571622
136,,,0.875863,0.5599366
137,,,0.8784577,0.5610255
138,,,0.8809888,0.5606922
139,,,0.8834001,0.5591165
140,,,0.8856855,0.55804646
141,,,0.8879979,0.55892396
142,,,0.8902459,0.5597236
143,,,0.8925432,0.5619426
144,,,0.89474815,0.5640004
145,,,0.8968198,0.5640713
146,,,0.89887893,0.565559
147,,,0.9009519,0.56839585
148,,,0.90303653,0.57236946
149,,,0.90502053,0.573262
150,,,0.906969,0.5754031
151,,,0.9088592,0.57732654
152,,,0.9106786,0.5791518
153,,,0.9123439,0.57910645
154,,,0.9140029,0.57973707
155,,,0.91562945,0.57978296
156,,,0.91731757,0.5815611
157,,,0.9189483,0.5845921
158,,,0.9204865,0.58624077
159,,,0.92195153,0.5876748
160,,,0.9234281,0.58796287
161,,,0.9249206,0.5871507
162,,,0.92630005,0.58561206
163,,,0.92743313,0.5831141
164,,,0.92851895,0.5825486
165,,,0.9299748,0.58547604
166,,,0.9313668,0.5883715
167,,,0.9327662,0.5924369
168,,,0.93412846,0.5967419
169,,,0.9353567,0.5992891
170,,,0.9365858,0.6001246
171,,,0.93770903,0.5997374
172,,,0.938599,0.59877586
173,,,0.93939465,0.5985706
174,,,0.94047433,0.6000718
175,,,0.9416198,0.60182965
176,,,0.9429778,0.6054329
177,,,0.9440285,0.60896605
178,,,0.9447813,0.61181664
179,,,0.94576,0.613022
180,,,0.94686747,0.61210716
181,,,0.9470958,0.609872
182,,,0.94748485,0.61006474
183,,,0.9489974,0.61324406
184,,,0.9502157,0.6159464
185,,,0.9511167,0.61741114
186,,,0.9518705,0.6180248
187,,,0.9524972,0.618384
188,,,0.9529036,0.618817
189,,,0.9534426,0.61939335
190,,,0.954513,0.61995995
191,,,0.9555475,0.6202221
192,,,0.95644844,0.6200174
193,,,0.9571794,0.62037694
194,,,0.9579013,0.6219567
195,,,0.95837027,0.62401617
196,,,0.958827,0.62521607
197,,,0.9594426,0.62585807
198,,,0.9602339,0.62526345
199,,,0.96080786,0.62489045
200,,,0.9613664,0.62437946
201,,,0.9618123,0.62453914
202,,,0.96232605,0.6239823
203,,,0.96278423,0.6237174
204,,,0.9634219,0.6220262
205,,,0.9639419,0.6201761
206,,,0.9644349,0.6191996
207,,,0.9648758,0.6210302
208,,,0.96505284,0.623103
209,,,0.96547186,0.6227965
210,,,0.96631235,0.6189654
211,,,0.9668839,0.61556983
212,,,0.9673775,0.61222756
213,,,0.96782136,0.60877705
214,,,0.9682418,0.60717475
215,,,0.9686615,0.6054211
216,,,0.9690848,0.60483956
217,,,0.969471,0.6050194
218,,,0.96981776,0.605062
219,,,0.9702104,0.6018562
220,,,0.9704674,0.6012132
221,,,0.9705338,0.6020015
222,,,0.9704877,0.6022414
223,,,0.9708523,0.59887487
224,,,0.97154284,0.5910769
225,,,0.9719959,0.5823976
226,,,0.9722643,0.57596874
227,,,0.972638,0.57727885
228,,,0.972862,0.5796399
229,,,0.97310483,0.5784876
230,,,0.97337943,0.57514787
231,,,0.97380066,0.56718373
232,,,0.9741362,0.5533083
233,,,0.9742257,0.5413685
234,,,0.9746389,0.5433523
235,,,0.9748491,0.546149
236,,,0.97486424,0.5486363
237,,,0.97502416,0.54679656
238,,,0.9754657,0.5392816
239,,,0.9757804,0.53210163
240,,,0.97597533,0.52847224
