epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0006537,0.017759478,-0.031118477,1.0277789,-0.008080542,-2.0241804
2,0.98340404,0.03502629,-0.011290622,1.0092223,0.009687317,-1.8499283
3,0.96664447,0.05196316,0.0077997684,0.9916445,0.026677037,-1.6875038
4,0.9499521,0.06859197,0.02613008,0.9752041,0.042899918,-1.5361943
5,0.9337021,0.08495456,0.043792725,0.9593647,0.05842769,-1.3951695
6,0.9172328,0.10111047,0.0608626,0.9442736,0.073392905,-1.262809
7,0.90147555,0.11710672,0.07738902,0.9296886,0.08787568,-1.1384907
8,0.8854809,0.13298716,0.09339986,0.9148585,0.10193522,-1.0218874
9,0.8698767,0.14878613,0.10895781,0.901364,0.1157074,-0.9120364
10,0.85417044,0.16453038,0.12409631,0.8875799,0.12924308,-0.80849326
11,0.8387041,0.18026365,0.13883193,0.87421286,0.14255945,-0.7107626
12,0.8229868,0.19604877,0.15328678,0.8606308,0.15567598,-0.6184751
13,0.80773,0.2119387,0.16754106,0.8485409,0.16858973,-0.5316664
14,0.7914887,0.22795835,0.18165007,0.834736,0.18127236,-0.45003957
15,0.77583283,0.24413714,0.19568723,0.8229923,0.1936709,-0.37334505
16,0.7603701,0.2604996,0.2097282,0.8097636,0.20576815,-0.30117804
17,0.74402595,0.2770694,0.22386198,0.7980267,0.21754399,-0.2334506
18,0.7272469,0.29384902,0.23810068,0.7871394,0.22897756,-0.16995606
19,0.71092784,0.31083417,0.25249416,0.77496606,0.240038,-0.110490605
20,0.69433933,0.32802743,0.26712185,0.76324546,0.2507054,-0.05539452
21,0.677231,0.3454333,0.28208756,0.7542278,0.26094025,-0.0048761247
22,0.66038525,0.36305565,0.29748797,0.74271107,0.270706,0.04105308
23,0.64276505,0.38089854,0.313368,0.7334098,0.27998638,0.082350746
24,0.62523603,0.39895093,0.32978925,0.72431827,0.28878075,0.11909956
25,0.60699403,0.4172054,0.34677824,0.71499556,0.29710007,0.15131713
26,0.5903077,0.4356443,0.3643661,0.7060854,0.30493718,0.17904302
27,0.57150537,0.45425463,0.38252193,0.69845235,0.3123011,0.2025073
28,0.5524821,0.47301516,0.4012803,0.69237447,0.31920463,0.22196965
29,0.5352093,0.49190077,0.4205633,0.6868335,0.32566294,0.23779312
30,0.5168306,0.5108779,0.44032007,0.6764899,0.33172926,0.2503825
31,0.49750614,0.5299152,0.46056786,0.67256737,0.33747962,0.2602214
32,0.47842628,0.5489828,0.4812603,0.66795146,0.34299052,0.26776052
33,0.46083516,0.5680134,0.5023616,0.6624756,0.3483591,0.27357203
34,0.44174105,0.5869624,0.5237054,0.6591306,0.353671,0.27818888
35,0.42277837,0.60577554,0.54513824,0.65193367,0.35896832,0.28217477
36,0.40522733,0.6243845,0.56651723,0.645198,0.36432314,0.28587857
37,0.38574687,0.6427148,0.58762914,0.6422229,0.36977634,0.28971416
38,0.3690083,0.6606834,0.6083052,0.63742125,0.37534124,0.29394206
39,0.35169417,0.67820895,0.6283983,0.6302288,0.38105696,0.29867792
40,0.3348906,0.6951892,0.64777476,0.6256293,0.38694295,0.30401182
41,0.31832334,0.7115356,0.6662722,0.6200179,0.3929782,0.30998984
42,0.3020057,0.72715205,0.683704,0.61086214,0.3991514,0.3164465
43,0.28725654,0.74195474,0.6999135,0.6070385,0.40541744,0.32318342
44,0.27228492,0.75586367,0.71480095,0.6016878,0.41167918,0.32986277
45,0.2595206,0.76879966,0.72828484,0.5935876,0.41793767,0.33638212
46,0.24598622,0.78071105,0.7402937,0.5906809,0.42420116,0.34266797
47,0.2348772,0.7915575,0.7507849,0.5847631,0.4304905,0.34875524
48,0.22541852,0.8013016,0.7597302,0.5770545,0.43684444,0.35457033
49,0.21638855,0.80991566,0.7672594,0.5697444,0.44328356,0.360152
50,0.20766953,0.81740296,0.77339005,0.56407946,0.44982976,0.36552158
51,0.20096532,0.82379645,0.7782589,0.5580925,0.45645517,0.370637
52,0.19484696,0.8291456,0.7819077,0.54965323,0.4631497,0.37547296
53,0.1900148,0.8335266,0.7845114,0.5449694,0.4699114,0.3800314
54,0.18565837,0.8370392,0.78625184,0.5374727,0.47676402,0.3843797
55,0.18313527,0.83980256,0.787357,0.53083575,0.4837225,0.38850892
56,0.17963193,0.8419348,0.78797305,0.5254172,0.49078473,0.39244127
57,0.17765036,0.84357136,0.7883382,0.51930016,0.49791974,0.39617428
58,0.17690685,0.844841,0.7887673,0.51393044,0.5051025,0.39982328
59,0.17538027,0.84586227,0.78903455,0.50153255,0.51233035,0.40329018
60,0.17523897,0.84674823,0.789444,0.49592942,0.51957923,0.40653953
61,0.17543367,0.84759206,0.78996766,0.49273214,0.526822,0.40969545
62,0.17292246,0.8484608,0.79049957,0.4803671,0.53405726,0.41278195
63,0.1723028,0.8493983,0.7912513,0.47462526,0.5412715,0.41595554
64,0.17224064,0.8504182,0.7924267,0.47160873,0.5484406,0.4193225
65,0.17100906,0.85151243,0.79356205,0.46296257,0.5555531,0.42286295
66,0.17014922,0.85267174,0.7947211,0.45565158,0.56259835,0.42662686
67,0.16844702,0.85387266,0.79595834,0.44894576,0.56958544,0.43068045
68,0.16681536,0.85509634,0.79722214,0.4438962,0.57651263,0.43511218
69,0.1656907,0.8563363,0.7983564,0.43639177,0.5833756,0.43986973
70,0.16490373,0.85757196,0.7992356,0.42822617,0.5901722,0.4448759
71,0.16308269,0.85877544,0.8000994,0.42164177,0.5968766,0.45002317
72,0.16179009,0.8599192,0.8007406,0.41527224,0.6034673,0.4552864
73,0.16059498,0.8609816,0.80107135,0.41225928,0.6099717,0.4605628
74,0.15979622,0.8619415,0.80141735,0.40422383,0.6163767,0.4661108
75,0.15845911,0.8627877,0.8017107,0.4007708,0.622673,0.47176328
76,0.15750407,0.86351967,0.80204326,0.39334834,0.6288815,0.47754708
77,0.15701517,0.8641468,0.80240357,0.3880231,0.6349615,0.48342332
78,0.1563274,0.8646755,0.8025727,0.38154757,0.6409237,0.48940688
79,0.15527342,0.8651198,0.80289686,0.3766752,0.6467838,0.4953758
80,0.15518284,0.86549556,0.8029262,0.36883348,0.65251935,0.5011754
81,0.1543062,0.86582434,0.8026329,0.36613482,0.65813035,0.5067259
82,0.15377387,0.8661221,0.80232126,0.36034322,0.663631,0.51194525
83,0.15314835,0.8664018,0.8020116,0.3522179,0.66902184,0.51704586
84,0.15207154,0.86667633,0.8018123,0.34865853,0.6743042,0.5219213
85,0.15302026,0.8669518,0.80162126,0.344003,0.6794894,0.5266992
86,0.15253237,0.867239,0.8014363,0.3382957,0.6845898,0.5315851
87,0.15236719,0.86754405,0.80116177,0.33403626,0.68959105,0.5362835
88,0.15078135,0.8678654,0.8010337,0.32628015,0.69450057,0.5404399
89,0.15139997,0.8682021,0.8010572,0.3224169,0.6993313,0.5445729
90,0.15068321,0.86855,0.80128497,0.32060248,0.70408475,0.54786706
91,0.1498954,0.8689079,0.8015191,0.31527305,0.7087816,0.55058575
92,0.15088287,0.8692735,0.80157775,0.31159335,0.71341765,0.5528312
93,0.14926933,0.8696415,0.80138814,0.3055886,0.71800905,0.55500156
94,0.14969435,0.8700053,0.8010014,0.3058433,0.7225403,0.55712104
95,0.14858848,0.87036437,0.800704,0.29658478,0.7270087,0.55997956
96,0.14831361,0.8707182,0.8005231,0.29439703,0.7314175,0.562811
97,0.14761141,0.87106514,0.80059415,0.28669503,0.73576,0.5652212
98,0.14731105,0.871394,0.800768,0.28432694,0.74005467,0.5671296
99,0.14716649,0.87169963,0.80046904,0.28264523,0.744304,0.5688635
100,0.14702812,0.8719827,0.8004271,0.27986366,0.7484873,0.5705624
101,0.14657418,0.8722483,0.8001338,0.27370286,0.7526125,0.572374
102,0.14613383,0.8725014,0.7997608,0.2716065,0.7566922,0.5745553
103,0.14626352,0.8727418,0.7992882,0.26276022,0.7607404,0.57696897
104,0.14571948,0.8729683,0.7990253,0.26418298,0.7647403,0.5787846
105,0.14566456,0.873185,0.7990425,0.26144442,0.76869404,0.580125
106,0.14542481,0.873398,0.7987811,0.2510247,0.77260685,0.58068866
107,0.14605579,0.8736086,0.7984081,0.25160265,0.7764681,0.5812531
108,0.14485848,0.8738198,0.7982119,0.24860302,0.7802809,0.5829202
109,0.14443432,0.87402546,0.7979747,0.24395752,0.7840207,0.5849722
110,0.14405774,0.87422323,0.7978856,0.23997048,0.7876933,0.58720386
111,0.14458057,0.87441176,0.79825693,0.23568252,0.7913109,0.5893945
112,0.14337622,0.874592,0.79902333,0.23171031,0.79490185,0.5909386
113,0.14375232,0.8747635,0.7998105,0.22870162,0.79844874,0.59214985
114,0.14315782,0.8749305,0.80018884,0.22402649,0.80194205,0.59229195
115,0.1423404,0.8750976,0.8000845,0.2200763,0.8053935,0.5927621
116,0.14364901,0.8752643,0.79938555,0.21686168,0.8087951,0.593804
117,0.14238596,0.87542707,0.7985016,0.21428618,0.8121625,0.5956842
118,0.1421986,0.8755844,0.7974261,0.20906708,0.8154732,0.59770906
