fold,design_name,source_recipe_id,target,chosen_target_recipe_id,oracle_target_recipe_id,chosen_pred_delta,chosen_true_delta,oracle_true_delta,exact_match,improves_over_source,regret
1,s1196,abcfast_clk0p1_fo16_tr0p16_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8820780515670776,0.8096129894256592,0.8308149576187134,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p16_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.890388011932373,0.8215700387954712,0.8427720069885254,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p16_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8904712200164795,0.808326005935669,0.8295279741287231,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p16_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8860614895820618,0.8096129894256592,0.8308149576187134,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p24_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.883428156375885,0.8096129894256592,0.8308149576187134,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p24_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8865181803703308,0.8215700387954712,0.8427720069885254,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p24_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8865522146224976,0.808326005935669,0.8295279741287231,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p24_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8838133811950684,0.8096129894256592,0.8308149576187134,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p2_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8817925453186035,0.8096129894256592,0.8308149576187134,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p2_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8885176777839661,0.8215700387954712,0.8427720069885254,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p2_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8885408043861389,0.808326005935669,0.8295279741287231,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo16_tr0p2_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.884131133556366,0.8096129894256592,0.8308149576187134,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo32_tr0p16_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.870357871055603,0.8260599970817566,0.8472620248794556,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p16_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8890752196311951,0.8055039644241333,0.8267059922218323,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p16_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8849550485610962,0.8048020005226135,0.8260040283203125,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p16_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8762059807777405,0.8202090263366699,0.8414109945297241,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo32_tr0p24_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.869478166103363,0.8260599970817566,0.8472620248794556,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p24_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8853344917297363,0.8055039644241333,0.8267059922218323,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p24_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8810940980911255,0.8048020005226135,0.8260040283203125,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p24_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8754470944404602,0.8139170408248901,0.8351190090179443,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo32_tr0p2_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8694638609886169,0.8260599970817566,0.8472620248794556,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p2_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8872048854827881,0.8055039644241333,0.8267059922218323,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p2_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8830246329307556,0.8048020005226135,0.8260040283203125,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo32_tr0p2_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8735151290893555,0.822733998298645,0.8439359664916992,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo64_tr0p16_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8575873970985413,0.8260599970817566,0.8472620248794556,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo64_tr0p16_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8758862018585205,0.8055039644241333,0.8267059922218323,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo64_tr0p16_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8717291355133057,0.8048020005226135,0.8260040283203125,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo64_tr0p16_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8629801273345947,0.8202090263366699,0.8414109945297241,0,1,0.0212019681930542
1,s1196,abcfast_clk0p1_fo64_tr0p24_cap100_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8575088381767273,0.8260599970817566,0.8472620248794556,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo64_tr0p24_cap40_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8721455335617065,0.8055039644241333,0.8267059922218323,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo64_tr0p24_cap60_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8678906559944153,0.8048020005226135,0.8260040283203125,0,1,0.021202027797698975
1,s1196,abcfast_clk0p1_fo64_tr0p24_cap80_fload1,delta_worst_slack_ns,abcfast_clk1p5_fo64_tr0p24_cap40_fload1,abcfast_clk1p5_fo32_tr0p16_cap60_fload1,0.8621349930763245,0.8139170408248901,0.8351190090179443,0,1,0.0212019681930542
