fold,target,epoch,train_loss
1,delta_worst_slack_ns,1,0.5481648597273383
1,delta_worst_slack_ns,2,0.060249479739247144
1,delta_worst_slack_ns,3,0.03918401917090287
1,delta_worst_slack_ns,4,0.03282225266792574
1,delta_worst_slack_ns,5,0.029044636790906346
1,delta_worst_slack_ns,6,0.026502576357385777
1,delta_worst_slack_ns,7,0.024445125033279082
1,delta_worst_slack_ns,8,0.023063602373451442
1,delta_worst_slack_ns,9,0.02165304437033586
1,delta_worst_slack_ns,10,0.020482329785958066
1,delta_worst_slack_ns,11,0.019511164375790604
1,delta_worst_slack_ns,12,0.0186862179466912
1,delta_worst_slack_ns,13,0.01807842446720457
1,delta_worst_slack_ns,14,0.01753781676605657
1,delta_worst_slack_ns,15,0.016879432395592826
1,delta_worst_slack_ns,16,0.016536875429364654
1,delta_worst_slack_ns,17,0.015958726288633304
1,delta_worst_slack_ns,18,0.015519458406210484
1,delta_worst_slack_ns,19,0.015134848299081082
1,delta_worst_slack_ns,20,0.014712960641081626
1,delta_worst_slack_ns,21,0.014449848004759432
1,delta_worst_slack_ns,22,0.014148766365092437
1,delta_worst_slack_ns,23,0.013896563051229304
1,delta_worst_slack_ns,24,0.01360504978333597
1,delta_worst_slack_ns,25,0.013247237096095944
1,delta_worst_slack_ns,26,0.013142400720455983
1,delta_worst_slack_ns,27,0.012871925912059105
1,delta_worst_slack_ns,28,0.012667866281091093
1,delta_worst_slack_ns,29,0.012500912015390647
1,delta_worst_slack_ns,30,0.012173646781313885
1,delta_total_negative_slack_ns,1,0.7077448661620911
1,delta_total_negative_slack_ns,2,0.327572503336915
1,delta_total_negative_slack_ns,3,0.21137603584889536
1,delta_total_negative_slack_ns,4,0.12105252347640447
1,delta_total_negative_slack_ns,5,0.06478124157757731
1,delta_total_negative_slack_ns,6,0.04347542320957055
1,delta_total_negative_slack_ns,7,0.034051320490402145
1,delta_total_negative_slack_ns,8,0.028576482702661922
1,delta_total_negative_slack_ns,9,0.02624099435391011
1,delta_total_negative_slack_ns,10,0.023480169855438552
1,delta_total_negative_slack_ns,11,0.021568133797798608
1,delta_total_negative_slack_ns,12,0.019882922544627934
1,delta_total_negative_slack_ns,13,0.01907646497739507
1,delta_total_negative_slack_ns,14,0.018055186268535105
1,delta_total_negative_slack_ns,15,0.01723593193478323
1,delta_total_negative_slack_ns,16,0.01597024339835744
1,delta_total_negative_slack_ns,17,0.01545597760247307
1,delta_total_negative_slack_ns,18,0.015038283978093852
1,delta_total_negative_slack_ns,19,0.015009383629034232
1,delta_total_negative_slack_ns,20,0.014183718313997215
1,delta_total_negative_slack_ns,21,0.01392923772066563
1,delta_total_negative_slack_ns,22,0.013694320732654931
1,delta_total_negative_slack_ns,23,0.01376014532012356
1,delta_total_negative_slack_ns,24,0.013010546366485569
1,delta_total_negative_slack_ns,25,0.013101205159840104
1,delta_total_negative_slack_ns,26,0.012575010606856854
1,delta_total_negative_slack_ns,27,0.012267471389011578
1,delta_total_negative_slack_ns,28,0.0121019924109852
1,delta_total_negative_slack_ns,29,0.012197308468858938
1,delta_total_negative_slack_ns,30,0.01242331124271627
2,delta_worst_slack_ns,1,0.5902591877065979
2,delta_worst_slack_ns,2,0.06452457126867664
2,delta_worst_slack_ns,3,0.03923928001531968
2,delta_worst_slack_ns,4,0.033185980699441814
2,delta_worst_slack_ns,5,0.029303182923310512
2,delta_worst_slack_ns,6,0.02668073740941626
2,delta_worst_slack_ns,7,0.024293073724295285
2,delta_worst_slack_ns,8,0.022375549360349013
2,delta_worst_slack_ns,9,0.020879907030108814
2,delta_worst_slack_ns,10,0.019600015144806367
2,delta_worst_slack_ns,11,0.018419237074640778
2,delta_worst_slack_ns,12,0.017601736930308042
2,delta_worst_slack_ns,13,0.016623046663072374
2,delta_worst_slack_ns,14,0.01604853986060476
2,delta_worst_slack_ns,15,0.015329467191419623
2,delta_worst_slack_ns,16,0.014711963270116854
2,delta_worst_slack_ns,17,0.014393196522339329
2,delta_worst_slack_ns,18,0.013739489083242667
2,delta_worst_slack_ns,19,0.013329752748860075
2,delta_worst_slack_ns,20,0.012965395864848798
2,delta_worst_slack_ns,21,0.012532783165999182
2,delta_worst_slack_ns,22,0.01230643011137351
2,delta_worst_slack_ns,23,0.011985556379117229
2,delta_worst_slack_ns,24,0.011711839804643983
