fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.06745140999555588,0.09236808121204376,0.9491210579872131
1,train,total_negative_slack_ns,2.4349734783172607,5.655577659606934,0.991609513759613
1,test,worst_slack_ns,0.09064033627510071,0.10902762413024902,0.9360665678977966
1,test,total_negative_slack_ns,3.13482403755188,5.554680347442627,0.9950562715530396
2,train,worst_slack_ns,0.11300373077392578,0.16156211495399475,0.8489410877227783
2,train,total_negative_slack_ns,2.9205539226531982,6.285791873931885,0.9901712536811829
2,test,worst_slack_ns,0.12623652815818787,0.15734057128429413,0.853751540184021
2,test,total_negative_slack_ns,4.322807312011719,8.587289810180664,0.9866538047790527
3,train,worst_slack_ns,0.07125239074230194,0.11089064925909042,0.9302454590797424
3,train,total_negative_slack_ns,2.6183907985687256,5.618963241577148,0.9922646284103394
3,test,worst_slack_ns,0.1251835972070694,0.18336628377437592,0.7835367918014526
3,test,total_negative_slack_ns,8.770023345947266,21.490686416625977,0.9149184226989746
4,train,worst_slack_ns,0.08478274196386337,0.12459474802017212,0.9066919088363647
4,train,total_negative_slack_ns,2.8832154273986816,6.524728298187256,0.9919513463973999
4,test,worst_slack_ns,0.15724310278892517,0.2215336710214615,0.7352355718612671
4,test,total_negative_slack_ns,2.7061078548431396,5.754493713378906,0.6817118525505066
5,train,worst_slack_ns,0.09351442754268646,0.13444657623767853,0.898003101348877
5,train,total_negative_slack_ns,2.5143041610717773,4.989471912384033,0.9944213032722473
5,test,worst_slack_ns,0.08171164989471436,0.10608139634132385,0.9231924414634705
5,test,total_negative_slack_ns,4.308290958404541,10.047948837280273,0.9735069870948792
