epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.16121976,-0.7835862,-1.5507909,18.091047,-0.07577379,-0.11809929
2,0.14277291,-0.55941045,-1.2866216,18.073357,-0.07537403,-0.117958166
3,0.12626255,-0.36370176,-1.0384606,18.056583,-0.074984886,-0.117752746
4,0.111535095,-0.1938572,-0.8099138,18.040745,-0.074593976,-0.11744616
5,0.098504424,-0.047792006,-0.6041173,18.02581,-0.074189045,-0.11704767
6,0.08711552,0.076619685,-0.42338306,18.01173,-0.07377217,-0.11656475
7,0.077291615,0.18174893,-0.2683627,17.998447,-0.07335627,-0.11600461
8,0.06890818,0.27012098,-0.13812342,17.985874,-0.07296004,-0.11538527
9,0.06180064,0.34415945,-0.03078494,17.973919,-0.072596096,-0.114725016
10,0.05579543,0.40606242,0.05611633,17.962513,-0.07226489,-0.11403382
11,0.050728012,0.4578411,0.12525524,17.951605,-0.07195785,-0.11331396
12,0.04644025,0.5013703,0.17950645,17.941162,-0.07166264,-0.112563826
13,0.0427899,0.53833896,0.22209254,17.931147,-0.071369335,-0.11178255
14,0.039654933,0.5701541,0.2564468,17.921507,-0.07107601,-0.11097608
15,0.0369338,0.5978916,0.28556937,17.912197,-0.070787,-0.11015566
16,0.034552746,0.62232274,0.31134376,17.903183,-0.07050953,-0.10933514
17,0.032452065,0.6439889,0.33453736,17.894426,-0.070249654,-0.10852675
18,0.030586794,0.66327643,0.35529947,17.885885,-0.07000852,-0.10773854
19,0.028925136,0.6804797,0.3736371,17.87752,-0.069781825,-0.10697303
20,0.027443003,0.695848,0.38969818,17.869291,-0.069561884,-0.106228784
21,0.02611987,0.70961773,0.403893,17.861172,-0.06934047,-0.105503224
22,0.024936002,0.7220376,0.4168815,17.853138,-0.06911192,-0.10479512
23,0.023870274,0.73337984,0.42944375,17.845163,-0.06887474,-0.104105234
24,0.02289914,0.7439214,0.44227114,17.837238,-0.068631746,-0.10343649
25,0.021998283,0.7538947,0.4557599,17.829357,-0.06838755,-0.1027925
26,0.021146983,0.76343894,0.46989003,17.821518,-0.06814728,-0.10217567
27,0.02033253,0.7725813,0.48425132,17.813715,-0.06791361,-0.101585604
28,0.019552004,0.7812542,0.49819526,17.805952,-0.067686155,-0.10101847
29,0.018810803,0.78933996,0.5110214,17.798237,-0.067461394,-0.100467466
30,0.018118797,0.79672223,0.5221119,17.790573,-0.067235686,-0.09992564
31,0.017485874,0.8033184,0.53099287,17.782965,-0.06700711,-0.09938743
32,0.016919114,0.80908555,0.5373501,17.775417,-0.06677661,-0.09885053
33,0.016422331,0.81401694,0.54104966,17.767933,-0.066547945,-0.09831538
34,0.015996318,0.81814945,0.54218024,17.760517,-0.06632612,-0.097784
35,0.015638221,0.82157135,0.5410762,17.753174,-0.06611514,-0.09725852
36,0.015340781,0.8244139,0.5382575,17.745901,-0.065916255,-0.09673901
37,0.015093066,0.8268253,0.5342808,17.738705,-0.065727495,-0.09622381
38,0.014882615,0.82894766,0.5295681,17.731583,-0.06554477,-0.095710136
39,0.014697527,0.83090657,0.5243112,17.724535,-0.06536408,-0.09519549
40,0.014527194,0.83281344,0.51850224,17.717558,-0.06518295,-0.09468017
41,0.014362139,0.8347635,0.51207626,17.710659,-0.0650018,-0.09416652
42,0.014194148,0.83682185,0.50509024,17.70383,-0.06482236,-0.09365866
43,0.014017497,0.83900654,0.49785072,17.697079,-0.06464629,-0.09316027
44,0.013830459,0.84128505,0.4909289,17.690395,-0.064473726,-0.092673495
45,0.01363565,0.8435887,0.48504153,17.68378,-0.06430278,-0.09219818
46,0.013438831,0.8458333,0.48082513,17.677233,-0.064130306,-0.091733
47,0.013247115,0.8479372,0.47860298,17.670746,-0.06395354,-0.09127603
48,0.013067429,0.84983504,0.47828174,17.664322,-0.06377091,-0.09082623
49,0.012905347,0.8514887,0.4794372,17.657955,-0.06358273,-0.09038355
50,0.012764116,0.85289335,0.48152748,17.651646,-0.063390754,-0.08994849
51,0.012644167,0.85407317,0.48410732,17.645391,-0.063196756,-0.08952129
52,0.01254341,0.8550695,0.4869439,17.639194,-0.06300175,-0.08910129
53,0.012458277,0.85592586,0.4900127,17.633055,-0.06280591,-0.08868673
54,0.012385065,0.85667646,0.49341792,17.626974,-0.0626087,-0.08827522
55,0.012320837,0.8573456,0.49729514,17.620953,-0.06240971,-0.08786447
56,0.01226356,0.85795057,0.5017283,17.614994,-0.062209032,-0.08745308
57,0.012211754,0.8585049,0.50668883,17.60909,-0.062007762,-0.08704045
58,0.012164283,0.8590177,0.5120052,17.60325,-0.061807178,-0.08662643
59,0.012120331,0.85949546,0.5173785,17.59747,-0.061608337,-0.0862108
60,0.012079395,0.85994184,0.5224527,17.591747,-0.06141169,-0.08579297
61,0.012041144,0.8603608,0.5269209,17.586082,-0.06121681,-0.08537231
62,0.012005265,0.86075574,0.5306185,17.580479,-0.06102295,-0.08494802
63,0.011971461,0.8611289,0.53355515,17.57493,-0.06082976,-0.08451996
64,0.011939558,0.8614813,0.53586763,17.569439,-0.060636878,-0.08408866
65,0.011909468,0.8618144,0.53771454,17.564005,-0.06044493,-0.08365516
66,0.011881036,0.8621313,0.53917086,17.558628,-0.060254358,-0.08322053
67,0.011853989,0.8624345,0.54018486,17.553307,-0.06006529,-0.08278599
68,0.011828092,0.8627246,0.5406223,17.54804,-0.05987773,-0.08235171
69,0.011803271,0.86300087,0.54036635,17.54283,-0.059690736,-0.081917785
70,0.011779589,0.86326236,0.53941125,17.537674,-0.059503246,-0.081484176
71,0.01175714,0.8635088,0.5378926,17.532568,-0.059315227,-0.08105113
72,0.011735952,0.8637412,0.5360461,17.527515,-0.05912683,-0.080619596
73,0.011715969,0.8639617,0.5341291,17.522518,-0.05893884,-0.08019044
74,0.011697022,0.8641736,0.53234875,17.517572,-0.058751892,-0.07976408
75,0.011678837,0.864381,0.53082347,17.512678,-0.058566283,-0.0793406
76,0.011661077,0.864587,0.5295802,17.50784,-0.058381677,-0.07891979
77,0.011643462,0.8647932,0.52857476,17.50305,-0.058198165,-0.07850108
78,0.011625856,0.8649994,0.52772623,17.49831,-0.058015727,-0.07808437
79,0.011608267,0.8652045,0.5269586,17.493626,-0.05783422,-0.07766938
80,0.011590776,0.8654073,0.52624077,17.488989,-0.057653904,-0.07725608
81,0.011573484,0.8656063,0.525605,17.484402,-0.05747478,-0.07684457
82,0.011556489,0.86580056,0.52512866,17.479868,-0.057297207,-0.07643469
83,0.011539904,0.86598855,0.52488315,17.475382,-0.057121255,-0.076026656
84,0.011523822,0.8661698,0.5248819,17.470943,-0.05694709,-0.07562063
85,0.011508311,0.86634386,0.5250656,17.466557,-0.056774735,-0.075216986
86,0.011493394,0.86651117,0.525338,17.462217,-0.05660374,-0.07481551
87,0.011479059,0.86667234,0.52562875,17.457926,-0.056433417,-0.07441616
88,0.011465245,0.86682856,0.52593625,17.453682,-0.056263328,-0.07401879
89,0.011451836,0.86698186,0.52632093,17.449486,-0.056093145,-0.07362358
90,0.0114386985,0.86713314,0.5268577,17.445335,-0.055923413,-0.07323094
91,0.011425724,0.86728317,0.527582,17.441229,-0.05575452,-0.07284129
92,0.011412856,0.867432,0.5284667,17.43717,-0.055586576,-0.07245483
93,0.0114000905,0.86757934,0.5294347,17.433157,-0.055419326,-0.07207122
94,0.01138746,0.8677244,0.5303911,17.429184,-0.055252623,-0.07169016
95,0.011375019,0.8678667,0.5312554,17.425257,-0.055086277,-0.0713114
96,0.011362819,0.8680059,0.5319787,17.421373,-0.054920413,-0.070934914
97,0.011350896,0.8681418,0.5325495,17.417532,-0.05475521,-0.07056043
98,0.011339254,0.8682744,0.53298825,17.41373,-0.054590773,-0.070188046
99,0.01132789,0.8684038,0.53333175,17.409973,-0.054426838,-0.06981735
100,0.011316799,0.86853,0.5336092,17.406256,-0.05426345,-0.06944835
101,0.011305981,0.8686531,0.5338237,17.402576,-0.05410049,-0.069080904
102,0.01129543,0.86877334,0.53395236,17.398935,-0.0539382,-0.068715096
103,0.01128513,0.8688909,0.5339677,17.395332,-0.05377662,-0.06835113
104,0.011275061,0.8690058,0.53386575,17.391768,-0.053615473,-0.06798897
105,0.011265207,0.8691184,0.5336786,17.38824,-0.053454615,-0.06762843
106,0.011255551,0.86922896,0.5334593,17.384748,-0.053293705,-0.06726961
107,0.011246078,0.8693374,0.53325146,17.381296,-0.0531327,-0.06691222
108,0.011236782,0.8694439,0.5330669,17.377876,-0.052972175,-0.06655705
109,0.011227654,0.86954844,0.5328863,17.37449,-0.052812792,-0.06620447
110,0.01121869,0.8696512,0.5326795,17.37114,-0.05265479,-0.06585469
111,0.011209888,0.86975205,0.5324286,17.367823,-0.052498292,-0.06550767
112,0.011201246,0.869851,0.5321375,17.364536,-0.052342724,-0.06516294
113,0.011192763,0.8699481,0.5318291,17.361282,-0.052187752,-0.06482043
114,0.011184444,0.87004316,0.53153485,17.35806,-0.052033234,-0.064479806
115,0.011176284,0.87013656,0.5312819,17.35487,-0.051879358,-0.0641412
116,0.01116828,0.8702282,0.5310846,17.351711,-0.051726364,-0.06380463
117,0.011160421,0.87031823,0.5309384,17.348583,-0.051574517,-0.063470244
118,0.011152698,0.8704068,0.5308232,17.34548,-0.05142386,-0.06313813
