epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
62,0.052026609387738926,0.23733165517057242,0.39557221730059916,106991.89832760995,0.8847209215164185,0.4105298205680878,0.6743811239246968,1.6576030134123951,267.5988756992199,-1.3284366130828857,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
63,0.05309133493472217,0.23812409274672208,0.40224440106847614,148573.01969074784,0.8807992339134216,0.4169564007057084,0.6869736310370542,1.688402250202327,267.51263243180733,-1.4157674312591553,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
64,0.05407437193207443,0.23919991652170816,0.40453967403355184,142111.99545495553,0.8794350028038025,0.4248260854478253,0.6943681144190056,1.7133679992066513,273.82835427920025,-1.4877378940582275,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
65,0.052877704719114196,0.23686919531278444,0.4016323571423212,143446.46845611773,0.8811616897583008,0.4465894160099129,0.721997696009499,1.7922194247790766,282.6984777715471,-1.721984624862671,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
66,0.05109834089352373,0.23366124346329456,0.3933536350729032,197845.8986988235,0.8860104084014893,0.480865940532466,0.763883184917547,1.9213408570760542,314.61619997024536,-2.1283273696899414,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
67,0.04970732762625343,0.23249953808753113,0.383182021941635,163601.04798718504,0.8918294310569763,0.47952387644154776,0.756987376621476,1.9221516150206681,283.7520160763352,-2.130967617034912,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
68,0.05094507343152113,0.23275262391880938,0.39211069025419376,107788.36499537084,0.8867295980453491,0.4466185933798207,0.7201043674722314,1.8083270177235853,274.3549347983466,-1.771132469177246,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
69,0.04972589777970458,0.23196990474274284,0.38685823063583136,131351.97954554306,0.8897438645362854,0.448155366381225,0.7158451239681907,1.816768473388265,250.90218633192558,-1.7970645427703857,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
70,0.04695326635172885,0.22673613081375757,0.3736850169735769,106846.9230457607,0.8971248865127563,0.45599381090573,0.7317724847407253,1.849395668566587,281.126295654862,-1.8984313011169434,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
71,0.049436573090293166,0.22974537293377675,0.3878336637255926,145796.08554850126,0.889187216758728,0.4540171812631242,0.7288634801559426,1.8400439343114043,287.59761188648366,-1.869192361831665,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
72,0.04917648523686487,0.23170470903839982,0.3833699798011904,126454.45414457824,0.8917232751846313,0.4771513694022023,0.7490395953947747,1.9275151590400939,261.91532443187856,-2.148465633392334,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
