epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.0200845,-0.05137241,0.016350925,-0.029783607
2,-0.0021311045,-0.042820573,0.02747035,-0.019811392
3,0.015066981,-0.034286737,0.038499773,-0.010001898
4,0.03168273,-0.02555728,0.049471676,-0.00021910667
5,0.047792852,-0.016545177,0.060385406,0.009480059
6,0.06346208,-0.0072009563,0.071284175,0.019342303
7,0.0788182,0.0025175214,0.08215052,0.029266417
8,0.093946934,0.012694418,0.09307116,0.039361894
9,0.10889763,0.023387015,0.10392666,0.04965949
10,0.12367022,0.03456819,0.11471605,0.060129523
11,0.13834119,0.0462541,0.12555683,0.07074314
12,0.15299934,0.05841309,0.1364106,0.08154535
13,0.16766316,0.07102907,0.14723426,0.0924992
14,0.18235075,0.08406395,0.15817022,0.10356617
15,0.19709796,0.097530246,0.16908038,0.114611566
16,0.2118724,0.111456156,0.17991042,0.1256854
17,0.22659743,0.1258021,0.19059223,0.13683766
18,0.24127406,0.14051741,0.20113993,0.14791495
19,0.2559017,0.15554363,0.21154076,0.15890777
20,0.2704895,0.17082274,0.22183949,0.16983443
21,0.28505522,0.18630993,0.23196459,0.18071061
22,0.29963928,0.20198005,0.24185324,0.19148642
23,0.31430632,0.21781027,0.2514578,0.20210242
24,0.32912135,0.23375839,0.26071364,0.21257329
25,0.34414846,0.24978614,0.26958185,0.22287393
26,0.35946935,0.2658705,0.27817845,0.23301888
27,0.37515432,0.282012,0.2865832,0.24299139
28,0.39124304,0.29820216,0.2948137,0.2528811
29,0.40776104,0.31444633,0.30294114,0.2626741
30,0.42471302,0.33075768,0.31099844,0.27239972
31,0.4420933,0.34712917,0.31899267,0.28205156
32,0.45988238,0.3635717,0.32704794,0.2916175
33,0.47803533,0.38006675,0.33511007,0.3011375
34,0.4965077,0.39663595,0.3430953,0.31057888
35,0.51524353,0.41326153,0.35112697,0.31995904
36,0.53417444,0.42993772,0.35930663,0.32926077
37,0.55322886,0.44657004,0.3677172,0.33845377
38,0.5723529,0.46314216,0.37642562,0.34757936
39,0.5914685,0.47965974,0.38546097,0.35656518
40,0.61050236,0.49604774,0.3947608,0.36536384
41,0.6293724,0.512239,0.40416038,0.37398154
42,0.64802253,0.5280954,0.4135344,0.3822981
43,0.6663573,0.54361284,0.42294174,0.3903395
44,0.684321,0.55872166,0.43242514,0.39816552
45,0.7018496,0.57336426,0.4420259,0.40598834
46,0.7188846,0.58749104,0.45176995,0.41387635
47,0.7353598,0.60100454,0.4616636,0.42196345
48,0.7511885,0.6138075,0.47171205,0.43041164
49,0.7662924,0.6259476,0.481861,0.43915564
50,0.7805942,0.63737106,0.4920466,0.448058
51,0.79400206,0.64791226,0.5021518,0.4569744
52,0.80643857,0.65753675,0.51217043,0.46577412
53,0.8178207,0.6661508,0.52204835,0.4744376
54,0.82809997,0.67383933,0.5317948,0.4829421
55,0.8372097,0.6806096,0.5413697,0.49097323
56,0.8451355,0.68639493,0.55079305,0.4987864
57,0.8518635,0.6911895,0.5600606,0.5060028
58,0.85743773,0.6952048,0.56925017,0.5129899
59,0.86190724,0.69832146,0.57833844,0.5196086
60,0.8653575,0.7006619,0.5872321,0.5257522
