fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.09391724318265915,0.1305244117975235,0.8984037637710571
1,train,total_negative_slack_ns,2.907484531402588,6.044684410095215,0.9904152750968933
1,test,worst_slack_ns,0.11844128370285034,0.14370006322860718,0.8889371752738953
1,test,total_negative_slack_ns,4.339916706085205,7.890491962432861,0.9900242686271667
2,train,worst_slack_ns,0.10652942210435867,0.15087631344795227,0.868262529373169
2,train,total_negative_slack_ns,4.092533111572266,8.49659538269043,0.982041597366333
2,test,worst_slack_ns,0.15666063129901886,0.19856655597686768,0.7670717835426331
2,test,total_negative_slack_ns,12.55286979675293,29.08487892150879,0.8468985557556152
3,train,worst_slack_ns,0.0836835578083992,0.1218743845820427,0.9157427549362183
3,train,total_negative_slack_ns,2.4838199615478516,5.826711177825928,0.9916820526123047
3,test,worst_slack_ns,0.12676399946212769,0.18241387605667114,0.785779595375061
3,test,total_negative_slack_ns,8.019125938415527,25.33710289001465,0.8817369937896729
4,train,worst_slack_ns,0.08140898495912552,0.11914090812206268,0.9146817922592163
4,train,total_negative_slack_ns,3.169651985168457,6.239771842956543,0.9926390051841736
4,test,worst_slack_ns,0.12455674260854721,0.18627174198627472,0.8128136396408081
4,test,total_negative_slack_ns,2.8183047771453857,5.577523708343506,0.700987696647644
5,train,worst_slack_ns,0.10320521891117096,0.1443772315979004,0.8823789358139038
5,train,total_negative_slack_ns,2.8215813636779785,5.402444362640381,0.9934595823287964
5,test,worst_slack_ns,0.08405667543411255,0.1076171025633812,0.9209524989128113
5,test,total_negative_slack_ns,5.453619480133057,12.328187942504883,0.9601181149482727
