epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0348549,-0.011688292,-0.06932759,1.0427811,-0.020620655,-1.3278577
2,1.0139524,0.008993482,-0.04604125,1.0226371,-0.0009931683,-1.1812
3,0.9933693,0.028902376,-0.02430985,1.0032469,0.017342936,-1.0478548
4,0.9733175,0.04814911,-0.0039748074,0.9850179,0.034545936,-0.9270196
5,0.9542667,0.06686123,0.015071094,0.9686888,0.050744712,-0.81731015
6,0.93620205,0.08512179,0.03298509,0.95259726,0.06605444,-0.7178329
7,0.91797876,0.103033945,0.049971364,0.93692696,0.08066072,-0.6276649
8,0.90051204,0.12067562,0.06617743,0.92265815,0.09476713,-0.5458976
9,0.88286275,0.13810684,0.081693485,0.90882385,0.10846474,-0.47199592
10,0.86593354,0.15538754,0.09662126,0.89529264,0.12181984,-0.40534657
11,0.8487898,0.17258546,0.11104516,0.8811286,0.13487439,-0.34517425
12,0.83155775,0.18974207,0.12507263,0.8680995,0.14762798,-0.2908226
13,0.81472254,0.20689134,0.13879456,0.8553208,0.16007021,-0.24187598
14,0.7981953,0.22406057,0.15220806,0.8433555,0.17220245,-0.19763719
15,0.78074455,0.24127808,0.16535312,0.83109653,0.18404509,-0.1576462
16,0.7638987,0.2585644,0.17827189,0.8202594,0.19557826,-0.121297166
17,0.7470123,0.27593195,0.19097689,0.8087778,0.20675215,-0.08794528
18,0.7300663,0.29338503,0.20352483,0.79725635,0.21756804,-0.057147313
19,0.7132305,0.31093544,0.21591559,0.7857398,0.22801952,-0.028568376
20,0.6953558,0.32858494,0.22820683,0.7753332,0.23811789,-0.0019097924
21,0.67841715,0.3463338,0.24042277,0.76572025,0.24787506,0.023133803
22,0.6599644,0.36418197,0.25258553,0.7551613,0.25727278,0.0468024
23,0.64322823,0.38210982,0.26469165,0.74717724,0.2663117,0.0691603
24,0.6253826,0.40012026,0.27682617,0.73892546,0.27501425,0.09047101
25,0.6078706,0.4182151,0.28902006,0.7296202,0.2833839,0.11066731
26,0.5892704,0.43637332,0.3013011,0.7216945,0.29144588,0.1297562
27,0.5721377,0.45457214,0.31372827,0.71189904,0.2992386,0.14780322
28,0.5542549,0.47280326,0.3263934,0.7043808,0.3067956,0.16469586
29,0.53594697,0.4910558,0.3393289,0.6971029,0.31414756,0.18047467
30,0.5178851,0.5092989,0.35258788,0.68863696,0.32133675,0.19526568
31,0.5004791,0.52751267,0.36621994,0.68237674,0.32838592,0.2091728
32,0.4817625,0.5456762,0.38024777,0.6761931,0.33531553,0.2223022
33,0.46353427,0.56376743,0.39477375,0.6703135,0.34217817,0.23439011
34,0.4456821,0.5817351,0.40981406,0.6630787,0.348961,0.24570985
35,0.42937103,0.59953195,0.42534646,0.6565708,0.355656,0.25657624
36,0.41156015,0.61711216,0.44137067,0.6490184,0.36227345,0.26687732
37,0.39374724,0.63441527,0.4578305,0.6428441,0.36884433,0.27674446
38,0.37650678,0.6513673,0.47460198,0.63497233,0.37541515,0.28626642
39,0.36107272,0.6678936,0.49166098,0.63076985,0.3819905,0.2954033
40,0.34498835,0.6839217,0.50884634,0.624592,0.3885591,0.3042168
41,0.328805,0.6993748,0.5258709,0.61788523,0.39513746,0.3125808
42,0.31323326,0.7141792,0.5425328,0.60935307,0.40172666,0.3205765
43,0.2990387,0.7282556,0.5586778,0.60787207,0.40834346,0.32799858
44,0.2862126,0.74153316,0.5740164,0.59886926,0.4150084,0.33485994
45,0.27345908,0.75394386,0.5885607,0.5936071,0.42173338,0.3409992
46,0.26105717,0.7654316,0.60202885,0.5836352,0.42851907,0.3463049
47,0.24986844,0.77596676,0.6144245,0.57838595,0.43536773,0.3507933
48,0.24004135,0.7855204,0.6255994,0.5714642,0.4422961,0.35459056
49,0.2302883,0.794078,0.63544005,0.5672525,0.44931427,0.35780948
50,0.22252624,0.8016448,0.64379567,0.5592174,0.45642814,0.36055955
51,0.21521378,0.808251,0.6505973,0.5510393,0.46360177,0.36295733
52,0.21016595,0.81393874,0.6559125,0.54547864,0.47077227,0.365148
53,0.20494743,0.8187626,0.6599196,0.5400959,0.477935,0.3673604
54,0.1987499,0.8227972,0.6625301,0.53288394,0.48511887,0.3697816
55,0.19587618,0.8261328,0.6638074,0.52358234,0.49229318,0.37238768
56,0.19224289,0.8288741,0.66418856,0.5182832,0.4994359,0.37534136
57,0.19090444,0.8311311,0.66397583,0.51169074,0.50655884,0.3787753
58,0.1887801,0.8330218,0.6635622,0.5031179,0.5136703,0.3827323
59,0.18640383,0.8346594,0.6631603,0.4974173,0.52078277,0.38726452
60,0.1849211,0.83613825,0.66325754,0.49186778,0.52786857,0.39236498
61,0.18444017,0.8375386,0.6636121,0.48489743,0.5349356,0.39804497
62,0.18376713,0.83893216,0.66422415,0.47632942,0.5420078,0.40428656
63,0.18207534,0.8403675,0.66527015,0.47333974,0.5490534,0.41118592
64,0.17955539,0.8418621,0.66667354,0.462411,0.5560883,0.41866264
65,0.17910813,0.84342444,0.66868556,0.45971274,0.5630693,0.426474
66,0.1775755,0.8450578,0.6715404,0.45147848,0.5699755,0.43451443
67,0.1753177,0.846739,0.6746882,0.44588885,0.5768014,0.4428917
68,0.1741608,0.848448,0.6779765,0.4384378,0.58353883,0.451439
69,0.17233953,0.8501545,0.6816743,0.43125802,0.59017706,0.45994416
70,0.17148288,0.8518346,0.68551874,0.4248871,0.5967161,0.46854848
71,0.16918805,0.8534541,0.68929064,0.41926318,0.6031404,0.4772082
72,0.16786262,0.8549816,0.6929902,0.4139565,0.6094633,0.48580027
73,0.16616607,0.85640687,0.69657046,0.40891165,0.6156744,0.49413475
74,0.1646087,0.85771,0.7002033,0.39916328,0.62178165,0.5022594
75,0.16330107,0.85888463,0.70351356,0.3985149,0.62776697,0.5100163
76,0.16252358,0.8599265,0.706422,0.3877116,0.63363975,0.51759887
77,0.16049452,0.86083925,0.7086439,0.38783935,0.63939965,0.52497697
78,0.15986136,0.8616295,0.7109168,0.37738007,0.6450342,0.53216773
79,0.1587582,0.86231107,0.7130781,0.3732148,0.65053546,0.53914654
80,0.15827665,0.86290056,0.7148008,0.36719456,0.65590084,0.54579014
81,0.15715988,0.86341304,0.7163764,0.36137244,0.66114813,0.55207586
82,0.1561883,0.8638652,0.71749705,0.3593041,0.6662735,0.55799186
83,0.15637164,0.86427367,0.71866524,0.3528148,0.6713122,0.5631535
84,0.15575138,0.86465615,0.7198623,0.35263923,0.6762475,0.5677656
85,0.15546799,0.8650228,0.72095424,0.34417534,0.68107104,0.57187545
86,0.15484497,0.8653882,0.7222408,0.33632365,0.685799,0.57552075
87,0.15504038,0.865761,0.7238154,0.33274174,0.690415,0.57903206
88,0.1542109,0.86614084,0.7255763,0.33278757,0.694929,0.58239526
89,0.15358266,0.8665366,0.72739035,0.3291542,0.6993784,0.5858721
90,0.15315226,0.8669363,0.7290462,0.3223622,0.7037381,0.5890212
91,0.15295422,0.86733913,0.7308637,0.32206598,0.70797837,0.5922562
92,0.15280333,0.867737,0.7325784,0.31244108,0.71209913,0.59515846
93,0.15197632,0.8681332,0.73408306,0.3116563,0.7161272,0.59765255
94,0.15110812,0.8685266,0.73529017,0.30311894,0.72011536,0.59954405
95,0.15063193,0.86891425,0.7366109,0.30073947,0.7240876,0.6012744
96,0.15071863,0.86929286,0.73796016,0.2985323,0.72802216,0.6026197
97,0.15036663,0.8696604,0.7390514,0.2940399,0.73188,0.6041311
98,0.14927356,0.8700139,0.7401308,0.29178557,0.73564845,0.6058223
99,0.14942253,0.87035114,0.74155366,0.28787234,0.73936343,0.60740846
100,0.14923814,0.8706705,0.74276125,0.28313637,0.7430693,0.6090471
101,0.14859426,0.8709707,0.7439053,0.27906513,0.74676603,0.61049205
102,0.14838594,0.8712548,0.7450363,0.27461424,0.7504395,0.6123191
103,0.14762266,0.8715285,0.74630994,0.2740118,0.7540758,0.6140002
104,0.14787634,0.8717968,0.7474544,0.27098495,0.7576266,0.61588645
105,0.1465157,0.8720517,0.7484794,0.2684489,0.7611671,0.6174872
106,0.14718553,0.8723016,0.7495676,0.26363987,0.76472557,0.61878264
107,0.14729038,0.8725405,0.7510725,0.2602476,0.7682634,0.620425
