design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-212.77230834960938,1.9128973484039307,2.5113673210144043,-0.4652949869632721,0.0,-0.08177533745765686,-0.6304250359535217,-0.5486496686935425
i2c,2,total_negative_slack_ns,288,-12.358068466186523,40.99234390258789,42.10853576660156,-33.42695617675781,0.0,-7.131219863891602,-48.12356185913086,-40.99234390258789
s510,1,total_negative_slack_ns,288,-9.880898475646973,2.9048256874084473,4.205439567565918,-3.521289110183716,0.0,-0.8304376602172852,-3.6544604301452637,-2.8240230083465576
usb_phy,1,total_negative_slack_ns,288,-7.063132286071777,15.175212860107422,20.846147537231445,-20.32241439819336,0.0,-4.0896806716918945,-19.264894485473633,-15.175212860107422
s444,2,total_negative_slack_ns,288,-4.6918559074401855,3.0893898010253906,3.9697086811065674,-4.594910144805908,0.0,-0.8916535973548889,-3.972879648208618,-3.081225872039795
s838,5,total_negative_slack_ns,288,-1.4234371185302734,4.485818862915039,5.969779014587402,-9.767878532409668,0.0,-2.6199939250946045,-6.704186916351318,-4.084192276000977
s420,3,total_negative_slack_ns,288,-0.5050508975982666,1.4356898069381714,2.051894187927246,-4.480721950531006,0.0,-1.081291913986206,-2.4535303115844727,-1.3722383975982666
s386,5,total_negative_slack_ns,288,-0.4962179660797119,1.0889544486999512,1.42703115940094,-3.1184980869293213,0.0,-0.746756911277771,-1.621053695678711,-0.8742969036102295
ss_pcm,3,total_negative_slack_ns,288,-0.2730520963668823,6.227956771850586,6.598033905029297,-16.613008499145508,0.0,-3.321835517883301,-9.549792289733887,-6.227956771850586
s344,2,total_negative_slack_ns,288,-0.2383495569229126,1.3076995611190796,1.7959566116333008,-4.482790946960449,0.0,-0.950855016708374,-2.105617046356201,-1.1547620296478271
s400,4,total_negative_slack_ns,288,-0.21229958534240723,1.3344985246658325,1.8023453950881958,-4.488002777099609,0.0,-0.8724053502082825,-1.8640471696853638,-0.9916417598724365
s526a,4,total_negative_slack_ns,288,-0.058619022369384766,1.2879672050476074,1.722265601158142,-4.59926700592041,0.0,-0.8958985805511475,-1.7778688669204712,-0.8819702863693237
s832a,1,total_negative_slack_ns,288,-0.009969472885131836,1.8364596366882324,2.5568037033081055,-6.867057800292969,0.0,-1.7138322591781616,-3.480874538421631,-1.7670425176620483
s1423a,3,total_negative_slack_ns,288,0.008501589298248291,10.74506950378418,14.914275169372559,-40.895965576171875,0.0,-14.305703163146973,-3.966973304748535,10.338729858398438
systemcdes,2,total_negative_slack_ns,288,0.039470672607421875,26.64191246032715,29.69212532043457,-83.60449981689453,0.0,-23.923463821411133,-50.565372467041016,-26.64191246032715
