epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.44259533,-1.2225306,-4.863902,4670.0337,-0.0762821,-0.11134634
2,0.38349003,-0.92587364,-4.5136957,4666.2007,-0.07539489,-0.11052911
3,0.33232132,-0.67441154,-4.2322426,4662.3755,-0.074509524,-0.10972097
4,0.2889251,-0.46476585,-4.010018,4658.5576,-0.07362597,-0.108920835
5,0.25272238,-0.2921118,-3.82982,4654.7485,-0.07274425,-0.108127736
6,0.22288775,-0.1509839,-3.6747882,4650.9473,-0.071864486,-0.10734119
7,0.198488,-0.035423886,-3.5339196,4647.1533,-0.07098653,-0.10656114
8,0.17850529,0.06038793,-3.40139,4643.368,-0.07011056,-0.10578785
9,0.16194311,0.14147134,-3.2742276,4639.591,-0.06923652,-0.105021834
10,0.14793842,0.21176529,-3.1510148,4635.822,-0.06836438,-0.1042634
11,0.13581105,0.27413863,-3.031456,4632.0615,-0.06749413,-0.10351255
12,0.12506323,0.3305282,-2.9161785,4628.309,-0.066625856,-0.10276928
13,0.115356945,0.38212448,-2.8064609,4624.5645,-0.065759584,-0.10203326
14,0.10648285,0.429574,-2.7039032,4620.829,-0.064895175,-0.10130434
15,0.098325685,0.47317228,-2.6100566,4617.1016,-0.06403284,-0.1005822
16,0.09083132,0.51302946,-2.5261137,4613.3823,-0.063172385,-0.09986679
17,0.08397834,0.54920113,-2.4526808,4609.673,-0.062313963,-0.09915803
18,0.077755734,0.58177835,-2.3896592,4605.97,-0.061457466,-0.09845624
19,0.072147265,0.610932,-2.3362548,4602.277,-0.060602926,-0.097761296
20,0.067123964,0.63691175,-2.2911468,4598.592,-0.059750486,-0.097073436
21,0.062644005,0.66001445,-2.2527347,4594.9155,-0.0589,-0.09639261
22,0.05865795,0.680541,-2.2194471,4591.2476,-0.058051515,-0.09571874
23,0.05511568,0.6987636,-2.1899824,4587.589,-0.05720501,-0.095051505
24,0.05197183,0.71490836,-2.163445,4583.9385,-0.05636053,-0.09439075
25,0.049188394,0.72915703,-2.1393583,4580.2964,-0.055518102,-0.093736075
26,0.046734363,0.7416607,-2.1176066,4576.663,-0.054677628,-0.09308724
27,0.04458341,0.7525571,-2.0983214,4573.038,-0.053839207,-0.092444345
28,0.042711068,0.76198614,-2.0817661,4569.423,-0.053002786,-0.091807246
29,0.04109224,0.77010155,-2.0682077,4565.8154,-0.05216839,-0.09117603
30,0.039699458,0.7770771,-2.05782,4562.2173,-0.05133605,-0.09055066
31,0.038501985,0.7831068,-2.0506165,4558.6274,-0.050505638,-0.08993103
