epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.49282685,-1.4514059,-12.401649,4671.6084,-0.07681215,-0.10624659
2,0.42537832,-1.1196499,-10.076133,4668.123,-0.07600443,-0.105867125
3,0.36786535,-0.84269124,-8.113002,4664.6475,-0.07519929,-0.10552003
4,0.319812,-0.6129968,-6.556315,4661.1826,-0.07439671,-0.105205156
5,0.2799273,-0.42056054,-5.4096885,4657.7285,-0.0735966,-0.10492225
6,0.24648967,-0.2566825,-4.617917,4654.285,-0.07279904,-0.104671195
7,0.21800044,-0.11558527,-4.103915,4650.852,-0.07200406,-0.10445175
8,0.1934655,0.006101799,-3.8023517,4647.4307,-0.0712116,-0.10426357
9,0.17230484,0.11050775,-3.6639462,4644.0195,-0.07042179,-0.10410621
10,0.15415087,0.19937292,-3.6488385,4640.62,-0.06963448,-0.103979446
11,0.13870192,0.27445486,-3.7200856,4637.2305,-0.06884985,-0.10388267
12,0.125653,0.337647,-3.839848,4633.8525,-0.068067834,-0.103815295
13,0.11467545,0.3909433,-3.9685967,4630.486,-0.067288235,-0.103776716
14,0.10542263,0.43636164,-4.067487,4627.1294,-0.066511296,-0.103766106
15,0.09754331,0.47582102,-4.103711,4623.7847,-0.06573691,-0.1037827
16,0.09070329,0.51092476,-4.056697,4620.45,-0.06496503,-0.10382583
17,0.08462333,0.5427331,-3.9215248,4617.127,-0.0641958,-0.1038944
18,0.07911827,0.57169354,-3.7077549,4613.8145,-0.06342902,-0.103987694
19,0.07410902,0.5977868,-3.4350152,4610.5127,-0.06266479,-0.10410497
20,0.069597356,0.6207951,-3.1278086,4607.2217,-0.06190312,-0.10424514
21,0.06561982,0.64056206,-2.8112173,4603.941,-0.061144017,-0.10440743
22,0.06220274,0.65716827,-2.5078828,4600.672,-0.060387205,-0.104591034
23,0.059332043,0.6709935,-2.2361856,4597.413,-0.059633113,-0.104794934
24,0.056942105,0.6826736,-2.009368,4594.165,-0.058881354,-0.10501828
25,0.054923177,0.6929715,-1.8354231,4590.9272,-0.0581321,-0.10526004
26,0.05314337,0.70261604,-1.7175581,4587.7,-0.057385277,-0.105519295
27,0.051476706,0.71216804,-1.6549661,4584.483,-0.056640815,-0.105795026
28,0.049826138,0.7219568,-1.6435798,4581.2764,-0.055898834,-0.10608635
29,0.048134685,0.7320863,-1.6765941,4578.08,-0.05515919,-0.1063921
30,0.04638437,0.74248534,-1.7447542,4574.8945,-0.05442195,-0.10671131
31,0.044587363,0.75297606,-1.836613,4571.7183,-0.053687073,-0.10704295
32,0.042774145,0.76334184,-1.9390726,4568.5527,-0.052954458,-0.10738592
33,0.040981654,0.77338415,-2.0384126,4565.397,-0.052224208,-0.10773931
34,0.039243616,0.7829549,-2.1218183,4562.251,-0.05149629,-0.10810201
35,0.037585016,0.791961,-2.1790981,4559.1143,-0.050770618,-0.10847287
36,0.036021605,0.8003477,-2.2041194,4555.9883,-0.050047137,-0.10885103
37,0.034562875,0.80807847,-2.1955292,4552.8716,-0.049325943,-0.10923536
38,0.033215553,0.81512433,-2.1565886,4549.764,-0.04860692,-0.10962491
39,0.031985335,0.82146674,-2.094215,4546.666,-0.047890138,-0.11001871
40,0.03087629,0.8271061,-2.017551,4543.5776,-0.047175504,-0.110415794
41,0.029889166,0.8320707,-1.936397,4540.498,-0.046462942,-0.11081521
42,0.029019762,0.8364161,-1.8598306,4537.4277,-0.045752525,-0.111216046
43,0.028258786,0.8402173,-1.795166,4534.367,-0.045044184,-0.11161737
44,0.027593413,0.84355223,-1.7473514,4531.315,-0.04433789,-0.11201839
45,0.02701005,0.84648716,-1.7187437,4528.271,-0.04363372,-0.112418294
46,0.026496956,0.84907067,-1.7091646,4525.237,-0.04293151,-0.11281631
47,0.026045552,0.8513338,-1.7161446,4522.211,-0.042231273,-0.113211654
48,0.025650248,0.85329837,-1.735297,4519.194,-0.041533113,-0.11360357
49,0.025307145,0.8549857,-1.760837,4516.1846,-0.040836763,-0.1139915
50,0.02501238,0.8564261,-1.7862679,4513.1836,-0.040142395,-0.114374734
51,0.02476052,0.8576639,-1.8052247,4510.192,-0.039450027,-0.11475265
52,0.02454376,0.85875404,-1.8123909,4507.207,-0.038759373,-0.11512482
53,0.024352489,0.85975134,-1.804313,4504.231,-0.038070608,-0.11549065
54,0.024177212,0.86069727,-1.7799162,4501.2627,-0.037383698,-0.11584971
55,0.024010811,0.86161125,-1.7406037,4498.3022,-0.036698557,-0.116201565
56,0.023850065,0.8624902,-1.6899,4495.3496,-0.036015294,-0.11654587
57,0.023695625,0.86331683,-1.6327528,4492.405,-0.035333704,-0.11688228
