epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.44343337,-1.337566,-4.7858105,4680.1035,-0.07847097,-0.11427615
2,0.4006351,-1.118036,-4.3721294,4676.2793,-0.07758591,-0.113504246
3,0.36305952,-0.92743456,-4.022647,4672.464,-0.07670276,-0.11273976
4,0.33047044,-0.7616793,-3.7366529,4668.6562,-0.0758214,-0.11198268
5,0.30216035,-0.6168517,-3.5098598,4664.8555,-0.07494195,-0.111232735
6,0.27744073,-0.48939627,-3.3358006,4661.0635,-0.07406423,-0.11048977
7,0.25568643,-0.3764561,-3.205751,4657.279,-0.073188424,-0.10975361
8,0.23639894,-0.27594405,-3.11023,4653.503,-0.07231452,-0.109024145
9,0.21921846,-0.18627267,-3.0403621,4649.735,-0.07144258,-0.108301304
10,0.20387463,-0.10609938,-2.9881938,4645.975,-0.07057254,-0.10758524
11,0.19014081,-0.034201168,-2.9469745,4642.223,-0.06970449,-0.10687621
12,0.17781183,0.03055563,-2.9115784,4638.48,-0.0688384,-0.10617409
13,0.16669768,0.08919271,-2.8786123,4634.745,-0.067974254,-0.105479196
14,0.15662687,0.14260462,-2.846167,4631.0186,-0.06711213,-0.104791544
15,0.14744858,0.19159384,-2.8133533,4627.3013,-0.06625197,-0.104111336
16,0.13902664,0.23690557,-2.7797515,4623.592,-0.06539388,-0.10343838
17,0.13123396,0.27920133,-2.7451303,4619.8916,-0.06453776,-0.10277293
18,0.12395759,0.3189874,-2.7095442,4616.1997,-0.06368361,-0.10211506
19,0.11711136,0.35655543,-2.6735654,4612.516,-0.06283152,-0.10146451
20,0.110646054,0.39199802,-2.6382852,4608.841,-0.06198139,-0.10082135
21,0.10454668,0.42530775,-2.6050172,4605.175,-0.061133288,-0.10018549
22,0.09881544,0.4564786,-2.5748968,4601.5176,-0.06028719,-0.099556945
23,0.09345422,0.4855503,-2.548642,4597.8687,-0.059443094,-0.09893527
24,0.08845672,0.51261836,-2.5265589,4594.2275,-0.05860102,-0.09832072
25,0.08380663,0.5378361,-2.5086684,4590.596,-0.057760883,-0.09771292
26,0.07947713,0.5614039,-2.4948158,4586.973,-0.056922793,-0.097111724
27,0.07543308,0.58353436,-2.4847016,4583.3584,-0.056086756,-0.096517086
28,0.07163705,0.60440254,-2.4778872,4579.7524,-0.0552526,-0.09592874
29,0.06805803,0.6241153,-2.4738045,4576.155,-0.0544204,-0.09534655
30,0.064676926,0.64272505,-2.4717996,4572.566,-0.053590275,-0.09477027
31,0.061484225,0.660262,-2.471225,4568.9854,-0.052762173,-0.09419985
32,0.058474578,0.6767487,-2.471503,4565.4136,-0.051935934,-0.09363516
33,0.055644166,0.69220275,-2.472141,4561.85,-0.051111795,-0.093075946
