fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.10977586358785629,0.15507949888706207,0.8565822839736938
1,train,total_negative_slack_ns,2.841808795928955,5.944431781768799,0.9907305836677551
1,test,worst_slack_ns,0.10026329755783081,0.12430242449045181,0.9168975353240967
1,test,total_negative_slack_ns,3.430554151535034,6.428584098815918,0.9933783411979675
2,train,worst_slack_ns,0.10526613891124725,0.15172737836837769,0.8667720556259155
2,train,total_negative_slack_ns,12.868457794189453,41.53422546386719,0.5708691477775574
2,test,worst_slack_ns,0.1707865446805954,0.22171613574028015,0.7095947265625
2,test,total_negative_slack_ns,21.144683837890625,55.800777435302734,0.43645936250686646
3,train,worst_slack_ns,0.08112265914678574,0.12216107547283173,0.9153459072113037
3,train,total_negative_slack_ns,2.190777063369751,5.42140531539917,0.9927989840507507
3,test,worst_slack_ns,0.12442615628242493,0.1806272566318512,0.7899553775787354
3,test,total_negative_slack_ns,8.828475952148438,30.37139892578125,0.8300721645355225
4,train,worst_slack_ns,0.07915297895669937,0.11893557757139206,0.914975643157959
4,train,total_negative_slack_ns,2.612352132797241,5.453986167907715,0.9943762421607971
4,test,worst_slack_ns,0.11879105120897293,0.18769101798534393,0.8099502921104431
4,test,total_negative_slack_ns,2.4426310062408447,5.323981761932373,0.7275546789169312
5,train,worst_slack_ns,0.11781268566846848,0.16193826496601105,0.8520256280899048
5,train,total_negative_slack_ns,2.322636365890503,5.237687110900879,0.993852436542511
5,test,worst_slack_ns,0.077381931245327,0.09938604384660721,0.9325819611549377
5,test,total_negative_slack_ns,5.587434768676758,13.5125732421875,0.9520870447158813
