fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11428586393594742,0.15745343267917633,0.8521578311920166
1,train,total_negative_slack_ns,15.788530349731445,62.347557067871094,-0.019696593284606934
1,test,worst_slack_ns,0.10176976770162582,0.12219372391700745,0.9196931719779968
1,test,total_negative_slack_ns,23.69449806213379,80.67619323730469,-0.04286181926727295
2,train,worst_slack_ns,0.10814224928617477,0.15085166692733765,0.8683055639266968
2,train,total_negative_slack_ns,17.232715606689453,64.23006439208984,-0.026252269744873047
2,test,worst_slack_ns,0.18053244054317474,0.27362751960754395,0.5576872825622559
2,test,total_negative_slack_ns,18.327373504638672,75.07476806640625,-0.020076394081115723
3,train,worst_slack_ns,0.10135311633348465,0.13784217834472656,0.8922178745269775
3,train,total_negative_slack_ns,17.008798599243164,64.70286560058594,-0.025691986083984375
3,test,worst_slack_ns,0.19925053417682648,0.25607830286026,0.5778268575668335
3,test,total_negative_slack_ns,19.502769470214844,75.04486846923828,-0.037473201751708984
4,train,worst_slack_ns,0.09773584455251694,0.13440653681755066,0.8914173245429993
4,train,total_negative_slack_ns,20.56536102294922,74.1541976928711,-0.03960776329040527
4,test,worst_slack_ns,0.14314648509025574,0.20460394024848938,0.7741561532020569
4,test,total_negative_slack_ns,4.475094795227051,9.788519859313965,0.07904118299484253
5,train,worst_slack_ns,0.11676649004220963,0.15357545018196106,0.8669143915176392
5,train,total_negative_slack_ns,16.709749221801758,67.46533966064453,-0.019966602325439453
5,test,worst_slack_ns,0.12958446145057678,0.1757354438304901,0.7892128229141235
5,test,total_negative_slack_ns,20.650249481201172,63.078636169433594,-0.044098615646362305
