design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-133.49984741210938,1.4569016695022583,1.9920278787612915,-0.4652949869632721,0.0,-0.08177533745765686,-0.3476996123790741,-0.265924334526062
ss_pcm,3,total_negative_slack_ns,288,-50.0069694519043,28.54731559753418,41.76439666748047,-16.613008499145508,0.0,-3.321835517883301,-31.86915397644043,-28.54731559753418
s510,1,total_negative_slack_ns,288,-8.104071617126465,2.275883913040161,3.846775770187378,-3.521289110183716,0.0,-0.8304376602172852,-2.9026453495025635,-2.0722076892852783
usb_phy,1,total_negative_slack_ns,288,-4.1584248542785645,12.075742721557617,16.673717498779297,-20.32241439819336,0.0,-4.0896806716918945,-16.165422439575195,-12.075742721557617
s298,3,total_negative_slack_ns,288,-2.688089370727539,1.7373499870300293,2.1789379119873047,-3.157489061355591,0.0,-0.5928377509117126,-2.2393767833709717,-1.6465390920639038
s344,2,total_negative_slack_ns,288,-2.6279397010803223,2.4536781311035156,3.074002504348755,-4.482790946960449,0.0,-0.950855016708374,-3.26401686668396,-2.313161849975586
s420,3,total_negative_slack_ns,288,-2.050922155380249,2.279268503189087,2.921426296234131,-4.480721950531006,0.0,-1.081291913986206,-3.1303911209106445,-2.0490989685058594
s349,1,total_negative_slack_ns,288,-1.9411625862121582,2.506931781768799,3.1373097896575928,-4.973042011260986,0.0,-1.0988430976867676,-3.6057748794555664,-2.506931781768799
s444,2,total_negative_slack_ns,288,-1.3497490882873535,1.9698176383972168,2.550600528717041,-4.594910144805908,0.0,-0.8916535973548889,-2.730462074279785,-1.838808536529541
i2c,2,total_negative_slack_ns,288,-0.5625075101852417,12.84816837310791,14.401554107666016,-33.42695617675781,0.0,-7.131219863891602,-14.083189964294434,-6.951970100402832
s1423,4,total_negative_slack_ns,288,-0.05854964256286621,11.222485542297363,15.463943481445312,-40.30670166015625,0.0,-14.81924819946289,-3.9710299968719482,10.848217010498047
s1423a,3,total_negative_slack_ns,288,0.014694392681121826,10.481572151184082,14.86762523651123,-40.895965576171875,0.0,-14.305703163146973,-4.290800094604492,10.01490306854248
s400,4,total_negative_slack_ns,288,0.2510143518447876,1.1508227586746216,1.4166736602783203,-4.488002777099609,0.0,-0.8724053502082825,-1.9963010549545288,-1.1238956451416016
s820,4,total_negative_slack_ns,288,0.3315783739089966,1.661879062652588,2.040785074234009,-6.843706130981445,0.0,-1.6709110736846924,-3.256629228591919,-1.5857182741165161
s838,5,total_negative_slack_ns,288,0.34438902139663696,2.4175517559051514,3.105027675628662,-9.767878532409668,0.0,-2.6199939250946045,-4.6326398849487305,-2.012646198272705
s526,5,total_negative_slack_ns,288,0.48778247833251953,1.000420093536377,1.1910765171051025,-4.650142192840576,0.0,-0.8880174160003662,-0.8704557418823242,0.01756172627210617
s526a,4,total_negative_slack_ns,288,0.5028117895126343,0.9550022482872009,1.180295467376709,-4.59926700592041,0.0,-0.8958985805511475,-1.4694218635559082,-0.573523223400116
s953a,1,total_negative_slack_ns,288,0.5224701166152954,1.8248846530914307,2.5661118030548096,-10.15001106262207,0.0,-2.2330358028411865,-3.9665133953094482,-1.7334774732589722
s386,5,total_negative_slack_ns,288,0.5619180202484131,0.6165552139282227,0.7721714973449707,-3.1184980869293213,0.0,-0.746756911277771,-1.1291290521621704,-0.38237226009368896
s832,2,total_negative_slack_ns,288,0.5688577890396118,1.3386088609695435,1.6705272197723389,-6.867057800292969,0.0,-1.7138322591781616,-2.9413247108459473,-1.227492332458496
s820a,3,total_negative_slack_ns,288,0.6045414209365845,1.390760898590088,1.5697211027145386,-6.843706130981445,0.0,-1.6709110736846924,-3.058838367462158,-1.3879274129867554
simple_spi,4,total_negative_slack_ns,288,0.6495625972747803,5.096080303192139,7.156416893005371,-33.24667739868164,0.0,-7.457696914672852,-11.454720497131348,-3.9970240592956543
s382,4,total_negative_slack_ns,288,0.669740617275238,0.8333572745323181,1.0049240589141846,-4.823084831237793,0.0,-0.9624850749969482,-1.7504740953445435,-0.7879889607429504
s641,1,total_negative_slack_ns,288,0.6727667450904846,1.8157929182052612,2.5283119678497314,-11.92619514465332,0.0,-3.298856496810913,-5.038241863250732,-1.7393854856491089
s953,2,total_negative_slack_ns,288,0.7045677900314331,1.7762302160263062,2.018386125564575,-10.15001106262207,0.0,-2.2330358028411865,-3.829777956008911,-1.5967421531677246
s832a,1,total_negative_slack_ns,288,0.7192680239677429,1.0302807092666626,1.3479979038238525,-6.867057800292969,0.0,-1.7138322591781616,-2.517181634902954,-0.8033493161201477
s713,5,total_negative_slack_ns,288,0.7400401830673218,1.584702968597412,2.128553867340088,-11.170372009277344,0.0,-2.9202499389648438,-3.8459367752075195,-0.9256864190101624
systemcdes,2,total_negative_slack_ns,288,0.7469873428344727,12.049641609191895,15.239022254943848,-83.60449981689453,0.0,-23.923463821411133,-22.569969177246094,1.3534940481185913
s1238,3,total_negative_slack_ns,288,0.767618715763092,1.27962327003479,1.5495160818099976,-9.127351760864258,0.0,-2.787226438522339,-2.2440996170043945,0.54312664270401
s1196a,5,total_negative_slack_ns,288,0.827007532119751,0.8973329067230225,1.1506794691085815,-7.770129203796387,0.0,-2.1623144149780273,-1.496161937713623,0.6661521196365356
s1196,1,total_negative_slack_ns,288,0.8581933379173279,0.8080719709396362,1.0917028188705444,-8.146805763244629,0.0,-2.3030331134796143,-1.5252074003219604,0.7778257131576538
s5378,3,total_negative_slack_ns,288,0.8594064116477966,4.783875465393066,6.024776935577393,-42.78767776489258,0.0,-11.415985107421875,-9.88170051574707,1.534283995628357
sasc,5,total_negative_slack_ns,288,0.8783223628997803,3.3528013229370117,3.7213900089263916,-29.25296974182129,0.0,-6.715629577636719,-7.89194917678833,-1.17631995677948
s1238a,2,total_negative_slack_ns,288,0.8802198767662048,0.8926534652709961,1.092100739479065,-8.9385986328125,0.0,-2.6519179344177246,-2.192427635192871,0.4594902992248535
s1488,2,total_negative_slack_ns,288,0.882771909236908,1.035347580909729,1.187116265296936,-9.541492462158203,0.0,-2.5044665336608887,-3.0039706230163574,-0.49950429797172546
s1196b,4,total_negative_slack_ns,288,0.9103862643241882,0.675593376159668,0.8281861543655396,-7.770129203796387,0.0,-2.1623144149780273,-2.7289819717407227,-0.5666679739952087
s5378a,2,total_negative_slack_ns,288,0.9205355048179626,3.7525012493133545,4.498079299926758,-43.22509002685547,0.0,-11.281671524047852,-10.56839370727539,0.7132778167724609
s38417,3,total_negative_slack_ns,288,0.9521209597587585,27.57700538635254,39.797183990478516,-513.5249633789062,0.0,-134.61981201171875,-127.85355377197266,6.766242027282715
s9234a,3,total_negative_slack_ns,288,0.9610548615455627,3.076775074005127,3.384840726852417,-45.17364501953125,0.0,-12.543959617614746,-13.383052825927734,-0.839092493057251
s35932,5,total_negative_slack_ns,288,0.9642612934112549,14.819727897644043,26.502445220947266,-438.6055908203125,0.0,-88.74264526367188,-84.1075668334961,4.635087966918945
s9234,4,total_negative_slack_ns,288,0.9687174558639526,2.6055660247802734,3.017941951751709,-44.81858444213867,0.0,-12.493487358093262,-14.67998218536377,-2.186495780944824
s13207a,5,total_negative_slack_ns,288,0.9742816686630249,7.087546348571777,8.141008377075195,-141.1276397705078,0.0,-34.330806732177734,-40.35397720336914,-6.023168087005615
s13207,1,total_negative_slack_ns,288,0.9772189259529114,6.137440204620361,8.353636741638184,-152.84768676757812,0.0,-39.19118118286133,-35.20968246459961,3.9814977645874023
s15850,1,total_negative_slack_ns,288,0.9862926602363586,5.552534103393555,7.38123083114624,-176.63528442382812,0.0,-55.19429016113281,-52.95973205566406,2.2345550060272217
s15850a,5,total_negative_slack_ns,288,0.9863660335540771,6.027335166931152,7.296566963195801,-183.90872192382812,0.0,-55.6925163269043,-54.78076171875,0.9117528200149536
s38584,2,total_negative_slack_ns,288,0.9947869777679443,8.335722923278809,14.041481018066406,-531.3651123046875,0.0,-137.66419982910156,-136.77525329589844,0.8889486789703369
s38584a,1,total_negative_slack_ns,288,0.995659351348877,7.322580337524414,12.812871932983398,-531.3651123046875,0.0,-137.66419982910156,-138.01797485351562,-0.3537653684616089
s1423,4,worst_slack_ns,288,-1.8526909351348877,0.5415014028549194,0.5436698794364929,-0.904833972454071,0.05347999930381775,-0.4536753296852112,0.08782609552145004,0.5415014028549194
s1423a,3,worst_slack_ns,288,-1.181356430053711,0.4855610430240631,0.48910513520240784,-0.9081609845161438,0.08398900181055069,-0.4250045120716095,0.06055651605129242,0.4855610430240631
i2c,2,worst_slack_ns,288,-0.39856553077697754,0.4576148986816406,0.4914219379425049,-0.42114099860191345,0.9052670001983643,0.14738112688064575,0.6049960255622864,0.4576148986816406
systemcdes,2,worst_slack_ns,288,-0.01677250862121582,0.34173500537872314,0.41541966795921326,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,-0.5398047566413879,-0.3370170593261719
s35932,5,worst_slack_ns,288,0.5096932649612427,0.15936867892742157,0.17823705077171326,-0.5854319930076599,0.3560270071029663,-0.15095442533493042,-0.29405102133750916,-0.14309661090373993
s1238,3,worst_slack_ns,288,0.5165643692016602,0.17592395842075348,0.18245649337768555,-0.48858699202537537,0.3754050135612488,-0.1210445687174797,0.054879382252693176,0.17592395842075348
