epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.040385246,-0.21313632,-0.0631305,-0.16373408
2,-0.023144841,-0.18261337,-0.04733944,-0.13014233
3,-0.0063750744,-0.15353942,-0.033206463,-0.1010859
4,0.009980977,-0.12628305,-0.020439029,-0.07589936
5,0.025972724,-0.10050392,-0.008823872,-0.05412388
6,0.041654587,-0.07615733,0.0018903613,-0.03527963
7,0.057080686,-0.053064346,0.011855423,-0.018961668
8,0.07229757,-0.03110969,0.021217465,-0.00484848
9,0.08735126,-0.010154486,0.030114472,0.007512033
10,0.102306366,0.010002315,0.03870052,0.01872015
11,0.11718488,0.029401958,0.04713744,0.029161096
12,0.13203019,0.04822135,0.05548066,0.039031565
13,0.14687037,0.06646818,0.06390691,0.048797667
14,0.16177696,0.08424467,0.072615266,0.058862448
15,0.17684376,0.10173112,0.081564605,0.06916106
16,0.19212079,0.11919725,0.09068769,0.07961637
17,0.20762289,0.13671643,0.09998304,0.09022993
18,0.22340846,0.15440267,0.10943341,0.10090321
19,0.23950571,0.17242217,0.11901057,0.11162984
20,0.25594562,0.19125742,0.12869489,0.122421026
21,0.27272946,0.2106365,0.1384812,0.13326883
22,0.28986686,0.23035741,0.14832824,0.14417195
23,0.30733573,0.25029278,0.15823644,0.15512317
24,0.32511026,0.27039117,0.16823328,0.1661042
25,0.34316558,0.2906102,0.17824388,0.17704213
26,0.3614878,0.3109058,0.18821502,0.18787616
27,0.3800664,0.33120304,0.1980952,0.19855809
28,0.3988415,0.3513459,0.20783633,0.20899338
29,0.41778576,0.37119037,0.21741492,0.21913034
30,0.436862,0.39053345,0.22680175,0.22890812
31,0.45602947,0.40923977,0.23596424,0.2382772
32,0.47524613,0.4271816,0.24489826,0.2472347
33,0.49445736,0.44415253,0.25358158,0.25575936
34,0.51361775,0.45999026,0.26201892,0.26384777
35,0.5326975,0.4745689,0.2701928,0.27147532
36,0.5516394,0.48774892,0.2780522,0.27859604
37,0.5703975,0.49943018,0.28557134,0.28516817
38,0.58893144,0.50962114,0.29273152,0.29116434
39,0.60722995,0.5183418,0.29950172,0.2965752
40,0.6252378,0.5255061,0.3058759,0.301413
41,0.6429039,0.5313026,0.31189185,0.3057109
42,0.6602094,0.5360766,0.31755847,0.30950713
43,0.6771281,0.53957343,0.32289326,0.31281692
44,0.6936122,0.5420799,0.32791352,0.3156271
45,0.7096008,0.5436984,0.3327052,0.31812286
46,0.7250259,0.5448821,0.33737582,0.32051826
47,0.7398362,0.54574025,0.34200782,0.3229478
48,0.7539424,0.5461184,0.3466875,0.32551706
49,0.7672546,0.54608107,0.35148042,0.32828015
50,0.77969015,0.545524,0.35643077,0.33133918
51,0.7911762,0.5445748,0.36157787,0.33471888
52,0.80164844,0.54402506,0.36690682,0.33845896
53,0.8110312,0.542963,0.37240493,0.34258544
54,0.8192842,0.54212385,0.3780725,0.34717262
55,0.826393,0.5396812,0.3838998,0.35219097
56,0.83237445,0.53614646,0.38983214,0.35752487
57,0.8372656,0.5311898,0.39586085,0.36317426
58,0.84113586,0.52491164,0.40202677,0.36918527
59,0.84409034,0.5169976,0.40831143,0.37552464
60,0.84624964,0.50746036,0.41470134,0.38216823
61,0.84774375,0.49474418,0.42113745,0.38888782
62,0.8487309,0.48031467,0.427548,0.3955238
63,0.8493653,0.46370274,0.43395054,0.402036
64,0.8497833,0.4450057,0.44044864,0.40862542
65,0.85012496,0.42711425,0.44713575,0.4154662
66,0.8504962,0.4107929,0.45404214,0.4224627
67,0.850966,0.39609712,0.46086985,0.428784
68,0.8515822,0.38311887,0.4676572,0.43459296
69,0.8523425,0.36917418,0.4745397,0.44037604
70,0.85326505,0.3547685,0.48147804,0.44603014
71,0.8543304,0.33946455,0.4884352,0.45163858
72,0.855519,0.32335007,0.49541736,0.45717824
73,0.8567942,0.30762792,0.50241387,0.4626662
74,0.8581252,0.29156852,0.5093942,0.46806163
75,0.8594722,0.27626985,0.51638365,0.47338974
76,0.8608077,0.26376116,0.5233541,0.4786566
77,0.8621014,0.25309736,0.53030515,0.48394442
78,0.86334,0.24839872,0.5372391,0.48935694
79,0.8644794,0.24532306,0.54414916,0.4948238
80,0.8655108,0.24254549,0.55101585,0.5002992
81,0.86642754,0.23879218,0.55784106,0.5058508
82,0.86722636,0.23588145,0.5646285,0.51161104
83,0.8679061,0.23392701,0.57135916,0.5175181
84,0.86847097,0.23073953,0.5780274,0.5234932
85,0.86894065,0.22551644,0.5845854,0.5292291
86,0.86933666,0.22014338,0.5910544,0.53487706
87,0.86967814,0.21381378,0.59742045,0.54039735
88,0.8699901,0.2085551,0.6036639,0.5456884
89,0.87028754,0.20328176,0.60978115,0.55078614
90,0.87058765,0.19958085,0.6157501,0.5556549
91,0.8708963,0.19742078,0.62157595,0.56027025
92,0.87121075,0.19635504,0.6271926,0.564523
93,0.8715354,0.19318295,0.63265073,0.56862986
94,0.87187064,0.18682164,0.63793504,0.5727021
95,0.87221694,0.17842203,0.6430564,0.57667184
96,0.8725748,0.1698659,0.648043,0.5807586
97,0.87294066,0.16288435,0.65290844,0.5849112
98,0.87330973,0.15536034,0.65767336,0.5890728
99,,,0.66237456,0.59312147
100,,,0.66701186,0.59730697
101,,,0.6715734,0.6014684
102,,,0.676081,0.60588545
103,,,0.68057036,0.61030686
104,,,0.6850394,0.6147851
105,,,0.68947494,0.61926633
106,,,0.69388145,0.62379885
107,,,0.6982825,0.6285093
108,,,0.7026757,0.63333356
109,,,0.7070209,0.63820624
110,,,0.7112937,0.6432555
111,,,0.71551377,0.6483344
112,,,0.7197523,0.65389824
113,,,0.7239896,0.6596805
114,,,0.728184,0.6655258
115,,,0.73236114,0.67134565
116,,,0.73647183,0.6770413
117,,,0.74049056,0.6824917
118,,,0.7444321,0.6877411
119,,,0.74833906,0.69277465
120,,,0.7521705,0.69769454
121,,,0.7558712,0.70235074
122,,,0.75950384,0.7069654
123,,,0.7630511,0.7115352
124,,,0.7666109,0.7161518
125,,,0.77024364,0.7208314
126,,,0.77386236,0.72548884
127,,,0.77745014,0.7300588
128,,,0.7809359,0.7346003
129,,,0.78432673,0.73899865
130,,,0.78766286,0.74329436
131,,,0.7909637,0.7475784
132,,,0.7941783,0.7519113
133,,,0.7972919,0.7560954
134,,,0.80033123,0.76020575
135,,,0.80340326,0.7642646
136,,,0.8065214,0.76828444
137,,,0.8097151,0.772215
138,,,0.81279683,0.7759369
139,,,0.8157724,0.77957344
140,,,0.8187172,0.7832133
141,,,0.8216237,0.7868484
142,,,0.8244722,0.79039526
143,,,0.8272464,0.7937891
144,,,0.8300202,0.7968744
145,,,0.83284044,0.79970586
146,,,0.8356876,0.8021571
147,,,0.8384362,0.80456316
148,,,0.84109575,0.8071517
149,,,0.84370744,0.80979127
150,,,0.84630466,0.8125784
151,,,0.84887767,0.81541777
152,,,0.85138655,0.8180815
153,,,0.85376126,0.8204501
154,,,0.8560897,0.8225173
155,,,0.8584734,0.8243972
156,,,0.8608556,0.826198
157,,,0.86332196,0.82798517
158,,,0.86564934,0.82986873
159,,,0.86787426,0.8318856
160,,,0.87003577,0.8339531
161,,,0.872092,0.83597976
162,,,0.87393427,0.8376343
163,,,0.87576586,0.83909476
164,,,0.87773365,0.84047985
165,,,0.8799999,0.84176004
166,,,0.8822525,0.84269816
167,,,0.8842383,0.8437992
168,,,0.8861393,0.8451984
169,,,0.88796973,0.84648407
170,,,0.8897201,0.84751874
171,,,0.8914876,0.8483245
172,,,0.89320064,0.8488438
173,,,0.89497256,0.84982276
174,,,0.89672476,0.8512335
175,,,0.8983321,0.8528185
176,,,0.89988923,0.8546342
