epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.6706609725952148,-2.6010940074920654,-0.08323538303375244,-0.11428678035736084
2,-0.3915417194366455,-2.0721116065979004,-0.08209347724914551,-0.11341214179992676
3,-0.1515432596206665,-1.610719919204712,-0.0809551477432251,-0.11253941059112549
4,0.05179792642593384,-1.2101554870605469,-0.07982027530670166,-0.11166810989379883
5,0.22274523973464966,-0.8608945608139038,-0.07868576049804688,-0.11079823970794678
6,0.36552369594573975,-0.5556942224502563,-0.07755517959594727,-0.10992944240570068
7,0.48314225673675537,-0.2914745807647705,-0.07642567157745361,-0.1090627908706665
8,0.5777111649513245,-0.06701445579528809,-0.07529926300048828,-0.10819697380065918
9,0.6510107517242432,0.11910855770111084,-0.07417666912078857,-0.10733258724212646
10,0.704863429069519,0.26919734477996826,-0.07305514812469482,-0.10647058486938477
11,0.741363525390625,0.3864583969116211,-0.07193565368652344,-0.10561096668243408
12,0.7629650831222534,0.47484123706817627,-0.07081854343414307,-0.10474967956542969
13,0.7724883556365967,0.5387842655181885,-0.06970775127410889,-0.10389208793640137
14,0.77303147315979,0.5829641819000244,-0.06859707832336426,-0.1030350923538208
15,0.7677837610244751,0.6120443940162659,-0.0674893856048584,-0.10218000411987305
16,0.7597726583480835,0.630439281463623,-0.06638407707214355,-0.1013258695602417
17,0.751608669757843,0.642103910446167,-0.06528115272521973,-0.1004718542098999
18,0.7452856302261353,0.6503400802612305,-0.06418335437774658,-0.09962093830108643
19,0.7420985698699951,0.6576707363128662,-0.06308913230895996,-0.09877347946166992
20,0.7426493167877197,0.6657911539077759,-0.06199467182159424,-0.09792733192443848
21,0.7469536662101746,0.6756120920181274,-0.060903191566467285,-0.0970832109451294
22,0.7545744776725769,0.687370240688324,-0.05981183052062988,-0.09623980522155762
23,0.7647808194160461,0.7007734775543213,-0.0587233304977417,-0.09539675712585449
24,0.7766978144645691,0.715154230594635,-0.05764114856719971,-0.09455657005310059
25,0.789433479309082,0.7296258211135864,-0.05656158924102783,-0.09371793270111084
26,0.8021762371063232,0.7432142496109009,-0.05548560619354248,-0.09288239479064941
27,0.8142460584640503,0.754976212978363,-0.0544133186340332,-0.09205055236816406
28,0.8251269459724426,0.7640973925590515,-0.053342223167419434,-0.09121930599212646
29,0.8344646692276001,0.769973635673523,-0.05227363109588623,-0.09038734436035156
30,0.8420617580413818,0.7722752094268799,-0.05120837688446045,-0.08955848217010498
31,0.8478568196296692,0.770986795425415,-0.05014479160308838,-0.08873105049133301
32,0.8519220948219299,0.7664222121238708,-0.04908573627471924,-0.0879065990447998
33,0.8544456958770752,0.7592026591300964,-0.0480271577835083,-0.08708345890045166
34,0.8557156920433044,0.7501931190490723,-0.046974778175354004,-0.08626365661621094
35,0.856094479560852,0.7404146790504456,-0.04592466354370117,-0.08544492721557617
36,0.8559812307357788,0.7309186458587646,-0.04487454891204834,-0.08462655544281006
37,0.8557654023170471,0.7226643562316895,-0.04382646083831787,-0.08381080627441406
38,0.855780303478241,0.7164060473442078,-0.04278361797332764,-0.08299756050109863
39,0.8562684059143066,0.7126168012619019,-0.04174470901489258,-0.08218562602996826
40,0.8573581576347351,0.7114591598510742,-0.04070878028869629,-0.08137643337249756
41,0.8590652346611023,0.7128025889396667,-0.039675354957580566,-0.08056879043579102
42,0.8613066673278809,0.71627277135849,-0.038645029067993164,-0.07976269721984863
43,0.8639318346977234,0.7213448882102966,-0.03761601448059082,-0.07895851135253906
44,0.8667572736740112,0.7274292707443237,-0.036594510078430176,-0.07815766334533691
45,0.8695985078811646,0.7339529395103455,-0.03557240962982178,-0.07735586166381836
46,0.8722965717315674,0.7404279708862305,-0.03455150127410889,-0.07655715942382812
47,0.874732255935669,0.7464854121208191,-0.03353559970855713,-0.0757608413696289
48,0.876827597618103,0.751887857913971,-0.03251945972442627,-0.07496535778045654
49,0.8785476684570312,0.7565149664878845,-0.031511545181274414,-0.07417178153991699
50,0.8798920512199402,0.760343074798584,-0.030499935150146484,-0.0733797550201416
51,0.8808856010437012,0.7634102702140808,-0.029495954513549805,-0.07258939743041992
52,0.8815765976905823,0.7657956480979919,-0.028494954109191895,-0.07180273532867432
53,0.8820277452468872,0.7675886750221252,-0.027495503425598145,-0.07101714611053467
54,0.8823106288909912,0.7688838839530945,-0.02650010585784912,-0.07023274898529053
