fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11398670822381973,0.1566915661096573,0.8535850644111633
1,train,total_negative_slack_ns,18.023229598999023,57.729408264160156,0.125768780708313
1,test,worst_slack_ns,0.109073705971241,0.13296999037265778,0.9049040675163269
1,test,total_negative_slack_ns,25.425003051757812,73.42874145507812,0.13609063625335693
2,train,worst_slack_ns,0.10894855856895447,0.1524766981601715,0.8654529452323914
2,train,total_negative_slack_ns,20.069324493408203,59.539268493652344,0.11817079782485962
2,test,worst_slack_ns,0.31753307580947876,0.5756144523620605,-0.9573715925216675
2,test,total_negative_slack_ns,22.814821243286133,69.51058197021484,0.12552672624588013
3,train,worst_slack_ns,0.10023392736911774,0.13927780091762543,0.8899611234664917
3,train,total_negative_slack_ns,19.541606903076172,59.56699752807617,0.13067668676376343
3,test,worst_slack_ns,0.3875413239002228,0.8098109364509583,-3.221942901611328
3,test,total_negative_slack_ns,20.674270629882812,71.04707336425781,0.07011914253234863
4,train,worst_slack_ns,0.09800071269273758,0.1347096711397171,0.8909269571304321
4,train,total_negative_slack_ns,21.52115249633789,75.48081970214844,-0.07713758945465088
4,test,worst_slack_ns,0.14447027444839478,0.20617513358592987,0.7706742286682129
4,test,total_negative_slack_ns,4.698086738586426,11.114818572998047,-0.1874380111694336
5,train,worst_slack_ns,0.11577668786048889,0.15940918028354645,0.8566115498542786
5,train,total_negative_slack_ns,19.00331687927246,62.39141845703125,0.12768316268920898
5,test,worst_slack_ns,0.0841406062245369,0.10451848059892654,0.9254390001296997
5,test,total_negative_slack_ns,23.039867401123047,57.51180648803711,0.13205748796463013
