fold,target,epoch,train_loss
3,delta_total_negative_slack_ns,11,0.020804526469512294
3,delta_total_negative_slack_ns,12,0.019905816229899027
3,delta_total_negative_slack_ns,13,0.018493609895047388
3,delta_total_negative_slack_ns,14,0.01774272162532597
3,delta_total_negative_slack_ns,15,0.016970796216475337
3,delta_total_negative_slack_ns,16,0.01632121577858925
3,delta_total_negative_slack_ns,17,0.01592417261753863
3,delta_total_negative_slack_ns,18,0.015151373497401064
3,delta_total_negative_slack_ns,19,0.014666857355824339
3,delta_total_negative_slack_ns,20,0.01393024324390449
3,delta_total_negative_slack_ns,21,0.01366268346162393
3,delta_total_negative_slack_ns,22,0.013503133052448083
3,delta_total_negative_slack_ns,23,0.013302083317822183
3,delta_total_negative_slack_ns,24,0.01284845790428202
3,delta_total_negative_slack_ns,25,0.012709543996692052
3,delta_total_negative_slack_ns,26,0.01250923214186179
3,delta_total_negative_slack_ns,27,0.01193613858011208
3,delta_total_negative_slack_ns,28,0.012058928113278241
3,delta_total_negative_slack_ns,29,0.011932795595007333
3,delta_total_negative_slack_ns,30,0.011757161991115202
4,delta_worst_slack_ns,1,0.6151435908518339
4,delta_worst_slack_ns,2,0.07217906051647593
4,delta_worst_slack_ns,3,0.04022393133818058
4,delta_worst_slack_ns,4,0.03334991402967631
4,delta_worst_slack_ns,5,0.029733429439583715
4,delta_worst_slack_ns,6,0.027102196207869123
4,delta_worst_slack_ns,7,0.02507994309808427
4,delta_worst_slack_ns,8,0.023486584610147784
4,delta_worst_slack_ns,9,0.02219109164213228
4,delta_worst_slack_ns,10,0.02114773580902501
4,delta_worst_slack_ns,11,0.020016897404403017
4,delta_worst_slack_ns,12,0.01932967520640259
4,delta_worst_slack_ns,13,0.018521230961931378
4,delta_worst_slack_ns,14,0.017959148737422208
4,delta_worst_slack_ns,15,0.017470812730011883
4,delta_worst_slack_ns,16,0.016733121203138815
4,delta_worst_slack_ns,17,0.016273046663978642
4,delta_worst_slack_ns,18,0.015800084679098856
4,delta_worst_slack_ns,19,0.015457167714964925
4,delta_worst_slack_ns,20,0.014922933560409392
4,delta_worst_slack_ns,21,0.014692697586894732
4,delta_worst_slack_ns,22,0.014318125442280406
4,delta_worst_slack_ns,23,0.014000440920479813
4,delta_worst_slack_ns,24,0.013639269140685162
4,delta_worst_slack_ns,25,0.013404549796635296
4,delta_worst_slack_ns,26,0.013168356506622325
4,delta_worst_slack_ns,27,0.012974282198351377
4,delta_worst_slack_ns,28,0.012710676942434575
4,delta_worst_slack_ns,29,0.012629215071816541
4,delta_worst_slack_ns,30,0.012415700052913866
4,delta_total_negative_slack_ns,1,0.7694196925874341
