design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-245.293212890625,1.977500081062317,2.6956326961517334,-0.4652949869632721,0.0,-0.08177533745765686,-1.0083714723587036,-0.9265961050987244
usb_phy,1,total_negative_slack_ns,288,-16.642335891723633,22.96159553527832,30.8355655670166,-20.32241439819336,0.0,-4.0896806716918945,-27.05127716064453,-22.96159553527832
s510,1,total_negative_slack_ns,288,-11.605469703674316,3.0327742099761963,4.526458740234375,-3.521289110183716,0.0,-0.8304376602172852,-3.843506336212158,-3.013068675994873
s444,2,total_negative_slack_ns,288,-7.224008560180664,4.026176929473877,4.771703720092773,-4.594910144805908,0.0,-0.8916535973548889,-4.917830467224121,-4.026176929473877
s838,5,total_negative_slack_ns,288,-2.2874600887298584,4.952540874481201,6.953006267547607,-9.767878532409668,0.0,-2.6199939250946045,-7.572534561157227,-4.952540874481201
s386,5,total_negative_slack_ns,288,-2.0044312477111816,1.4572700262069702,2.022167682647705,-3.1184980869293213,0.0,-0.746756911277771,-2.2010514736175537,-1.4542946815490723
s832,2,total_negative_slack_ns,288,-0.975948691368103,3.0376908779144287,3.5762767791748047,-6.867057800292969,0.0,-1.7138322591781616,-4.751523494720459,-3.0376908779144287
s298,3,total_negative_slack_ns,288,-0.8156448602676392,1.0924245119094849,1.5288314819335938,-3.157489061355591,0.0,-0.5928377509117126,-1.1003241539001465,-0.5074864625930786
s400,4,total_negative_slack_ns,288,-0.34607934951782227,1.4143671989440918,1.899189829826355,-4.488002777099609,0.0,-0.8724053502082825,-1.9238923788070679,-1.0514872074127197
s344,2,total_negative_slack_ns,288,-0.21146976947784424,1.6429638862609863,1.7763580083847046,-4.482790946960449,0.0,-0.950855016708374,-2.5938191413879395,-1.6429638862609863
s526a,4,total_negative_slack_ns,288,-0.15243899822235107,1.356231451034546,1.7969635725021362,-4.59926700592041,0.0,-0.8958985805511475,-1.834127426147461,-0.9382286071777344
ss_pcm,3,total_negative_slack_ns,288,-0.04112958908081055,5.634898662567139,5.966832160949707,-16.613008499145508,0.0,-3.321835517883301,-8.956733703613281,-5.634898662567139
s420,3,total_negative_slack_ns,288,-0.03829610347747803,1.2353085279464722,1.704276204109192,-4.480721950531006,0.0,-1.081291913986206,-2.0762526988983154,-0.9949607849121094
s382,4,total_negative_slack_ns,288,-0.029363512992858887,1.3498539924621582,1.7741488218307495,-4.823084831237793,0.0,-0.9624850749969482,-1.8757994174957275,-0.9133142828941345
s1423a,3,total_negative_slack_ns,288,-0.022934556007385254,10.81202507019043,15.148863792419434,-40.895965576171875,0.0,-14.305703163146973,-4.330267429351807,9.975435256958008
s832a,1,total_negative_slack_ns,288,-0.0028133392333984375,1.7806237936019897,2.547729730606079,-6.867057800292969,0.0,-1.7138322591781616,-3.4841644763946533,-1.7703319787979126
s1423,4,total_negative_slack_ns,288,0.0782049298286438,10.476983070373535,14.43051528930664,-40.30670166015625,0.0,-14.81924819946289,-4.857034683227539,9.962212562561035
s713,5,total_negative_slack_ns,288,0.34190428256988525,2.3967490196228027,3.3866944313049316,-11.170372009277344,0.0,-2.9202499389648438,-5.315914154052734,-2.3956637382507324
s820,4,total_negative_slack_ns,288,0.34742045402526855,1.6991209983825684,2.016455888748169,-6.843706130981445,0.0,-1.6709110736846924,-3.2570905685424805,-1.5861793756484985
s526,5,total_negative_slack_ns,288,0.3556666970252991,1.0760968923568726,1.3358808755874634,-4.650142192840576,0.0,-0.8880174160003662,-1.9578865766525269,-1.0698693990707397
s820a,3,total_negative_slack_ns,288,0.391696572303772,1.5905128717422485,1.9468483924865723,-6.843706130981445,0.0,-1.6709110736846924,-3.093663215637207,-1.4227519035339355
systemcdes,2,total_negative_slack_ns,288,0.43427062034606934,20.374483108520508,22.787166595458984,-83.60449981689453,0.0,-23.923463821411133,-34.161766052246094,-10.238303184509277
i2c,2,total_negative_slack_ns,288,0.46123582124710083,7.040125370025635,8.456636428833008,-33.42695617675781,0.0,-7.131219863891602,-0.520111083984375,6.611108779907227
s953,2,total_negative_slack_ns,288,0.5391543507575989,2.37831974029541,2.5208849906921387,-10.15001106262207,0.0,-2.2330358028411865,-4.611354827880859,-2.37831974029541
s38417,3,total_negative_slack_ns,288,0.6805418729782104,64.33628845214844,102.79847717285156,-513.5249633789062,0.0,-134.61981201171875,-71.17610168457031,63.44371032714844
s349,1,total_negative_slack_ns,288,0.697733998298645,0.7479690909385681,1.0057557821273804,-4.973042011260986,0.0,-1.0988430976867676,-1.771439552307129,-0.6725965738296509
s1488,2,total_negative_slack_ns,288,0.7003465890884399,1.7725114822387695,1.897959589958191,-9.541492462158203,0.0,-2.5044665336608887,-4.041841506958008,-1.5373750925064087
s641,1,total_negative_slack_ns,288,0.7065519690513611,1.583845615386963,2.3942391872406006,-11.92619514465332,0.0,-3.298856496810913,-4.729473114013672,-1.4306167364120483
s5378,3,total_negative_slack_ns,288,0.783004879951477,5.852390766143799,7.484851360321045,-42.78767776489258,0.0,-11.415985107421875,-9.699740409851074,1.7162444591522217
s1238a,2,total_negative_slack_ns,288,0.8106366991996765,1.1234129667282104,1.3731507062911987,-8.9385986328125,0.0,-2.6519179344177246,-2.318499803543091,0.33341825008392334
s1196,1,total_negative_slack_ns,288,0.8363505601882935,0.816214919090271,1.1727713346481323,-8.146805763244629,0.0,-2.3030331134796143,-1.7845385074615479,0.5184946656227112
s1238,3,total_negative_slack_ns,288,0.878215491771698,0.9227576851844788,1.121738314628601,-9.127351760864258,0.0,-2.787226438522339,-2.0268161296844482,0.7604101300239563
s953a,1,total_negative_slack_ns,288,0.8962083458900452,0.94095778465271,1.1963452100753784,-10.15001106262207,0.0,-2.2330358028411865,-3.125817060470581,-0.8927813768386841
s5378a,2,total_negative_slack_ns,288,0.9049910306930542,3.6210691928863525,4.918388366699219,-43.22509002685547,0.0,-11.281671524047852,-10.241272926330566,1.0403995513916016
s35932,5,total_negative_slack_ns,288,0.9095882773399353,30.20602798461914,42.153053283691406,-438.6055908203125,0.0,-88.74264526367188,-107.56311798095703,-18.82046890258789
s9234a,3,total_negative_slack_ns,288,0.9185607433319092,4.359091281890869,4.894726753234863,-45.17364501953125,0.0,-12.543959617614746,-14.485811233520508,-1.94185209274292
s1196a,5,total_negative_slack_ns,288,0.9230480194091797,0.556740939617157,0.7674508690834045,-7.770129203796387,0.0,-2.1623144149780273,-2.2445895671844482,-0.08227510005235672
s9234,4,total_negative_slack_ns,288,0.9271750450134277,3.9658236503601074,4.6046857833862305,-44.81858444213867,0.0,-12.493487358093262,-14.386149406433105,-1.8926628828048706
s1196b,4,total_negative_slack_ns,288,0.927987277507782,0.5884463787078857,0.7424126267433167,-7.770129203796387,0.0,-2.1623144149780273,-2.214165210723877,-0.051850881427526474
sasc,5,total_negative_slack_ns,288,0.9562519788742065,1.7721809148788452,2.231407880783081,-29.25296974182129,0.0,-6.715629577636719,-7.602471351623535,-0.8868418335914612
simple_spi,4,total_negative_slack_ns,288,0.9610484838485718,1.817186951637268,2.3859009742736816,-33.24667739868164,0.0,-7.457696914672852,-6.984016418457031,0.47368043661117554
s13207a,5,total_negative_slack_ns,288,0.9774395227432251,5.818282604217529,7.6248369216918945,-141.1276397705078,0.0,-34.330806732177734,-40.14633560180664,-5.815530300140381
s15850,1,total_negative_slack_ns,288,0.9797643423080444,7.162971496582031,8.968329429626465,-176.63528442382812,0.0,-55.19429016113281,-50.514102935791016,4.680184364318848
s13207,1,total_negative_slack_ns,288,0.9837579727172852,4.890532493591309,7.053567886352539,-152.84768676757812,0.0,-39.19118118286133,-38.25065612792969,0.9405233860015869
s15850a,5,total_negative_slack_ns,288,0.9848471283912659,6.260593891143799,7.692281723022461,-183.90872192382812,0.0,-55.6925163269043,-53.66042709350586,2.0320913791656494
s38584,2,total_negative_slack_ns,288,0.9958650469779968,8.576455116271973,12.505534172058105,-531.3651123046875,0.0,-137.66419982910156,-137.39166259765625,0.2725259065628052
s38584a,1,total_negative_slack_ns,288,0.9965421557426453,7.030335903167725,11.435914993286133,-531.3651123046875,0.0,-137.66419982910156,-137.42079162597656,0.24341824650764465
i2c,2,worst_slack_ns,288,-1.4579501152038574,0.6430671811103821,0.6514778733253479,-0.42114099860191345,0.9052670001983643,0.14738112688064575,0.7904483675956726,0.6430671811103821
s1423,4,worst_slack_ns,288,-1.31899094581604,0.4887499213218689,0.490182101726532,-0.904833972454071,0.05347999930381775,-0.4536753296852112,0.035074617713689804,0.4887499213218689
s1423a,3,worst_slack_ns,288,-0.5623021125793457,0.4117017388343811,0.41392478346824646,-0.9081609845161438,0.08398900181055069,-0.4250045120716095,-0.013302816078066826,0.4117017388343811
s35932,5,worst_slack_ns,288,-0.39099693298339844,0.27029985189437866,0.3002113699913025,-0.5854319930076599,0.3560270071029663,-0.15095442533493042,-0.41281425952911377,-0.2618597745895386
s1238a,2,worst_slack_ns,288,0.32040053606033325,0.1870850771665573,0.21918945014476776,-0.4787989854812622,0.40557900071144104,-0.10643424093723297,0.08065082132816315,0.1870850771665573
s1196,1,worst_slack_ns,288,0.49463164806365967,0.16257870197296143,0.18449681997299194,-0.4025309979915619,0.4447309970855713,-0.06138269603252411,0.10119599103927612,0.16257870197296143
s1238,3,worst_slack_ns,288,0.5001968741416931,0.17251980304718018,0.18551945686340332,-0.48858699202537537,0.3754050135612488,-0.1210445687174797,0.05147523432970047,0.17251980304718018
s1196a,5,worst_slack_ns,288,0.549891471862793,0.1421535313129425,0.170365110039711,-0.40435999631881714,0.4369480013847351,-0.059910330921411514,0.0822431892156601,0.1421535313129425
systemcdes,2,worst_slack_ns,288,0.595973014831543,0.2349349707365036,0.2618667483329773,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,0.030455205589532852,0.23324282467365265
s1196b,4,worst_slack_ns,288,0.6894463300704956,0.11850711703300476,0.14151105284690857,-0.40435999631881714,0.4369480013847351,-0.059910330921411514,0.05859679728746414,0.11850711703300476
s953a,1,worst_slack_ns,288,0.7300319075584412,0.20127318799495697,0.2158011943101883,-0.29395800828933716,0.9368590116500854,0.23382419347763062,0.03255097195506096,-0.20127318799495697
s953,2,worst_slack_ns,288,0.7676061391830444,0.19028809666633606,0.20022115111351013,-0.29395800828933716,0.9368590116500854,0.23382419347763062,0.04353609308600426,-0.19028809666633606
s838,5,worst_slack_ns,288,0.7756247520446777,0.1378006488084793,0.14134414494037628,-0.41954898834228516,0.5179610252380371,-0.013055192306637764,-0.15085585415363312,-0.1378006488084793
s13207,1,worst_slack_ns,288,0.8302019238471985,0.11354323476552963,0.14231912791728973,-0.9119889736175537,0.16093799471855164,-0.4433831572532654,-0.33151495456695557,0.1118682324886322
s15850,1,worst_slack_ns,288,0.832204282283783,0.10067354142665863,0.11178487539291382,-0.8966479897499084,0.0019749999046325684,-0.48379024863243103,-0.3837395906448364,0.10005063563585281
s38417,3,worst_slack_ns,288,0.8360931873321533,0.1295265257358551,0.16676299273967743,-0.7261450290679932,0.5731649994850159,-0.1325196474790573,-0.24135997891426086,-0.10884035378694534
s444,2,worst_slack_ns,288,0.8380792140960693,0.14815616607666016,0.16258962452411652,-0.22208400070667267,0.981033980846405,0.301553338766098,0.15339714288711548,-0.14815616607666016
s1488,2,worst_slack_ns,288,0.8442182540893555,0.11072541773319244,0.1254088431596756,-0.4350210130214691,0.5903030037879944,0.027697470039129257,0.13823053240776062,0.11053308099508286
s641,1,worst_slack_ns,288,0.8681487441062927,0.07092639058828354,0.09531077742576599,-0.5128679871559143,0.35886698961257935,-0.11432687193155289,-0.0683688074350357,0.04595806077122688
s510,1,worst_slack_ns,288,0.8820481300354004,0.11608338356018066,0.12216413021087646,-0.2979460060596466,0.7879970073699951,0.149302139878273,0.03321872651576996,-0.11608338356018066
s344,2,worst_slack_ns,288,0.8902822732925415,0.11566371470689774,0.12452739477157593,-0.23261000216007233,0.8955979943275452,0.23366516828536987,0.11800146102905273,-0.11566371470689774
s420,3,worst_slack_ns,288,0.9138714671134949,0.08484829217195511,0.0887763500213623,-0.30499300360679626,0.613726019859314,0.09833455085754395,0.013486279174685478,-0.08484829217195511
s832,2,worst_slack_ns,288,0.9164503216743469,0.08074823021888733,0.09238183498382568,-0.3316049873828888,0.6678580045700073,0.0963238924741745,0.023081950843334198,-0.0732419490814209
