epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.3466507,-151.29396,-240.95267,2.081985,-0.5146135,-1.1388901
2,0.28660798,-124.512634,-241.04631,1.9880898,-0.449722,-1.1228459
3,0.23633075,-101.91273,-235.16574,1.9035561,-0.39171678,-1.1360435
4,0.19393462,-82.5311,-214.9128,1.827727,-0.34017318,-1.1680778
5,0.15754826,-66.04025,-186.8049,1.7600536,-0.2944346,-1.206824
6,0.12654729,-52.33559,-156.85233,1.6997154,-0.253638,-1.2392337
7,0.100741945,-41.29443,-128.62111,1.6456505,-0.21683726,-1.2551324
8,0.079911724,-32.726307,-104.17287,1.596696,-0.18317723,-1.2507519
9,0.063710876,-26.36441,-84.666306,1.5518042,-0.15199463,-1.2276968
10,0.0516511,-21.87284,-70.61666,1.510167,-0.1228297,-1.1900852
11,0.04311283,-18.871874,-61.973152,1.4712257,-0.09538789,-1.1426221
12,0.037391506,-16.976017,-58.13513,1.434619,-0.06948809,-1.089729
13,0.033768862,-15.829677,-58.007088,1.4001175,-0.04501698,-1.0352563
14,0.031579435,-15.128891,-60.172035,1.3675681,-0.021901798,-0.98245937
15,0.030251076,-14.630841,-63.199615,1.3368629,-9.7060205e-05,-0.93400085
16,0.029323464,-14.157521,-65.97387,1.3079264,0.02043053,-0.8919414
17,0.028456455,-13.59496,-67.8695,1.280698,0.03971684,-0.857738
18,0.02743027,-12.885794,-68.71974,1.2551154,0.057809733,-0.8322582
19,0.026132608,-12.016146,-68.65813,1.2311039,0.07476942,-0.8158308
20,0.024534347,-11.00195,-67.94365,1.2085764,0.090667166,-0.80833447
21,0.022663647,-9.878947,-66.829506,1.187437,0.10558329,-0.8093029
22,0.020586696,-8.696137,-65.48773,1.1675819,0.119605064,-0.81803495
23,0.018394709,-7.509478,-63.981964,1.1489023,0.13282155,-0.83371496
24,0.016191578,-6.373967,-62.27787,1.1312902,0.14531794,-0.85550004
25,0.014078813,-5.3356085,-60.284252,1.1146431,0.15717141,-0.8825561
26,0.012140777,-4.4261103,-57.91103,1.0988686,0.16844812,-0.91405976
27,0.01043535,-3.661808,-55.125298,1.083886,0.17920189,-0.9491857
28,0.0089925695,-3.0461195,-51.98582,1.0696278,0.18947364,-0.98708475
29,0.007819594,-2.5733895,-48.645042,1.0560405,0.1992921,-1.026872
30,0.006907814,-2.2319462,-45.32046,1.0430852,0.20867753,-1.0676128
31,0.0062381327,-2.0054116,-42.247433,1.0307323,0.21764502,-1.1083276
32,0.0057828007,-1.8728104,-39.63031,1.0189583,0.22620857,-1.1480099
33,0.005505103,-1.8089253,-37.60633,1.0077415,0.23438387,-1.1856518
34,0.005359743,-1.7861786,-36.23032,0.9970582,0.24219123,-1.2202668
35,0.005296336,-1.7782593,-35.479317,0.9868801,0.24965551,-1.2509137
36,0.005266326,-1.7643465,-35.270187,0.97717345,0.25680473,-1.2767357
37,0.0052310023,-1.7319748,-35.48037,0.96790045,0.2636664,-1.2970073
38,0.005166878,-1.6771462,-35.964577,0.9590241,0.27026516,-1.3111906
39,0.0050658425,-1.6018505,-36.565857,0.9505097,0.27662113,-1.3189788
40,0.0049304888,-1.5106306,-37.124588,0.9423283,0.28274876,-1.3203361
41,0.004767783,-1.4079784,-37.490837,0.9344574,0.2886569,-1.3155063
42,0.0045844107,-1.2973692,-37.542023,0.9268817,0.29434925,-1.3049889
43,0.00438526,-1.1815555,-37.202858,0.9195925,0.29982704,-1.2894833
44,0.004174195,-1.0632559,-36.460865,0.9125851,0.30509105,-1.2698148
45,0.003955491,-0.9455713,-35.37073,0.90585583,0.3101439,-1.2468628
46,0.0037346475,-0.8318862,-34.044895,0.89939976,0.31499082,-1.2215027
47,0.0035181872,-0.7253413,-32.63233,0.8932093,0.31964007,-1.1945661
48,0.0033125915,-0.6281835,-31.29192,0.8872735,0.32410216,-1.1668193
49,0.0031229614,-0.54137427,-30.167385,0.8815792,0.3283886,-1.138949
50,0.002952124,-0.46470603,-29.3694,0.87611216,0.33251017,-1.1115545
51,0.0028006858,-0.39730936,-28.96661,0.87085927,0.33647573,-1.0851289
52,0.0026678387,-0.33819604,-28.984314,0.8658096,0.3402916,-1.0600436
53,0.0025522704,-0.28655368,-29.407185,0.8609556,0.34396142,-1.0365393
54,0.0024526734,-0.24177203,-30.183704,0.85629225,0.34748715,-1.0147283
55,0.0023678206,-0.20332639,-31.230854,0.85181695,0.35086998,-0.9946144
56,0.0022964324,-0.17061551,-32.44013,0.8475274,0.35411137,-0.9761135
57,0.0022369626,-0.14282237,-33.68655,0.8434213,0.3572138,-0.95908165
58,0.0021873952,-0.11888665,-34.84153,0.8394948,0.36018053,-0.9433338
59,0.0021452256,-0.09764595,-35.788837,0.8357431,0.36301655,-0.928656
60,0.002107761,-0.07806383,-36.440723,0.8321598,0.36572757,-0.9148121
61,0.0020726244,-0.059392773,-36.750416,0.82873726,0.3683199,-0.9015579
62,0.0020381436,-0.041208707,-36.71743,0.8254672,0.37080017,-0.88866174
63,0.002003477,-0.023375427,-36.384514,0.82234156,0.37317473,-0.87592506
64,0.0019685326,-0.0059976103,-35.82721,0.81935215,0.37544948,-0.86320907
65,0.0019338118,0.010658753,-35.138878,0.8164916,0.3776296,-0.850443
66,0.0019001644,0.026304543,-34.414734,0.8137531,0.37971982,-0.83762443
67,0.0018684469,0.040767312,-33.738316,0.8111307,0.38172382,-0.82480705
68,0.0018392202,0.054039598,-33.17204,0.80861914,0.383645,-0.8120815
69,0.0018126536,0.06621069,-32.752644,0.80621386,0.38548642,-0.7995645
70,0.0017886622,0.07734923,-32.49071,0.80391055,0.38725096,-0.78738713
71,0.0017671309,0.08743385,-32.373627,0.80170524,0.38894147,-0.7756917
72,0.0017480447,0.09638159,-32.370827,0.7995939,0.39056104,-0.76462585
73,0.0017314439,0.104145035,-32.440834,0.79757255,0.39211267,-0.75432575
74,0.0017172638,0.11079764,-32.53921,0.79563695,0.39359957,-0.7449043
75,0.0017052097,0.11654049,-32.62661,0.79378307,0.3950247,-0.7364359
76,0.001694775,0.12163098,-32.675514,0.79200697,0.39639097,-0.728949
77,0.0016853934,0.12629475,-32.67443,0.7903048,0.39770097,-0.722427
78,0.001676609,0.13067408,-32.628677,0.78867334,0.39895695,-0.7168198
79,0.0016681645,0.13483122,-32.557568,0.78710973,0.4001611,-0.71205264
80,0.0016599868,0.13878852,-32.489113,0.7856113,0.40131527,-0.7080352
81,0.001652096,0.14258012,-32.45346,0.78417546,0.40242118,-0.7046644
82,0.0016444953,0.14627987,-32.47666,0.7828002,0.40348077,-0.7018284
83,0.0016371014,0.14998282,-32.575954,0.7814832,0.40449563,-0.699409
84,0.0016297714,0.15375021,-32.75685,0.7802223,0.4054675,-0.6972939
85,0.0016224034,0.15756662,-33.012566,0.77901554,0.4063979,-0.69538563
86,0.0016150235,0.16134098,-33.325165,0.7778609,0.4072888,-0.6936108
87,0.0016077891,0.16494754,-33.6686,0.7767562,0.40814137,-0.69192326
88,0.0016009199,0.16827406,-34.012886,0.77569973,0.4089573,-0.69029826
89,0.0015946081,0.17125177,-34.3291,0.7746895,0.409738,-0.6887275
90,0.0015889637,0.1738575,-34.59415,0.7737235,0.4104851,-0.68721175
91,0.0015840123,0.17609802,-34.79439,0.77279985,0.41119975,-0.68575805
92,0.0015797274,0.17799823,-34.92753,0.7719167,0.41188365,-0.6843807
93,0.0015760573,0.17960337,-35.002342,0.77107227,0.4125378,-0.6830964
94,0.0015729213,0.1809859,-35.036392,0.770265,0.41316366,-0.6819229
95,0.0015701933,0.18223897,-35.0524,0.76949304,0.4137624,-0.68087137
96,0.0015677072,0.18345688,-35.074024,0.76875526,0.41433507,-0.6799418
97,0.0015652928,0.18471555,-35.121925,0.76804984,0.41488284,-0.679121
98,0.0015628111,0.18606165,-35.210625,0.76737565,0.41540688,-0.67838705
99,0.0015601752,0.18750754,-35.34673,0.76673126,0.415908,-0.6777111
100,0.0015573621,0.18903115,-35.52859,0.7661153,0.41638726,-0.67706335
101,0.001554413,0.19058268,-35.747334,0.7655268,0.41684565,-0.67641336
102,0.0015514197,0.19209906,-35.98902,0.7649643,0.41728407,-0.6757287
103,0.0015484986,0.19352183,-36.237633,0.76442677,0.41770333,-0.67497814
104,0.0015457573,0.19481051,-36.478172,0.763913,0.41810447,-0.6741312
