fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.030347002670168877,0.03678753226995468,0.18597209453582764
1,train,total_negative_slack_ns,0.5546363592147827,0.8920544385910034,0.43493562936782837
1,test,worst_slack_ns,0.04908889904618263,0.07182995975017548,-0.8326413631439209
1,test,total_negative_slack_ns,0.39261266589164734,0.8063589930534363,0.34472012519836426
2,train,worst_slack_ns,0.047078993171453476,0.05910550802946091,-0.7878029346466064
2,train,total_negative_slack_ns,0.7406013011932373,1.5230646133422852,-0.684552788734436
2,test,worst_slack_ns,0.20613697171211243,0.4170128107070923,-97.1588134765625
2,test,total_negative_slack_ns,1.0411077737808228,1.5231049060821533,-1.1823163032531738
3,train,worst_slack_ns,0.03537886589765549,0.043540146201848984,0.1093032956123352
3,train,total_negative_slack_ns,0.4608299434185028,0.7441217303276062,0.3880171775817871
3,test,worst_slack_ns,0.10879289358854294,0.2124810814857483,-41.505332946777344
3,test,total_negative_slack_ns,0.7908401489257812,1.570517897605896,0.16839474439620972
4,train,worst_slack_ns,0.032589834183454514,0.0393858440220356,0.24683552980422974
4,train,total_negative_slack_ns,0.516075849533081,0.8613435626029968,0.4561883211135864
4,test,worst_slack_ns,0.030907591804862022,0.03693479299545288,-0.16357266902923584
4,test,total_negative_slack_ns,0.5780162215232849,0.9489264488220215,0.21735787391662598
5,train,worst_slack_ns,0.030079031363129616,0.036589108407497406,0.25802767276763916
5,train,total_negative_slack_ns,0.5497117042541504,0.9543665051460266,0.4149830937385559
5,test,worst_slack_ns,0.036636561155319214,0.04401625320315361,0.20634007453918457
5,test,total_negative_slack_ns,0.36036592721939087,0.5187038779258728,-0.3358381986618042
