epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.006547689437866211,-0.01298367977142334,-0.04598522186279297,-0.06663382053375244
2,0.018061041831970215,0.0006240010261535645,-0.03665721416473389,-0.056720733642578125
3,0.029344618320465088,0.014038801193237305,-0.027698993682861328,-0.047145843505859375
4,0.04047989845275879,0.027447640895843506,-0.01910865306854248,-0.03788924217224121
5,0.051506996154785156,0.04092764854431152,-0.01085054874420166,-0.028902411460876465
6,0.0624653697013855,0.05449730157852173,-0.003002166748046875,-0.020269274711608887
7,0.07342672348022461,0.06813031435012817,0.004448592662811279,-0.012020111083984375
8,0.08444219827651978,0.08184707164764404,0.011570870876312256,-0.004128456115722656
9,0.09555685520172119,0.09573131799697876,0.018442749977111816,0.0035005807876586914
10,0.10681354999542236,0.10981976985931396,0.025134265422821045,0.010999619960784912
11,0.11826539039611816,0.12423104047775269,0.031707823276519775,0.018470048904418945
12,0.12997335195541382,0.1390146017074585,0.03821486234664917,0.025959372520446777
13,0.14196664094924927,0.15420585870742798,0.044698357582092285,0.03358250856399536
14,0.15427035093307495,0.16982316970825195,0.05124211311340332,0.04138380289077759
15,0.16690242290496826,0.1858443021774292,0.05788373947143555,0.049341559410095215
16,0.1798904538154602,0.2022896409034729,0.06460297107696533,0.05744481086730957
17,0.19323211908340454,0.21913498640060425,0.07144016027450562,0.06570208072662354
18,0.20692694187164307,0.23636114597320557,0.07842451333999634,0.07416599988937378
19,0.2209765911102295,0.25402265787124634,0.0856202244758606,0.08291292190551758
20,0.23537886142730713,0.272146999835968,0.09299665689468384,0.09191042184829712
21,0.25015705823898315,0.2907586097717285,0.1005745530128479,0.10117554664611816
22,0.265322744846344,0.30986571311950684,0.1083444356918335,0.11074328422546387
23,0.28086167573928833,0.3294467329978943,0.11624711751937866,0.12049752473831177
24,0.2967739701271057,0.34952086210250854,0.12426388263702393,0.1304892897605896
25,0.31304407119750977,0.3700132966041565,0.13236814737319946,0.1406589150428772
26,0.3296557664871216,0.3908650875091553,0.1405172348022461,0.15089547634124756
27,0.3465889096260071,0.41202956438064575,0.1486583948135376,0.1611577272415161
28,0.3638485074043274,0.4334639310836792,0.1567598581314087,0.17141538858413696
29,0.3813709616661072,0.4551162123680115,0.16480982303619385,0.181662917137146
30,0.3991051912307739,0.4768909811973572,0.17277681827545166,0.19185101985931396
31,0.4170014262199402,0.4986996054649353,0.1806439757347107,0.2019566297531128
32,0.4349895119667053,0.5204751491546631,0.18840724229812622,0.2120007872581482
33,0.4530196189880371,0.5421149730682373,0.19603222608566284,0.22189629077911377
34,0.4710547924041748,0.563541054725647,0.20353299379348755,0.23166853189468384
35,0.48903244733810425,0.584628164768219,0.21086812019348145,0.2412397861480713
36,0.5068936347961426,0.605260968208313,0.21803361177444458,0.2505941390991211
37,0.5245732069015503,0.6253094673156738,0.22496861219406128,0.2596158981323242
38,0.5419992208480835,0.6446326375007629,0.23161423206329346,0.2682330012321472
39,0.5590919852256775,0.6631358861923218,0.2379419207572937,0.27635908126831055
40,0.575793981552124,0.6807491779327393,0.24398404359817505,0.28396332263946533
41,0.5920433402061462,0.6974462866783142,0.24973726272583008,0.29102110862731934
42,0.6078008413314819,0.7131755352020264,0.2551758885383606,0.29754382371902466
43,0.6230379343032837,0.7279709577560425,0.2603265643119812,0.3035557270050049
44,0.6377314329147339,0.7418529987335205,0.26525139808654785,0.3091413974761963
45,0.6518627405166626,0.75493323802948,0.26996755599975586,0.31441032886505127
46,0.6654361486434937,0.7673124074935913,0.27448707818984985,0.31943702697753906
47,0.6784567832946777,0.7790892124176025,0.27889400720596313,0.3243411183357239
48,0.6909294128417969,0.7903709411621094,0.2832391858100891,0.32926368713378906
49,0.702864408493042,0.8012399673461914,0.28757208585739136,0.3342363238334656
50,0.7142617702484131,0.811773955821991,0.2918189764022827,0.3390102982521057
51,0.7251442670822144,0.8220779299736023,0.2959555387496948,0.3434929847717285
52,0.7354931831359863,0.8321643471717834,0.29988980293273926,0.34728020429611206
53,0.7452818155288696,0.8419396877288818,0.30395036935806274,0.35099202394485474
54,0.7544873356819153,0.8513924479484558,0.3082311153411865,0.354824423789978
55,0.7631125450134277,0.8603846430778503,0.3127560615539551,0.3588334918022156
56,0.7711299657821655,0.8688473701477051,0.31749701499938965,0.3630220890045166
57,0.7785326242446899,0.8765965700149536,0.32238686084747314,0.3672502636909485
58,0.7853131294250488,0.8835704326629639,0.32734042406082153,0.37138688564300537
59,0.7914844751358032,0.8896828889846802,0.33234429359436035,0.3754347562789917
60,0.7970660328865051,0.8948898315429688,0.33741188049316406,0.37944984436035156
61,0.8020752668380737,0.8992360234260559,0.34255385398864746,0.3835194706916809
62,0.8065375089645386,0.9027706384658813,0.34777992963790894,0.3876165747642517
63,0.8104925751686096,0.9056317210197449,0.35307472944259644,0.39174479246139526
64,0.8140131235122681,0.9079425930976868,0.358445405960083,0.39593905210494995
65,0.8171603083610535,0.909835934638977,0.3638758659362793,0.400182843208313
66,0.8199734687805176,0.9114301204681396,0.3693859577178955,0.4045194387435913
67,0.8225039839744568,0.9128575325012207,0.3749767541885376,0.4089568853378296
68,0.8247885704040527,0.9141062498092651,0.380642831325531,0.4135051965713501
69,0.8268468379974365,0.9151872992515564,0.38636893033981323,0.41814786195755005
70,0.8286890387535095,0.9161536693572998,0.3921512961387634,0.42286598682403564
71,0.8303419947624207,0.9170262813568115,0.39796531200408936,0.42764872312545776
72,0.8318291306495667,0.9175779819488525,0.4038073420524597,0.4324765205383301
73,0.833161473274231,0.9180062413215637,0.4096943736076355,0.4373666048049927
74,0.8343746662139893,0.9184767603874207,0.4156065583229065,0.4422709345817566
75,0.8355069160461426,0.9188838005065918,0.421553373336792,0.44723349809646606
76,0.8365743160247803,0.9192346930503845,0.427539587020874,0.45224666595458984
77,0.8375846743583679,0.9194565415382385,0.4335651397705078,0.45731353759765625
78,0.8385428190231323,0.9197057485580444,0.43963557481765747,0.4624444246292114
79,0.8394352197647095,0.9198464155197144,0.44576698541641235,0.4676494598388672
