design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-208.61703491210938,1.7074315547943115,2.486839771270752,-0.4652949869632721,0.0,-0.08177533745765686,-0.8902342915534973,-0.8084590435028076
s510,1,total_negative_slack_ns,288,-11.446975708007812,3.4516613483428955,4.4979119300842285,-3.521289110183716,0.0,-0.8304376602172852,-4.282098770141602,-3.4516613483428955
s444,2,total_negative_slack_ns,288,-4.412738800048828,3.232816696166992,3.871151924133301,-4.594910144805908,0.0,-0.8916535973548889,-4.1244707107543945,-3.232816696166992
usb_phy,1,total_negative_slack_ns,288,-2.0128445625305176,10.949250221252441,12.74272346496582,-20.32241439819336,0.0,-4.0896806716918945,-15.03892993927002,-10.949250221252441
systemcdes,2,total_negative_slack_ns,288,-1.7439875602722168,48.27601623535156,50.185359954833984,-83.60449981689453,0.0,-23.923463821411133,-72.19947814941406,-48.27601623535156
s386,5,total_negative_slack_ns,288,-1.2480292320251465,1.231900691986084,1.749190092086792,-3.1184980869293213,0.0,-0.746756911277771,-1.6208680868148804,-0.8741111755371094
s838,5,total_negative_slack_ns,288,-0.53629469871521,3.5796306133270264,4.753129482269287,-9.767878532409668,0.0,-2.6199939250946045,-6.118823528289795,-3.4988293647766113
s832,2,total_negative_slack_ns,288,-0.48448610305786133,2.4044342041015625,3.099783420562744,-6.867057800292969,0.0,-1.7138322591781616,-4.1144914627075195,-2.4006590843200684
s832a,1,total_negative_slack_ns,288,-0.3510962724685669,2.4554712772369385,2.9572391510009766,-6.867057800292969,0.0,-1.7138322591781616,-4.169303894042969,-2.4554712772369385
s420,3,total_negative_slack_ns,288,-0.06740260124206543,1.287840723991394,1.727998971939087,-4.480721950531006,0.0,-1.081291913986206,-2.3691327571868896,-1.287840723991394
s400,4,total_negative_slack_ns,288,0.0019497871398925781,1.213305950164795,1.6353445053100586,-4.488002777099609,0.0,-0.8724053502082825,-1.8783509731292725,-1.0059458017349243
s1423,4,total_negative_slack_ns,288,0.016770243644714355,10.969104766845703,14.903633117675781,-40.30670166015625,0.0,-14.81924819946289,-4.558692455291748,10.260555267333984
s1423a,3,total_negative_slack_ns,288,0.13922053575515747,9.986897468566895,13.896392822265625,-40.895965576171875,0.0,-14.305703163146973,-4.9761433601379395,9.329560279846191
i2c,2,total_negative_slack_ns,288,0.1556943655014038,8.061480522155762,10.586396217346191,-33.42695617675781,0.0,-7.131219863891602,0.9302603602409363,8.061480522155762
