fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11516112834215164,0.1570587158203125,0.852898120880127
1,train,total_negative_slack_ns,2.7669057846069336,5.6795220375061035,0.9915383458137512
1,test,worst_slack_ns,0.10324785113334656,0.1288043111562729,0.9107690453529358
1,test,total_negative_slack_ns,3.6878662109375,6.39394474029541,0.9934495091438293
2,train,worst_slack_ns,0.1297544538974762,0.18288202583789825,0.8064427971839905
2,train,total_negative_slack_ns,2.943660259246826,6.0038604736328125,0.9910331964492798
2,test,worst_slack_ns,0.18162311613559723,0.27702686190605164,0.5466290712356567
2,test,total_negative_slack_ns,7.835285186767578,16.856651306152344,0.9485734701156616
3,train,worst_slack_ns,0.08290276676416397,0.12096035480499268,0.9170018434524536
3,train,total_negative_slack_ns,2.5200767517089844,5.779434680938721,0.9918164610862732
3,test,worst_slack_ns,0.12496870756149292,0.1770091950893402,0.798285722732544
3,test,total_negative_slack_ns,8.723732948303223,29.874841690063477,0.8355832099914551
4,train,worst_slack_ns,0.08121535181999207,0.12014107406139374,0.9132433533668518
4,train,total_negative_slack_ns,2.8704562187194824,5.96610164642334,0.9932705760002136
4,test,worst_slack_ns,0.11714911460876465,0.18242716789245605,0.8204607963562012
4,test,total_negative_slack_ns,2.8298487663269043,5.526259899139404,0.7064589262008667
5,train,worst_slack_ns,0.11540913581848145,0.1606685072183609,0.8543370962142944
5,train,total_negative_slack_ns,2.7406110763549805,5.3873114585876465,0.9934961795806885
5,test,worst_slack_ns,0.09699005633592606,0.1262952834367752,0.8911321759223938
5,test,total_negative_slack_ns,5.073611259460449,11.367050170898438,0.9660943150520325
