epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0154941,-0.0028048516,-0.056626998,1.0264413,-0.0050256727,-0.12031393
2,1.0044268,0.008389247,-0.045419384,1.0065457,0.013843131,-0.12199668
3,0.9932848,0.019005049,-0.036976777,0.9871194,0.03169272,-0.12696376
4,0.9826433,0.029085016,-0.03084501,0.96934927,0.048645783,-0.13468872
5,0.9730438,0.038660847,-0.026252354,0.9530592,0.06480999,-0.1453853
6,0.96332395,0.047757994,-0.022933055,0.9377716,0.080184534,-0.15888473
7,0.9546238,0.05639281,-0.020628357,0.9217046,0.09498539,-0.17519252
8,0.9461812,0.06460372,-0.019150555,0.9074073,0.10929866,-0.19424349
9,0.9378498,0.07248036,-0.017994523,0.89290124,0.12319449,-0.2156961
10,0.92990243,0.08002225,-0.016858721,0.8792165,0.1367392,-0.23939428
11,0.9232216,0.08730028,-0.015586698,0.8663481,0.1499412,-0.26498353
12,0.915774,0.09434416,-0.014251614,0.8531476,0.16285291,-0.29225725
13,0.90788364,0.10119033,-0.012981892,0.8404218,0.17547762,-0.32114702
14,0.9011418,0.1078228,-0.011757826,0.82690746,0.18781133,-0.35132822
15,0.8949253,0.114217296,-0.01074251,0.81560624,0.19981752,-0.38254914
16,0.88845766,0.120379165,-0.010078323,0.8049806,0.21145253,-0.414634
17,0.88324463,0.12628879,-0.0099029895,0.792836,0.22271383,-0.44687763
18,0.8766037,0.13194379,-0.010439396,0.7812439,0.23361206,-0.47881016
19,0.8707119,0.13732679,-0.01173271,0.77261996,0.24411917,-0.51010716
20,0.8650462,0.14242417,-0.013818336,0.7604735,0.25423998,-0.5398532
21,0.8603212,0.14721733,-0.016657734,0.7505423,0.26397648,-0.5672296
22,0.85583496,0.15170725,-0.02006141,0.7408847,0.27331316,-0.59155643
23,0.85120124,0.15589623,-0.023805762,0.7312234,0.28222844,-0.6123744
24,0.8464856,0.15982342,-0.028009797,0.7223296,0.2907042,-0.62924045
25,0.84330845,0.1635076,-0.03226315,0.7145184,0.2987357,-0.64182985
26,0.8393876,0.16699426,-0.036520638,0.70618325,0.30634296,-0.65073144
27,0.83638257,0.17032231,-0.04053861,0.70119166,0.31352463,-0.6558094
28,0.83285284,0.1735401,-0.044190325,0.6911783,0.32029334,-0.65764827
29,0.83044976,0.1766859,-0.047481023,0.6858524,0.32666585,-0.6569184
30,0.82671225,0.17982298,-0.05039121,0.680141,0.33265108,-0.6534759
31,0.82374465,0.1829788,-0.052748956,0.6731231,0.3382904,-0.6476122
32,0.8208944,0.1861727,-0.054528035,0.6675036,0.3436224,-0.6404952
33,0.81715757,0.18942153,-0.055531014,0.6634494,0.3486858,-0.6316675
34,0.8145704,0.19273183,-0.056030463,0.6582836,0.35350153,-0.62225544
35,0.8118378,0.19609654,-0.056313135,0.652269,0.35809034,-0.6125238
36,0.80738944,0.19950953,-0.056651663,0.6491133,0.36248475,-0.6020471
37,0.8044516,0.20294762,-0.056856226,0.64303,0.36671203,-0.59111816
38,0.80191916,0.2063965,-0.057099797,0.64087415,0.37078,-0.5792957
39,0.799374,0.2098271,-0.057106994,0.63750714,0.37469864,-0.56706953
40,0.7943863,0.21322718,-0.05784912,0.6324311,0.37846467,-0.5533956
41,0.7902412,0.2165887,-0.05892273,0.62848747,0.38208413,-0.5376673
42,0.7879901,0.2198958,-0.060811915,0.62539893,0.38557163,-0.5204005
43,0.7845611,0.22314005,-0.06372441,0.6230548,0.38892198,-0.5015333
44,0.7819303,0.22632237,-0.06756995,0.6197994,0.39212313,-0.4821313
45,0.77841187,0.22944084,-0.07165909,0.6158566,0.39516425,-0.46240082
46,0.77568287,0.23251009,-0.07583189,0.61308837,0.39804643,-0.44257373
47,0.77261245,0.23553641,-0.08039455,0.60903794,0.40076214,-0.4226891
48,0.7702893,0.23852348,-0.08462737,0.60494715,0.40331268,-0.40357476
49,0.7672799,0.24148008,-0.088887475,0.6068812,0.40568724,-0.38460153
50,0.7641976,0.24441917,-0.09256858,0.6028368,0.40791088,-0.36691514
51,0.76110846,0.24735089,-0.09619729,0.5986321,0.41000777,-0.34971562
52,0.7582593,0.25028643,-0.09959906,0.59809387,0.41201743,-0.33355385
53,0.7556805,0.25321823,-0.10378699,0.59781474,0.41397887,-0.31908715
54,0.75173116,0.25614592,-0.10854296,0.59439117,0.41590247,-0.3059463
55,0.7502588,0.25907823,-0.11429451,0.59259784,0.41778922,-0.29465428
56,0.74801856,0.2620183,-0.12138969,0.5916303,0.41965088,-0.2853114
57,0.74390066,0.26496273,-0.12958512,0.5883371,0.42149696,-0.27785474
58,0.74141854,0.26790664,-0.13943282,0.58536845,0.42332882,-0.27165058
59,0.74017036,0.2708513,-0.14966993,0.5864188,0.4251377,-0.26778492
60,0.7366384,0.2738143,-0.16079067,0.5827835,0.42693025,-0.26641697
61,0.7336569,0.27678752,-0.173309,0.5822313,0.4287034,-0.26705343
62,0.7308321,0.2797776,-0.18698467,0.57928455,0.43045053,-0.2690401
63,0.7290161,0.28278342,-0.20129153,0.5784067,0.4321722,-0.27291697
64,0.72427714,0.2858041,-0.21684423,0.5775802,0.4338664,-0.27800208
65,0.722125,0.28884202,-0.2343237,0.5771232,0.4355401,-0.28454047
66,0.71882117,0.2919001,-0.25227386,0.57455164,0.43718082,-0.2921071
67,0.71598804,0.29496688,-0.26977906,0.5730818,0.43877348,-0.29980484
68,0.7127138,0.29803616,-0.28729278,0.56822145,0.4403259,-0.30766487
69,0.70877624,0.30110925,-0.30555907,0.57248837,0.44183332,-0.31570238
70,0.7061885,0.3041891,-0.32398576,0.5680388,0.4433023,-0.32240707
71,0.7047223,0.30727196,-0.34460816,0.56673664,0.44473228,-0.32804188
72,0.7006936,0.3103673,-0.36490154,0.5657941,0.44612145,-0.33251494
73,0.6978633,0.31347513,-0.38881126,0.56587625,0.44747305,-0.3360157
74,0.6959287,0.31659493,-0.41447487,0.56154966,0.44879484,-0.339117
75,0.69399226,0.319719,-0.44299608,0.5616607,0.4500824,-0.3400727
76,0.6892823,0.32286066,-0.4734873,0.5597316,0.4513448,-0.33972678
77,0.68788975,0.32601318,-0.5036322,0.5568881,0.4525823,-0.3371931
78,0.68425524,0.32916626,-0.52838045,0.55834293,0.45380288,-0.332722
79,0.68060184,0.33231014,-0.5506888,0.5536406,0.45501757,-0.32735875
80,0.6792595,0.3354432,-0.5664231,0.55187744,0.45622817,-0.32040557
81,0.6751779,0.33856338,-0.5799943,0.55348027,0.45743895,-0.31037495
82,0.6732438,0.34167323,-0.5914876,0.55444247,0.45863995,-0.29983026
83,0.6694821,0.34477797,-0.6068498,0.5526298,0.45982724,-0.28979403
84,0.66627467,0.3478776,-0.6311654,0.55075324,0.46101007,-0.28049675
85,0.6628144,0.3509705,-0.6573503,0.551696,0.46218404,-0.27203864
86,0.6609165,0.3540388,-0.6933425,0.54799235,0.46335053,-0.26565266
87,0.6571565,0.35709348,-0.7280569,0.5463072,0.46451798,-0.26056343
88,0.6553298,0.36012378,-0.7622539,0.5493801,0.46568185,-0.25579777
89,0.6519419,0.3631378,-0.79249156,0.542879,0.46684495,-0.2504546
90,0.64845586,0.36613744,-0.8187811,0.5452246,0.46800724,-0.24566737
91,0.6466087,0.36911044,-0.8406795,0.54074585,0.46916747,-0.23958158
92,0.6441082,0.3720573,-0.86181325,0.54394406,0.47032046,-0.2327067
93,0.6388157,0.3749786,-0.88980454,0.5411812,0.47146645,-0.22503796
94,0.6371728,0.37787405,-0.93199015,0.54088706,0.47259384,-0.21641874
95,0.6359092,0.380749,-0.97831666,0.54022837,0.47370833,-0.20886894
96,0.6317059,0.38358006,-1.0241281,0.53839123,0.4748114,-0.20093672
97,0.63014734,0.38638148,-1.0652235,0.5369259,0.4759079,-0.19416247
98,0.62846816,0.3891595,-1.0946306,0.5390339,0.4770051,-0.18778828
99,0.62592036,0.39192683,-1.1142863,0.53443205,0.47811022,-0.18064705
100,0.6216773,0.39465967,-1.1279436,0.53340113,0.47921076,-0.17378931
101,0.61926,0.39738044,-1.1417094,0.53638285,0.4803055,-0.1672101
102,0.6167811,0.40008432,-1.1684659,0.5331686,0.48139948,-0.16108313
103,0.6143286,0.40277892,-1.1985564,0.5295819,0.48250335,-0.15719612
104,0.61268413,0.4054293,-1.2387065,0.5300107,0.48361015,-0.15395957
105,0.6100918,0.4080472,-1.2816111,0.52850044,0.48472777,-0.15176214
106,0.6067327,0.41065302,-1.3116491,0.5296579,0.485845,-0.14866742
107,0.6063198,0.41322708,-1.3396648,0.52739286,0.48696908,-0.14642891
108,0.6029471,0.41577142,-1.3677022,0.5257643,0.48808724,-0.14247842
109,0.5992662,0.41831216,-1.3876896,0.52755415,0.48921067,-0.13522157
110,0.6007607,0.42084065,-1.3918207,0.52458215,0.49034333,-0.12723501
111,0.5981115,0.42335424,-1.4073902,0.5212439,0.4914887,-0.11795787
112,0.59352434,0.4258662,-1.4422345,0.52203083,0.49266204,-0.10818233
113,0.59320307,0.4283298,-1.5111334,0.5233755,0.49384412,-0.09809233
114,0.5871689,0.4307517,-1.5888178,0.52106905,0.49501252,-0.08783615
115,0.5877928,0.43315417,-1.6675901,0.5183891,0.4961775,-0.079325594
116,0.58404654,0.43555054,-1.7274055,0.51916057,0.4973445,-0.072976924
117,0.58045214,0.43793696,-1.7578478,0.5177952,0.4985222,-0.066096745
