epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.001240015,0.016409218,0.057050586,0.05392015
2,0.015874267,0.034166753,0.069152474,0.06429529
3,0.032619655,0.051292658,0.0809226,0.07430023
4,0.04908544,0.06813508,0.09252602,0.08429885
5,0.06536627,0.08480924,0.10402411,0.09441763
6,0.08153427,0.10138762,0.115489244,0.10469544
7,0.097633064,0.11770862,0.12685901,0.1150769
8,0.113711,0.1338284,0.138188,0.12569457
9,0.12984157,0.14979768,0.14948213,0.13643056
10,0.14606589,0.16556436,0.16071135,0.1472686
11,0.16246277,0.18115157,0.17181754,0.15815693
12,0.1790353,0.19660455,0.18283772,0.1691429
13,0.19580305,0.2120471,0.19377339,0.1802513
14,0.212771,0.22752243,0.2045837,0.19143474
15,0.22989523,0.24293691,0.21517628,0.20245618
16,0.24716604,0.25828773,0.22553962,0.21332568
17,0.26454848,0.2735265,0.23567659,0.22398633
18,0.2820552,0.28852236,0.24553335,0.23434716
19,0.299698,0.30320203,0.25503188,0.24438155
20,0.31748474,0.31760103,0.2641468,0.2540481
21,0.3354026,0.33170557,0.27290928,0.26329273
22,0.35340536,0.34547824,0.28124237,0.27206546
23,0.3714972,0.3589099,0.28910613,0.28040272
24,0.38968647,0.37212205,0.29656976,0.288491
25,0.4079606,0.3851841,0.30356258,0.29610705
26,0.42633867,0.39812756,0.31008732,0.3031717
27,0.4448498,0.41106623,0.31615162,0.30953205
28,0.46357048,0.4241733,0.32179898,0.31511545
29,0.48253387,0.43759662,0.3271684,0.3200246
30,0.5017618,0.45149726,0.33244962,0.324418
31,0.52124894,0.4659856,0.33770275,0.32827324
32,0.54098636,0.48109645,0.34297878,0.33156013
33,0.56093633,0.49690795,0.34837866,0.3344612
34,0.58107054,0.51356375,0.3540359,0.3373201
35,0.60129476,0.5310296,0.35998523,0.340474
36,0.62148666,0.54913193,0.36623007,0.3442402
37,0.641534,0.5677018,0.3726024,0.34826213
38,0.6612954,0.5865368,0.37898445,0.3524621
39,0.68064,0.60540926,0.38541228,0.35688227
40,0.6994566,0.62411094,0.3916756,0.36118543
41,0.7175933,0.64232063,0.3977099,0.36531365
42,0.7349186,0.6597734,0.40363222,0.36957383
43,0.7513195,0.6762315,0.40952313,0.37408143
44,0.76671076,0.6915002,0.4154414,0.37873805
45,0.7810372,0.7053685,0.42146415,0.38367242
46,0.7942228,0.7177111,0.4276132,0.38878328
47,0.8062231,0.72820365,0.43388933,0.3939091
48,0.81700075,0.73657256,0.4403441,0.39920747
49,0.826509,0.7428681,0.44703382,0.40473956
50,0.83472914,0.7473395,0.45393366,0.41038907
51,0.8416668,0.75002366,0.46103013,0.41625834
52,0.8473367,0.7512723,0.46828717,0.42230523
53,0.85177267,0.7513797,0.47568935,0.42860526
54,0.85505795,0.750733,0.48319322,0.4350745
55,0.8573113,0.7496288,0.49077916,0.44173288
56,0.8586868,0.74734735,0.4984159,0.44863135
57,0.85936546,0.74420655,0.5060854,0.45580304
58,0.8595296,0.74163437,0.5138208,0.46322834
59,0.8593859,0.73906887,0.5215957,0.4709683
60,0.8591248,0.7361921,0.52936965,0.47893387
61,0.85889703,0.73272586,0.5371314,0.48715615
62,0.858806,0.7308963,0.5448657,0.49562716
63,0.858948,0.7306173,0.55256295,0.5042418
64,0.8593581,0.73094237,0.5602181,0.5129616
65,0.86004615,0.7317044,0.5678537,0.5216927
66,0.8609959,0.73368794,0.5754454,0.53030354
67,0.8621622,0.7356441,0.58296883,0.53879184
68,0.863503,0.7388909,0.59043574,0.54711777
69,0.8649539,0.7422711,0.5978376,0.55521137
70,0.866448,0.7451315,0.60520065,0.5632937
71,0.8679244,0.7479315,0.6124815,0.57101095
72,0.8693235,0.7505234,0.6196351,0.57836056
73,0.87060964,0.753011,0.6266627,0.58541775
74,0.87175846,0.7541597,0.63357174,0.5921406
75,0.8727476,0.75506353,0.6403605,0.5985913
76,0.87356615,0.7555214,0.6470205,0.60492945
77,0.87422055,0.75651807,0.653543,0.6111049
78,0.87473315,0.7572179,0.6599427,0.6173043
79,0.87512386,0.75836414,0.6662076,0.6233903
80,0.87540895,0.758489,0.6723161,0.62931985
81,0.87562203,0.75967896,0.67827666,0.63511103
82,0.87578803,0.7612662,0.6841115,0.6408379
83,0.875929,0.7629049,0.6898166,0.64639246
84,0.8760613,0.7643457,0.695426,0.6518837
85,0.8762058,0.7649442,0.70095706,0.65729237
86,0.8763655,0.76589787,0.70640236,0.6625509
87,0.87655437,0.7666678,0.71178496,0.6677885
88,0.87677085,0.76778334,0.7170843,0.6729828
89,0.8770264,0.76810944,0.72226745,0.6779618
90,0.8773169,0.76843965,0.7273429,0.6828183
91,0.8776399,0.76907945,0.73230195,0.6874825
92,0.8779967,0.7689008,0.7371422,0.6920157
93,0.8783636,0.76889205,0.74189854,0.6964992
94,0.8787315,0.76842535,0.74657565,0.7009801
95,0.8790807,0.76773304,0.75118166,0.70540977
96,0.8794113,0.7669616,0.7557057,0.7098131
97,0.8797143,0.76528335,0.7601602,0.71422136
98,0.88001454,0.76453894,0.76457655,0.71876514
99,0.8803204,0.76513135,0.76895565,0.72333574
100,0.8806089,0.76650274,0.7733507,0.7280133
101,0.8808646,0.76811594,0.77775186,0.7328081
102,0.88107955,0.7700645,0.7821055,0.7375178
103,0.8812945,0.76988304,0.7863898,0.74222136
104,0.8814979,0.76921195,0.7906205,0.74680793
105,0.8816862,0.76794034,0.7947991,0.75126976
106,0.8818603,0.76731473,0.79889727,0.755509
107,0.88203573,0.76733685,0.8029035,0.7595447
108,0.8822167,0.7680273,0.806821,0.76336473
109,0.8824013,0.770005,0.8106611,0.7670636
110,0.8825767,0.7724224,0.81444526,0.7707856
111,0.882748,0.7740453,0.8181629,0.7745208
112,0.8829212,0.77529514,0.8218664,0.7783391
113,0.88309187,0.77628005,0.82556117,0.7822922
114,0.8832603,0.7764635,0.82924044,0.78632414
115,0.88341814,0.77661645,0.8328411,0.79027396
116,0.8835701,0.77755576,0.8363569,0.7941111
117,0.88371754,0.7780827,0.839797,0.79784596
118,0.88386124,0.77789664,0.84317064,0.8014959
119,0.8840027,0.77778506,0.84647197,0.80511904
120,0.8841443,0.7775925,0.84967583,0.80866385
121,0.8842846,0.777435,0.8528545,0.8121988
122,0.88442254,0.7773608,0.85599375,0.8157102
123,0.884567,0.7780646,0.85907817,0.8191321
124,0.884716,0.7795744,0.8621009,0.8225068
125,0.8848539,0.7817561,0.86506397,0.82572204
126,0.88498116,0.7833055,0.86795926,0.8289095
127,0.88511586,0.78402317,0.87078273,0.83202124
128,0.8852641,0.7842046,0.87354076,0.8351183
129,0.8854259,0.78361166,0.8762125,0.83810776
