fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.1136985719203949,0.15633012354373932,0.854259729385376
1,train,total_negative_slack_ns,15.80673885345459,62.35280990600586,-0.01986849308013916
1,test,worst_slack_ns,0.12090322375297546,0.15497742593288422,0.8708210587501526
1,test,total_negative_slack_ns,23.743261337280273,80.57384490966797,-0.04021751880645752
2,train,worst_slack_ns,0.1082712933421135,0.15080174803733826,0.8683927059173584
2,train,total_negative_slack_ns,17.242977142333984,64.27627563476562,-0.02772974967956543
2,test,worst_slack_ns,0.21708166599273682,0.3332080841064453,0.3440949320793152
2,test,total_negative_slack_ns,18.333328247070312,75.12760162353516,-0.021512866020202637
3,train,worst_slack_ns,0.1008891761302948,0.13813932240009308,0.8917527198791504
3,train,total_negative_slack_ns,17.021207809448242,64.77971649169922,-0.028130173683166504
3,test,worst_slack_ns,0.26600685715675354,0.41073429584503174,-0.08609294891357422
3,test,total_negative_slack_ns,19.622785568237305,75.03106689453125,-0.037091612815856934
4,train,worst_slack_ns,0.09744246304035187,0.13433244824409485,0.8915370106697083
4,train,total_negative_slack_ns,20.56169891357422,74.15641784667969,-0.03966999053955078
4,test,worst_slack_ns,0.1429603546857834,0.20447175204753876,0.7744479179382324
4,test,total_negative_slack_ns,4.501857757568359,9.794610977172852,0.07789462804794312
5,train,worst_slack_ns,0.11444060504436493,0.14949677884578705,0.8738895058631897
5,train,total_negative_slack_ns,16.735082626342773,67.63397979736328,-0.025072097778320312
5,test,worst_slack_ns,0.16746090352535248,0.24312478303909302,0.5965554714202881
5,test,total_negative_slack_ns,20.710115432739258,63.269771575927734,-0.050435662269592285
