epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
1,0.4210151417387856,0.3283849646529508,0.4129579417459346,286.6672196161179,0.005967617034912109,0.35533280457769123,0.29763079671159626,0.36902311036980934,116.67833007328095,0.1753363013267517,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
2,0.3350014395952698,0.286099374294281,0.36036831008253684,325.566950782897,0.2430240511894226,0.21297273572741282,0.22091649079488385,0.2787018704588697,124.3320663088844,0.5296193361282349,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
3,0.1574381828781158,0.17842101211112643,0.23970295798667704,310.2347945107354,0.6650841236114502,0.1084644310250287,0.14794019979262163,0.1961670226941488,130.64475020908174,0.7669646739959717,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
4,0.11108450156946977,0.1460440604991856,0.1992051882255242,349.1120788786146,0.7686922550201416,0.09527053448948122,0.13488962844250693,0.18326426383749508,115.65886185661195,0.796612024307251,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
5,0.09194887034772407,0.13118088691835367,0.18012055363583598,361.11398674192884,0.8108896017074585,0.0840801823263367,0.12399359759948557,0.17173737017043741,101.29844997042701,0.8213926553726196,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
6,0.0787885024892314,0.11931777003383826,0.16631741685912618,331.0289853489588,0.8387631177902222,0.08240236419563492,0.12175884161381022,0.16971910441914298,98.8575961892567,0.8255659937858582,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
7,0.07136030459687823,0.1121333282411335,0.15852685843410694,282.68539359077573,0.8535144925117493,0.07925676378709752,0.11926966367496385,0.1661547950035331,97.74582512794979,0.8328157067298889,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
8,0.06423517539801579,0.10609756324381109,0.1497881604899746,343.6584923910716,0.8692192435264587,0.08820245185098241,0.12517484194702572,0.17551853481229832,94.1964109435914,0.8134412169456482,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
9,0.05836327546202238,0.10086472764138192,0.1425600735836905,320.0657417357914,0.8815364837646484,0.07940590642725251,0.11570816021412611,0.1664721945336479,90.57033482052032,0.8321763277053833,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
10,0.05404925467224703,0.09703222336986708,0.13696072930004063,293.02030106196327,0.890659511089325,0.08090974154534734,0.11709414262856756,0.16784814321905384,90.17346494160002,0.8293906450271606,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
11,0.050229483291447635,0.09342738606094841,0.13179625669824643,286.4979993729364,0.8987500071525574,0.08648120860258739,0.12289496721138084,0.17342797013238614,85.89361588160197,0.817858874797821,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
12,0.046116572287347585,0.0901553463486452,0.126129764272682,324.1071851745484,0.9072691798210144,0.09279462487052476,0.12700422845839981,0.17953315858555466,87.2886720006428,0.8048093318939209,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
13,0.043206734117120504,0.0882178113928863,0.12196952135645288,301.25563654067025,0.9132855534553528,0.08581362385025602,0.12151180169293804,0.17252887932529923,84.03337561894976,0.8197425007820129,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
