epoch,design_name,design_id,target_name,num_recipes,overall_best_test_mae,overall_best_test_rmse,overall_best_test_r2,design_mae_mean,design_maemedian,design_rmse,design_pct_error_mean,design_pct_errormedian,design_r2,target_mean,prediction_mean
9,s349,iscas89_0016,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.06723456556210294,0.04559022840112448,0.08861529280466196,23.68050514776032,19.993745317431408,0.9462902631520945,0.19909445832793912,0.1406702078658984
9,s38584,iscas89_0020,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.09716474581121777,0.09767034649848938,0.11323057562366506,72.67333195926888,31.3410258027516,0.8638296505743022,-0.3516120961091171,-0.4429495358749086
9,s444,iscas89_0025,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.13560729903272456,0.11889074929058552,0.16145345400458763,43.63149512613856,34.22697710423114,0.8403342895676125,0.301553320294867,0.1659460212621424
9,s5378,iscas89_0029,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.09219083440903988,0.08251219987869263,0.10126650438892265,102.74169227378643,31.86952029294093,0.8761862642154153,-0.09476482790584366,-0.0025739934968037736
9,s713,iscas89_0032,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.06174188424160497,0.0670619010925293,0.07125508943448218,126.85919319674223,22.7544505754515,0.9366216982265512,-0.0799962734260286,-0.019679296787621245
9,s832,iscas89_0035,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.023794130402772378,0.021986573934555054,0.0281096921587239,34.509574662708786,8.783111542974623,0.9922645824802798,0.09632390512463947,0.08244873216608539
9,systemcdes,iwls05_0015,wns,288,0.11570816021412611,0.1664721945336479,0.8321763277053833,0.3322236620911604,0.32802198361605406,0.362115367979257,229.89654589029936,84.84331076220963,0.22741983432961554,-0.20278763183806506,0.12943603025309536
