epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.98631984,0.031247377,0.009831977,1.0301554,-0.011953056,0.01407404
2,0.9694185,0.048068155,0.026838804,1.0118657,0.0048213126,0.03137641
3,0.9527327,0.06471974,0.043552853,0.9949137,0.020907033,0.04425291
4,0.93641806,0.08125579,0.059990607,0.9794669,0.036333453,0.05390208
5,0.9206673,0.09773795,0.076216936,0.96444494,0.05127598,0.061356056
6,0.90419847,0.114218034,0.09227119,0.9489975,0.065804616,0.067421734
7,0.88827914,0.13075279,0.10817836,0.9351473,0.07994219,0.07272061
8,0.87184066,0.14736679,0.12395664,0.92176944,0.093685344,0.07756619
9,0.8558506,0.16409174,0.13961318,0.90721667,0.107081994,0.08231579
10,0.83946025,0.18095322,0.15513061,0.8945163,0.120129265,0.087253466
11,0.82296246,0.19798242,0.17047411,0.881256,0.13281974,0.09257362
12,0.80619925,0.21521461,0.18569335,0.8688776,0.1451765,0.0984714
13,0.7888867,0.23266828,0.20086698,0.8574088,0.15718769,0.10512362
14,0.7728356,0.25035432,0.2159924,0.84510404,0.16891977,0.11248277
15,0.7548673,0.26828277,0.23107734,0.8337304,0.18038425,0.12047446
16,0.7373101,0.2864603,0.24613199,0.82218075,0.19160743,0.12902224
17,0.7196294,0.30488467,0.2611413,0.81077516,0.20258307,0.13816662
18,0.70055825,0.32354802,0.27609962,0.8002782,0.21328707,0.14774169
19,0.6827492,0.34243798,0.2909553,0.7881549,0.22376117,0.1575876
20,0.66354084,0.36153945,0.30568653,0.7786978,0.23394294,0.16722548
21,0.64565444,0.38084745,0.32028303,0.76964706,0.243819,0.1762691
22,0.626269,0.40033945,0.33479625,0.7594317,0.25335672,0.18446998
23,0.6072027,0.41996828,0.34925684,0.74925685,0.26251018,0.19131978
24,0.58754194,0.43971872,0.36368862,0.74073446,0.27127498,0.19659361
25,0.56828105,0.45954466,0.37816477,0.73240536,0.2796726,0.20025675
26,0.54868037,0.4794019,0.39271754,0.72310054,0.28772363,0.20243545
27,0.52944237,0.49924198,0.4074386,0.71578896,0.29546532,0.20323753
28,0.5103235,0.51901805,0.42237085,0.7083416,0.30291238,0.2030808
29,0.48974928,0.5386749,0.43757004,0.7015585,0.3100991,0.20238455
30,0.4705928,0.5581634,0.45306587,0.6939939,0.31705546,0.20154579
31,0.45251378,0.5774282,0.46897492,0.68751186,0.32380024,0.20093659
32,0.43330783,0.59641427,0.48542643,0.6809143,0.33033815,0.2007763
33,0.4151109,0.6150546,0.5023204,0.67500794,0.3367017,0.2011517
34,0.3965873,0.63329256,0.5195967,0.66666776,0.34290496,0.20208025
35,0.37702745,0.6510662,0.5372986,0.66154194,0.34897614,0.20361657
36,0.36104575,0.66831785,0.55538636,0.65657604,0.35494366,0.20552719
37,0.34464762,0.684985,0.573667,0.65220433,0.36085716,0.20780405
38,0.32803717,0.7010087,0.5919879,0.645044,0.36675286,0.21031508
39,0.31297925,0.71633536,0.61013365,0.6371537,0.37267703,0.2131261
40,0.29809144,0.7309186,0.62805957,0.6326162,0.37866387,0.21615186
41,0.28358728,0.74470264,0.64550704,0.6251596,0.38475606,0.21952614
42,0.26969004,0.7576273,0.66234446,0.6231372,0.3909522,0.22327895
43,0.2574153,0.7696335,0.6783658,0.61339295,0.3971848,0.22732687
44,0.24583912,0.78064567,0.6934444,0.61028504,0.40345234,0.23146275
45,0.23520641,0.79059935,0.70738804,0.6022841,0.40979585,0.23569147
46,0.22552414,0.7994539,0.7200899,0.59456646,0.41625053,0.23996131
47,0.217152,0.8071927,0.7313733,0.5918181,0.4228155,0.24421187
48,0.20988731,0.8138342,0.74119747,0.5825285,0.4294564,0.24854007
49,0.20364872,0.819441,0.74961555,0.57771367,0.4361127,0.25325695
50,0.19857486,0.8241061,0.7566034,0.5731537,0.44280082,0.25850558
51,0.1954675,0.8279413,0.76220924,0.56535923,0.4495656,0.26441026
52,0.19019055,0.8310669,0.7663991,0.55766237,0.45641774,0.27074033
53,0.18700287,0.8336142,0.7693056,0.55224776,0.46335644,0.2773862
54,0.18664321,0.8356935,0.77118903,0.54267216,0.4703787,0.2838524
55,0.18408772,0.8374182,0.77228606,0.5377894,0.4774705,0.29004732
56,0.18164557,0.83888245,0.7727116,0.52789336,0.48464555,0.29598054
57,0.18127313,0.84017485,0.77277803,0.52440506,0.49189782,0.30145687
58,0.1790948,0.84137565,0.7726648,0.51755863,0.49921823,0.3064521
59,0.17879651,0.8425652,0.7725751,0.5106843,0.5066063,0.31106234
60,0.17735071,0.8437913,0.77260864,0.50222385,0.5140604,0.31528893
61,0.17696342,0.8450864,0.77301466,0.4930961,0.52157325,0.31898203
62,0.17539077,0.8464586,0.7736095,0.48933157,0.5291071,0.32253823
63,0.173785,0.8479015,0.7742628,0.47870678,0.5366474,0.32594907
64,0.17307886,0.8493945,0.77518076,0.4745348,0.54416096,0.32962826
65,0.17110021,0.85091,0.7761692,0.4661027,0.55161226,0.3331527
66,0.16989765,0.852427,0.7772961,0.46007776,0.5589986,0.3366963
67,0.16795054,0.8539034,0.77844155,0.45310098,0.56631094,0.34019375
68,0.1658469,0.8553165,0.77964926,0.44686723,0.5735382,0.3439877
69,0.16411456,0.8566402,0.78103715,0.43943834,0.58067757,0.3483429
70,0.16335824,0.8578595,0.7824942,0.43313295,0.5877176,0.35322577
71,0.16239528,0.8589676,0.7841648,0.42764664,0.59464914,0.35883832
72,0.16088882,0.8599572,0.7857901,0.41889572,0.60146725,0.3654107
73,0.16051786,0.8608305,0.7874755,0.4125003,0.60815775,0.3728857
74,0.15887257,0.8616022,0.7890715,0.40704823,0.61471444,0.38120443
75,0.15794516,0.8622797,0.7909038,0.4001059,0.62113225,0.39043957
76,0.1572001,0.8628771,0.79276407,0.3944404,0.6274131,0.39994234
77,0.15586886,0.8633995,0.79466265,0.39254758,0.63355196,0.40998253
78,0.15603085,0.8638605,0.79631156,0.38379818,0.63953674,0.41985074
79,0.15578637,0.8642786,0.79787695,0.38060185,0.6453918,0.42974108
80,0.1551752,0.86467135,0.79933876,0.36973774,0.651126,0.4393467
81,0.15468237,0.86505526,0.8004519,0.36703995,0.6567376,0.44847965
82,0.15398665,0.86543924,0.80158365,0.3639101,0.66221714,0.45737797
83,0.15350613,0.86582744,0.80262005,0.35412157,0.66758186,0.46596035
84,0.15375178,0.86622065,0.8032757,0.34626877,0.6728245,0.47451648
85,0.15267798,0.86661994,0.80381185,0.34887868,0.6779481,0.48321086
86,0.15198192,0.8670186,0.8040326,0.3389741,0.6829552,0.4922753
87,0.15249336,0.8674172,0.8043622,0.33963603,0.68784845,0.5010649
88,0.15183881,0.86781657,0.804834,0.33313525,0.6926527,0.5098876
89,0.15090418,0.8682216,0.8056509,0.32936007,0.6974024,0.5181602
90,0.1504123,0.8686226,0.8065149,0.3258297,0.70207506,0.526363
91,0.15060101,0.86901224,0.8074768,0.31807175,0.7066742,0.5344091
92,0.14931887,0.86938846,0.8083412,0.31544954,0.7112071,0.5420222
93,0.14963359,0.8697573,0.80913574,0.3098745,0.7156708,0.54896945
94,0.14874296,0.8701156,0.8096849,0.30750465,0.7200533,0.55529684
95,0.14871693,0.8704621,0.8100017,0.30308563,0.724366,0.5611783
96,0.14852452,0.87079537,0.8100923,0.29941225,0.7286218,0.56704295
97,0.14801024,0.8711095,0.80999106,0.29699436,0.73283446,0.57301074
98,0.14725323,0.8714039,0.8098484,0.29127446,0.73698604,0.57877666
99,0.147453,0.8716804,0.80961263,0.286537,0.7411026,0.583325
100,0.14760418,0.871937,0.8094536,0.27940148,0.7451769,0.5873045
101,0.14615774,0.8721911,0.80943364,0.28025594,0.7492057,0.5907575
102,0.1462707,0.87245065,0.8098725,0.27315447,0.7531824,0.5940426
103,0.146068,0.87270415,0.8105049,0.27301833,0.75712204,0.5976023
104,0.14568129,0.87294674,0.811185,0.26604268,0.7610078,0.60162205
105,0.14561191,0.87317896,0.8116226,0.2645001,0.7648411,0.6051222
106,0.14491692,0.87339747,0.8116698,0.25943166,0.76863164,0.60845923
107,0.14511599,0.8736094,0.8113893,0.2558007,0.7723608,0.61137533
108,0.14459518,0.8738136,0.8109999,0.24833584,0.7760318,0.6137641
109,0.1439248,0.87401026,0.8106573,0.24422511,0.77966774,0.616062
110,0.14325242,0.8742012,0.81027204,0.24568816,0.78326833,0.6179344
111,0.14402744,0.87439173,0.8099639,0.24493869,0.7868864,0.62060636
112,0.14376016,0.8745842,0.80988276,0.2433187,0.79047316,0.62350744
113,0.1428883,0.87477267,0.8098276,0.23583205,0.79402983,0.62616843
114,0.14309639,0.8749592,0.80989903,0.2309794,0.797558,0.6284773
115,0.14232722,0.8751402,0.80998385,0.22789975,0.8010542,0.63115376
116,0.14231852,0.8753233,0.8103374,0.22384457,0.8045335,0.6342925
117,0.14217088,0.8755051,0.8106704,0.22321768,0.8079605,0.63771415
118,0.1419889,0.87568474,0.8111578,0.21944241,0.8113362,0.64025664
119,0.14168116,0.87585986,0.81175023,0.21181405,0.81467307,0.64168406
