fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.113158218562603,0.1564219743013382,0.8540884256362915
1,train,total_negative_slack_ns,2.6848642826080322,5.729523658752441,0.9913886785507202
1,test,worst_slack_ns,0.1031961515545845,0.12783882021903992,0.9121017456054688
1,test,total_negative_slack_ns,3.1325554847717285,5.672947406768799,0.9948435425758362
2,train,worst_slack_ns,0.11598652601242065,0.1587381213903427,0.8541757464408875
2,train,total_negative_slack_ns,8.40031909942627,22.073368072509766,0.8787966370582581
2,test,worst_slack_ns,0.13357175886631012,0.16425493359565735,0.8406152725219727
2,test,total_negative_slack_ns,15.946076393127441,34.88107681274414,0.7797963619232178
3,train,worst_slack_ns,0.08251950144767761,0.12132484465837479,0.9165008664131165
3,train,total_negative_slack_ns,2.6497859954833984,5.834084510803223,0.9916609525680542
3,test,worst_slack_ns,0.12823818624019623,0.18036076426506042,0.7905746698379517
3,test,total_negative_slack_ns,6.527703285217285,17.731189727783203,0.942082405090332
4,train,worst_slack_ns,0.07778095453977585,0.11500692367553711,0.920499861240387
4,train,total_negative_slack_ns,3.0467658042907715,6.296939849853516,0.9925035238265991
4,test,worst_slack_ns,0.11071076989173889,0.17607444524765015,0.8327473998069763
4,test,total_negative_slack_ns,2.7989606857299805,5.58293342590332,0.7004073858261108
5,train,worst_slack_ns,0.10680349171161652,0.15184123814105988,0.8699030876159668
5,train,total_negative_slack_ns,2.5901222229003906,5.183018684387207,0.9939801096916199
5,test,worst_slack_ns,0.07876009494066238,0.10111641883850098,0.9302139282226562
5,test,total_negative_slack_ns,6.246762275695801,15.070013999938965,0.9404057860374451
