epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0086459,0.011704862,-0.046640325,1.0084287,0.009795725,-0.85087556
2,0.98977107,0.030420506,-0.029661786,0.99162644,0.025729692,-0.80168265
3,0.97210807,0.04863453,-0.013178801,0.9768795,0.04087756,-0.7541021
4,0.95377034,0.06643075,0.002926922,0.9613835,0.055320095,-0.7070159
5,0.93581164,0.08389424,0.018689727,0.94715184,0.069184884,-0.660746
6,0.91869676,0.101131596,0.034092225,0.9338981,0.08252661,-0.61506575
7,0.9018532,0.11822002,0.049210228,0.92000914,0.095433034,-0.569375
8,0.8848823,0.13519153,0.064111695,0.90811694,0.107940875,-0.52351415
9,0.8687364,0.15208778,0.078866124,0.8954773,0.12014208,-0.47744593
10,0.85169494,0.168963,0.09356083,0.88300353,0.13210924,-0.4310859
11,0.83525676,0.18589972,0.108280264,0.8708779,0.14382884,-0.38451055
12,0.8187865,0.20293689,0.12309946,0.85987854,0.15530536,-0.33776066
13,0.8016909,0.22010946,0.13814434,0.84842,0.16654092,-0.2910423
14,0.7851095,0.23744898,0.15350455,0.836024,0.17757347,-0.24452205
15,0.7671624,0.2549827,0.1692569,0.82571876,0.18841371,-0.19850017
16,0.7502068,0.27271098,0.18543264,0.815289,0.19905828,-0.1533394
17,0.73267365,0.29061714,0.20205896,0.80408984,0.2095182,-0.109177075
18,0.71497965,0.30869848,0.21917322,0.7946059,0.21976154,-0.06626445
19,0.69728124,0.3269538,0.23678906,0.78387105,0.22977348,-0.024911284
20,0.6790208,0.34537598,0.25488904,0.77414423,0.23952818,0.014382804
21,0.66079533,0.3639566,0.27348,0.7661298,0.24901529,0.05140364
22,0.64282537,0.3826688,0.29253253,0.7564836,0.25820667,0.08574889
23,0.62426555,0.4014969,0.3119735,0.74686545,0.26712456,0.11727877
24,0.6063179,0.42042017,0.33177257,0.73728025,0.2757829,0.14588536
25,0.58696586,0.43943286,0.35185447,0.7287965,0.2841947,0.17143169
26,0.56854403,0.45850855,0.3721436,0.72150624,0.29237637,0.19386569
27,0.54994273,0.47762695,0.3925732,0.7113891,0.30036187,0.21320216
28,0.5303405,0.49676737,0.41314778,0.70349544,0.308196,0.22965375
29,0.51163137,0.5158979,0.43378997,0.6953805,0.3159034,0.2433733
30,0.4934326,0.53497833,0.45443487,0.6897841,0.3235154,0.2548463
31,0.47425357,0.5539808,0.47498026,0.68090856,0.33103928,0.26448172
32,0.45601282,0.57286566,0.49539965,0.67476934,0.33841297,0.27265075
33,0.43643856,0.5915962,0.5156201,0.6660496,0.3456339,0.2797535
34,0.41934076,0.61011827,0.53546405,0.65949166,0.35268164,0.28636646
35,0.4004364,0.62837297,0.5549333,0.6546501,0.35956126,0.29293323
36,0.38262868,0.6462988,0.5739534,0.6441832,0.36628994,0.2995933
37,0.36496347,0.6638145,0.59245414,0.6395935,0.37288898,0.30618733
38,0.34768772,0.68082935,0.6103676,0.6326968,0.3794013,0.312888
39,0.3313887,0.6972731,0.6276085,0.62622654,0.38585338,0.31957543
40,0.3154986,0.7130628,0.6440859,0.62025714,0.39226753,0.32610786
41,0.29975602,0.72812045,0.6597026,0.6144258,0.39865965,0.3325312
42,0.2859888,0.7423609,0.674301,0.6092468,0.40506682,0.33880097
43,0.27159673,0.755703,0.6878868,0.6017646,0.4114871,0.3450263
44,0.25877294,0.7680632,0.70043033,0.5949518,0.41797876,0.3511328
45,0.24700916,0.7793875,0.71192205,0.588658,0.42459184,0.35716438
46,0.23520532,0.78962076,0.7223773,0.58169043,0.43135256,0.3630387
47,0.22565806,0.7987422,0.7318077,0.5767647,0.43825835,0.3688846
48,0.2174341,0.80676013,0.740112,0.57240075,0.44528502,0.37468228
49,0.20935933,0.81371135,0.747262,0.56326324,0.45240682,0.3804245
50,0.20293057,0.8196522,0.7532528,0.55551684,0.45960236,0.38620454
51,0.19741866,0.82466984,0.75820124,0.54859126,0.46683598,0.3919485
52,0.1925451,0.8288482,0.7621531,0.54250777,0.47408122,0.39754978
53,0.18869312,0.8322805,0.76515496,0.5356618,0.4812997,0.40314507
54,0.18516892,0.8350714,0.7672365,0.52950567,0.48847395,0.4086637
55,0.18360266,0.83731365,0.76862687,0.5218543,0.49560633,0.41420755
56,0.18169962,0.83910924,0.7693283,0.51276374,0.5027118,0.41985863
57,0.17959246,0.84055376,0.7696193,0.5085456,0.50978315,0.42544675
58,0.17761573,0.84175384,0.76970375,0.50013477,0.5168306,0.43113595
59,0.17711987,0.84280264,0.7696098,0.4939364,0.52385217,0.4368361
60,0.17617068,0.8437842,0.76965547,0.48957428,0.5308406,0.44266415
61,0.1749698,0.8447614,0.770253,0.48269492,0.5377892,0.44856128
62,0.17376669,0.8457758,0.77131927,0.47542572,0.5446979,0.45460987
63,0.17302813,0.84684956,0.77265394,0.46957308,0.55156076,0.46079856
64,0.17241938,0.84799176,0.7742775,0.4575739,0.55837786,0.4669401
65,0.17119792,0.84920704,0.7759783,0.45807385,0.56514835,0.47303623
66,0.16906504,0.85048854,0.77789426,0.45225582,0.5718501,0.47912532
67,0.1689643,0.8518211,0.77995604,0.44500145,0.57849854,0.48510104
68,0.16768664,0.853182,0.7818528,0.43526754,0.58507377,0.4907732
69,0.1653942,0.85454005,0.7835507,0.42889103,0.59158957,0.49633804
70,0.16443117,0.8558658,0.7849666,0.42603868,0.59801877,0.5015398
71,0.1633538,0.85712564,0.7862528,0.4161957,0.6043437,0.50641114
72,0.16214213,0.8583007,0.78727686,0.4090016,0.6105583,0.5111119
73,0.16092212,0.85937005,0.7882742,0.40824237,0.6166776,0.51597595
74,0.15978047,0.8603262,0.78930855,0.40165886,0.6227115,0.52107894
75,0.15725672,0.8611616,0.7904004,0.39411637,0.62867475,0.526314
76,0.1569208,0.86188823,0.79160225,0.39260274,0.6345453,0.5317652
77,0.15668884,0.86251247,0.7927456,0.38463274,0.64034927,0.5374851
78,0.15635398,0.86305046,0.7940893,0.37846023,0.64610475,0.5430814
79,0.15543528,0.8635162,0.79543245,0.36930332,0.6517962,0.5483046
80,0.15542337,0.86392736,0.7965392,0.36847666,0.6573801,0.5536899
81,0.15418944,0.8642971,0.79769856,0.36463168,0.6628266,0.55887526
82,0.15380053,0.86464405,0.7986401,0.3591361,0.66811764,0.56399244
83,0.15319169,0.8649786,0.7994682,0.34716812,0.67329085,0.56939495
84,0.15279086,0.8653081,0.80025434,0.34642068,0.67835754,0.57502836
85,0.1523901,0.8656393,0.80121505,0.34347767,0.6833235,0.58077127
86,0.15178975,0.86597747,0.8022467,0.33744693,0.6881871,0.58662033
87,0.15134744,0.86632806,0.8031006,0.33202672,0.6929614,0.5924698
88,0.15126474,0.86669445,0.8039051,0.3304921,0.6976489,0.5983139
89,0.15114175,0.8670766,0.80460817,0.3231087,0.70229334,0.6041471
90,0.15023366,0.8674673,0.80517596,0.3223931,0.7068827,0.60946715
91,0.15043858,0.8678614,0.8056925,0.31274596,0.7113947,0.6147402
92,0.14976802,0.8682543,0.80619603,0.3074163,0.71586,0.6196108
93,0.14968096,0.86863935,0.8066713,0.3055861,0.7202616,0.6240243
94,0.14846103,0.8690152,0.80709666,0.3013946,0.7245859,0.62765026
95,0.148141,0.8693776,0.8076459,0.29954773,0.7288492,0.6307684
96,0.14795208,0.86972,0.8082161,0.29504928,0.7330514,0.63416594
97,0.1480089,0.8700445,0.8088554,0.28812486,0.7372029,0.63734376
98,0.14668116,0.8703496,0.8094667,0.2879377,0.74125665,0.6406239
99,0.14730044,0.87064266,0.80979574,0.28371832,0.7452553,0.6441511
100,0.1466063,0.87092113,0.8100339,0.28055778,0.74924386,0.64775723
101,0.14626397,0.87118673,0.80999005,0.27522412,0.753241,0.6507987
102,0.14586553,0.87143975,0.8098179,0.27115792,0.7572023,0.6537994
103,0.14592533,0.8716823,0.809574,0.26957175,0.7611136,0.65641546
