design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s298,3,total_negative_slack_ns,288,-18.96413803100586,4.543790817260742,5.069550514221191,-3.157489061355591,0.0,-0.5928377509117126,3.950953245162964,4.543790817260742
s386,5,total_negative_slack_ns,288,-9.966585159301758,3.271113157272339,3.8634183406829834,-3.1184980869293213,0.0,-0.746756911277771,2.5243563652038574,3.271113157272339
s526,5,total_negative_slack_ns,288,-5.933579444885254,3.8344192504882812,4.382189750671387,-4.650142192840576,0.0,-0.8880174160003662,2.946401834487915,3.8344192504882812
s344,2,total_negative_slack_ns,288,-5.9143147468566895,3.6646738052368164,4.243740081787109,-4.482790946960449,0.0,-0.950855016708374,2.7138187885284424,3.6646738052368164
s444,2,total_negative_slack_ns,288,-5.655496597290039,3.66353178024292,4.292614936828613,-4.594910144805908,0.0,-0.8916535973548889,2.771878242492676,3.66353178024292
s420,3,total_negative_slack_ns,288,-4.579616069793701,3.449772596359253,3.950767993927002,-4.480721950531006,0.0,-1.081291913986206,2.368480682373047,3.449772596359253
i2c,2,total_negative_slack_ns,288,-4.348452568054199,24.81661605834961,26.644794464111328,-33.42695617675781,0.0,-7.131219863891602,17.68539810180664,24.81661605834961
s349,1,total_negative_slack_ns,288,-4.138840198516846,3.6098408699035645,4.146965503692627,-4.973042011260986,0.0,-1.0988430976867676,2.510998010635376,3.6098408699035645
s510,1,total_negative_slack_ns,288,-3.7266855239868164,1.9284394979476929,2.7717714309692383,-3.521289110183716,0.0,-0.8304376602172852,1.0148930549621582,1.8453307151794434
usb_phy,1,total_negative_slack_ns,288,-2.4646053314208984,12.322416305541992,13.66472053527832,-20.32241439819336,0.0,-4.0896806716918945,8.232735633850098,12.322416305541992
s1238,3,total_negative_slack_ns,288,-2.0138320922851562,5.310826778411865,5.580267906188965,-9.127351760864258,0.0,-2.787226438522339,2.5236005783081055,5.310826778411865
ss_pcm,3,total_negative_slack_ns,288,-1.9126276969909668,8.901517868041992,9.980077743530273,-16.613008499145508,0.0,-3.321835517883301,5.579683303833008,8.901517868041992
s1196,1,total_negative_slack_ns,288,-1.6135210990905762,4.351339340209961,4.686721324920654,-8.146805763244629,0.0,-2.3030331134796143,2.0483062267303467,4.351339340209961
sasc,5,total_negative_slack_ns,288,-1.5101873874664307,14.36281681060791,16.90257453918457,-29.25296974182129,0.0,-6.715629577636719,7.647187232971191,14.36281681060791
s1238a,2,total_negative_slack_ns,288,-1.4923624992370605,4.665534973144531,4.981680870056152,-8.9385986328125,0.0,-2.6519179344177246,2.0136170387268066,4.665534973144531
s1488,2,total_negative_slack_ns,288,-1.3495771884918213,4.850581645965576,5.314620018005371,-9.541492462158203,0.0,-2.5044665336608887,2.3461153507232666,4.850581645965576
s1196a,5,total_negative_slack_ns,288,-1.0944912433624268,3.6246447563171387,4.003870487213135,-7.770129203796387,0.0,-2.1623144149780273,1.4623308181762695,3.6246447563171387
s820a,3,total_negative_slack_ns,288,-1.081925392150879,3.0684776306152344,3.601675510406494,-6.843706130981445,0.0,-1.6709110736846924,1.3967732191085815,3.0676841735839844
s1423,4,total_negative_slack_ns,288,-0.9505739212036133,14.731950759887695,20.991615295410156,-40.30670166015625,0.0,-14.81924819946289,-0.12855251133441925,14.690693855285645
s1423a,3,total_negative_slack_ns,288,-0.7317022085189819,15.153834342956543,19.710275650024414,-40.895965576171875,0.0,-14.305703163146973,0.8481313586235046,15.153834342956543
systemcdes,2,total_negative_slack_ns,288,-0.6876477003097534,27.64301872253418,39.35744094848633,-83.60449981689453,0.0,-23.923463821411133,3.719555377960205,27.64301872253418
s27,4,total_negative_slack_ns,288,-0.6486891508102417,0.17145699262619019,0.22054839134216309,-0.4652949869632721,0.0,-0.08177533745765686,-0.04340754449367523,0.03836778923869133
s1196b,4,total_negative_slack_ns,288,-0.5186614990234375,2.1452438831329346,3.4093470573425293,-7.770129203796387,0.0,-2.1623144149780273,-0.1343945413827896,2.0279197692871094
s9234,4,total_negative_slack_ns,288,-0.5098156929016113,12.463855743408203,20.966304779052734,-44.81858444213867,0.0,-12.493487358093262,-0.2672293484210968,12.22625732421875
simple_spi,4,total_negative_slack_ns,288,-0.481955885887146,8.431551933288574,14.716618537902832,-33.24667739868164,0.0,-7.457696914672852,0.9738547205924988,8.431551933288574
s832,2,total_negative_slack_ns,288,-0.43665969371795654,2.507160186767578,3.04944109916687,-6.867057800292969,0.0,-1.7138322591781616,0.6381135582923889,2.3519458770751953
s832a,1,total_negative_slack_ns,288,-0.40338265895843506,2.4866268634796143,3.0139174461364746,-6.867057800292969,0.0,-1.7138322591781616,0.6173232793807983,2.33115553855896
s38417,3,total_negative_slack_ns,288,-0.3498417139053345,132.0122528076172,211.310546875,-513.5249633789062,0.0,-134.61981201171875,-23.438705444335938,111.18110656738281
s820,4,total_negative_slack_ns,288,-0.33050382137298584,1.7047823667526245,2.8792545795440674,-6.843706130981445,0.0,-1.6709110736846924,-0.19049742817878723,1.4804136753082275
s15850a,5,total_negative_slack_ns,288,-0.2692835330963135,48.1468620300293,70.40227508544922,-183.90872192382812,0.0,-55.6925163269043,-19.153093338012695,36.53942108154297
s15850,1,total_negative_slack_ns,288,-0.2545328140258789,48.21332550048828,70.61445617675781,-176.63528442382812,0.0,-55.19429016113281,-19.1142635345459,36.08002471923828
s382,4,total_negative_slack_ns,288,-0.24417662620544434,1.016371488571167,1.9505033493041992,-4.823084831237793,0.0,-0.9624850749969482,-0.0620986744761467,0.900386393070221
