epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
40,0.0615623442221198,0.27130896890082873,0.4713348108413458,196.1545304650659,0.8613671064376831,0.045408958396486315,0.27119388661036886,0.38172216719822766,1209599.6250288645,0.0007586479187011719,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
41,0.05820622159218466,0.26155827134042176,0.45911499477009654,186.94869335277662,0.868462324142456,0.04688917189196218,0.2716083463281393,0.38798871998780854,1207959.4588559468,-0.032318949699401855,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
42,0.05635180860875292,0.25863830886177114,0.44581528496856065,203.1735934867515,0.8759727478027344,0.04712086405003599,0.2674690849458178,0.38906314007034454,1085214.0906392178,-0.03804433345794678,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
43,0.055887471353802995,0.25877187414480757,0.44464876515625357,181.13511503064956,0.8766210079193115,0.044764021472656165,0.2658389596889416,0.37896100129199206,1135890.1810637792,0.015162169933319092,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
44,0.05678147621251441,0.25974261445236635,0.4530928891195455,187.24822606267156,0.8718904256820679,0.04805505443267369,0.27058274385829767,0.39304730229384105,1186820.8262744427,-0.05941295623779297,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
45,0.05103476758761046,0.24925534621820794,0.42158327646641475,183.01944603791108,0.8890891671180725,0.04374230472118749,0.2729027994597952,0.37443293275525286,1254084.2752304077,0.03855651617050171,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
46,0.055841720625254755,0.25950568135794216,0.4446183221007686,210.50954224182678,0.876637876033783,0.04665533502411563,0.26987903558959564,0.3876712877810066,1233326.2553816636,-0.03063035011291504,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
47,0.0503903318506976,0.2474448270760141,0.4181600758312619,185.8739589313129,0.8908830285072327,0.04549472748476546,0.2709712046508988,0.3821941421207711,1219614.1634795824,-0.001713871955871582,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
48,0.05396546623124196,0.25649301110355704,0.4391584590098071,203.3647274326634,0.8796489834785461,0.045261257683159785,0.26803795993328094,0.3812642582208839,1190302.3733104547,0.003154456615447998,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
49,0.05131482952148528,0.24784404374994673,0.42313826142718747,192.7970857018823,0.8882694840431213,0.047274123703634055,0.26812995138267676,0.3901668848181145,889955.2897626559,-0.04394233226776123,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
50,0.047550167909378674,0.24034500373779116,0.40462512968049197,202.68691616230183,0.8978325128555298,0.044296286680037156,0.26950339091320835,0.37693133170817356,1122061.702192529,0.025683343410491943,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
51,0.049390604476201104,0.2421677439465179,0.41434178434720276,178.47369575500488,0.8928666710853577,0.04498941807639009,0.2638281985496481,0.38009087507256695,887374.5137081306,0.009280860424041748,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
52,0.0488861248207589,0.24001920914596264,0.4146408224363663,194.57850483731107,0.8927119970321655,0.04664164096175227,0.2720032795021931,0.3870808073484057,967044.871674792,-0.02749311923980713,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
53,0.04838275148004696,0.24313085727594994,0.40959871417286636,190.45950989250665,0.8953053951263428,0.04809651276251922,0.27028783845404786,0.39411535426785615,1041155.9663494269,-0.06517839431762695,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
54,0.048711888953573534,0.23956855272387598,0.4142257574681634,186.1577204798793,0.8929266333580017,0.047658141171753717,0.2720953337227305,0.39154391345692535,833455.0452686627,-0.05132412910461426,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
55,0.047306678845203134,0.23810326237533544,0.40494233342656,187.4722086073042,0.8976722359657288,0.048659217142267154,0.26654374549786247,0.3973532524677155,898024.0006598949,-0.08275258541107178,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
56,0.04607550522127935,0.2368716444518115,0.4033300811424809,171.08340555483156,0.8984854221343994,0.04661045507818926,0.26429367313782376,0.3877716347979019,975497.3260211785,-0.031164050102233887,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
57,0.046413182423592686,0.23574781907839817,0.4005749208628121,193.39136922681655,0.899867594242096,0.04881374552787747,0.2737136871243517,0.3974491248525278,1020706.7041491509,-0.0832749605178833,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
58,0.04670619770783831,0.23540620801148113,0.4082500810121209,186.4237968857224,0.895993709564209,0.04647691637413421,0.26505208456267915,0.38727111917998697,1025408.4094351133,-0.028503775596618652,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
59,0.0451181978490707,0.23521818314586673,0.3938091025189874,197.77770526989087,0.9032215476036072,0.04870269411185291,0.2743534962336222,0.39577584054494847,791933.2392632166,-0.07417309284210205,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
60,0.04301269044092781,0.22972165920712925,0.3858662636087419,167.63107552399507,0.9070860743522644,0.05054058689905408,0.2686270929252108,0.40641015069564923,1086009.5958379905,-0.1326735019683838,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
61,0.044163374763049254,0.23324246429376774,0.39056625187722205,181.47792737118831,0.9048088192939758,0.05105747804433728,0.2646009774878621,0.4088001363392793,758293.978693072,-0.1460345983505249,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
62,0.045505683512535984,0.2329463423775123,0.3984014254929053,186.39784225257668,0.9009512662887573,0.0480856009167231,0.26881922893226146,0.3942648146797588,835358.4835711479,-0.0659865140914917,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
63,0.04176456280061052,0.226110406555571,0.3784712313471981,189.1190534711958,0.9106132984161377,0.048160326062255385,0.2648784619445602,0.3951309588246315,966065.5662794431,-0.07067525386810303,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
64,0.04336847797841639,0.22836469536697543,0.3873658518808607,168.67578432581448,0.9063625335693359,0.047137240318988916,0.2651015155017376,0.390073200362113,839922.1806799412,-0.043440937995910645,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
65,0.04386197647230851,0.22878393195233904,0.3907581662467879,184.57039676700626,0.9047152996063232,0.04742339138368455,0.266432262553523,0.3914197643327603,860121.8958879788,-0.05065751075744629,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
66,0.04245586185254627,0.2257362882027755,0.38333199773017107,184.47732504423675,0.9083025455474854,0.04957102157010619,0.27505044465263684,0.40006874740636383,737971.4306471825,-0.09760212898254395,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
67,0.0442353109577419,0.2299754425279192,0.39256194142411555,181.22099421045803,0.9038335680961609,0.04934687152417609,0.26433764388784764,0.40093032774521475,848529.843840615,-0.10233461856842041,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
68,0.04175903217715991,0.22782598456015457,0.3781428860036055,185.3732627318786,0.9107683300971985,0.04678832290810533,0.2612724582354228,0.3884264392507483,616487.4375440121,-0.03464949131011963,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
69,0.04080278219168519,0.22170338400446618,0.37396645423077396,165.86439775346636,0.912728488445282,0.05049727371466967,0.2651047204931577,0.4056342620887265,644071.3170546532,-0.12835276126861572,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
70,0.040787165904803586,0.22259019513253694,0.37325521202308237,180.57815768267656,0.9130601286888123,0.05028018937931241,0.26871471032500266,0.4047197467364457,801377.7382109642,-0.12327075004577637,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
71,0.042286832791727944,0.22405889623605454,0.3813017328336032,182.5746350846849,0.9092712998390198,0.05238464187617258,0.2640385295264423,0.41623162595214414,811155.357199208,-0.18808043003082275,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
