fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11351633071899414,0.15673291683197021,0.8535078167915344
1,train,total_negative_slack_ns,15.773884773254395,62.31549835205078,-0.018648147583007812
1,test,worst_slack_ns,0.15638984739780426,0.24257667362689972,0.683515191078186
1,test,total_negative_slack_ns,23.6728515625,80.71150207519531,-0.043774962425231934
2,train,worst_slack_ns,0.10808361321687698,0.1511850506067276,0.8677228093147278
2,train,total_negative_slack_ns,17.245214462280273,64.28876495361328,-0.028128981590270996
2,test,worst_slack_ns,0.2474418580532074,0.3653051257133484,0.2116457223892212
2,test,total_negative_slack_ns,18.36246681213379,75.11051940917969,-0.02104818820953369
3,train,worst_slack_ns,0.10052891820669174,0.1396782547235489,0.8893274068832397
3,train,total_negative_slack_ns,16.988391876220703,64.57496643066406,-0.021641135215759277
3,test,worst_slack_ns,0.5448950529098511,1.269814133644104,-9.380669593811035
3,test,total_negative_slack_ns,19.446744918823242,74.94773864746094,-0.034789323806762695
4,train,worst_slack_ns,0.0977710708975792,0.13446049392223358,0.8913301229476929
4,train,total_negative_slack_ns,20.55203628540039,74.12203216552734,-0.03870594501495361
4,test,worst_slack_ns,0.14349836111068726,0.20499500632286072,0.773292064666748
4,test,total_negative_slack_ns,4.490716457366943,9.752745628356934,0.08576041460037231
5,train,worst_slack_ns,0.11468400806188583,0.1497965157032013,0.8733832836151123
5,train,total_negative_slack_ns,16.715694427490234,67.56371307373047,-0.02294325828552246
5,test,worst_slack_ns,0.16275863349437714,0.2345305234193802,0.6245741844177246
5,test,total_negative_slack_ns,20.65117073059082,63.30513381958008,-0.05161023139953613
