fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11543671786785126,0.16032879054546356,0.8467088341712952
1,train,total_negative_slack_ns,17.944046020507812,57.94540023803711,0.11921477317810059
1,test,worst_slack_ns,0.1461435705423355,0.20665986835956573,0.7702967524528503
1,test,total_negative_slack_ns,25.371305465698242,73.72882080078125,0.12901508808135986
2,train,worst_slack_ns,0.10822603106498718,0.15084639191627502,0.8683147430419922
2,train,total_negative_slack_ns,20.17378044128418,59.52659225463867,0.11854630708694458
2,test,worst_slack_ns,0.30134153366088867,0.4892566502094269,-0.41411054134368896
2,test,total_negative_slack_ns,22.116947174072266,69.23998260498047,0.13232189416885376
3,train,worst_slack_ns,0.10016784071922302,0.13950853049755096,0.8895962238311768
3,train,total_negative_slack_ns,19.561016082763672,59.663414001464844,0.12786012887954712
3,test,worst_slack_ns,0.6323398351669312,1.535894751548767,-14.186860084533691
3,test,total_negative_slack_ns,21.086732864379883,71.27385711669922,0.06417322158813477
4,train,worst_slack_ns,0.09809384495019913,0.1348278522491455,0.8907355070114136
4,train,total_negative_slack_ns,21.625459671020508,75.51398468017578,-0.07808434963226318
4,test,worst_slack_ns,0.14507785439491272,0.20680896937847137,0.7692620754241943
4,test,total_negative_slack_ns,4.709166049957275,11.125505447387695,-0.18972253799438477
5,train,worst_slack_ns,0.12754137814044952,0.17055922746658325,0.8358510732650757
5,train,total_negative_slack_ns,18.811349868774414,62.4091796875,0.12718641757965088
5,test,worst_slack_ns,0.08552142977714539,0.10951079428195953,0.9181461334228516
5,test,total_negative_slack_ns,22.858654022216797,57.605533599853516,0.12922614812850952
