design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s298,3,total_negative_slack_ns,288,-16.595598220825195,4.168356895446777,4.759334087371826,-3.157489061355591,0.0,-0.5928377509117126,3.575519561767578,4.168356895446777
s386,5,total_negative_slack_ns,288,-9.233119010925293,2.9662606716156006,3.7319865226745605,-3.1184980869293213,0.0,-0.746756911277771,2.219503879547119,2.9662606716156006
s444,2,total_negative_slack_ns,288,-7.848968505859375,4.382956027984619,4.949690341949463,-4.594910144805908,0.0,-0.8916535973548889,3.491302728652954,4.382956027984619
s344,2,total_negative_slack_ns,288,-7.746223449707031,4.233717918395996,4.772923469543457,-4.482790946960449,0.0,-0.950855016708374,3.282862663269043,4.233717918395996
s526,5,total_negative_slack_ns,288,-5.365897178649902,3.510180711746216,4.198965072631836,-4.650142192840576,0.0,-0.8880174160003662,2.6221635341644287,3.510180711746216
s420,3,total_negative_slack_ns,288,-4.197399139404297,3.265803337097168,3.813049077987671,-4.480721950531006,0.0,-1.081291913986206,2.184511423110962,3.265803337097168
i2c,2,total_negative_slack_ns,288,-3.68577241897583,22.993927001953125,24.93956756591797,-33.42695617675781,0.0,-7.131219863891602,15.86270523071289,22.993927001953125
s349,1,total_negative_slack_ns,288,-3.1754636764526367,3.1416478157043457,3.7380940914154053,-4.973042011260986,0.0,-1.0988430976867676,2.042804718017578,3.1416478157043457
s510,1,total_negative_slack_ns,288,-2.9218335151672363,1.7330758571624756,2.524780511856079,-3.521289110183716,0.0,-0.8304376602172852,0.6439891457557678,1.4744267463684082
usb_phy,1,total_negative_slack_ns,288,-2.4933478832244873,12.381664276123047,13.721284866333008,-20.32241439819336,0.0,-4.0896806716918945,8.291985511779785,12.381664276123047
s1238a,2,total_negative_slack_ns,288,-1.9568850994110107,5.133534908294678,5.426096439361572,-8.9385986328125,0.0,-2.6519179344177246,2.4816172122955322,5.133534908294678
s1488,2,total_negative_slack_ns,288,-1.8839173316955566,5.470224857330322,5.8880133628845215,-9.541492462158203,0.0,-2.5044665336608887,2.965758800506592,5.470224857330322
s1238,3,total_negative_slack_ns,288,-1.7852146625518799,5.083070755004883,5.364445686340332,-9.127351760864258,0.0,-2.787226438522339,2.295844316482544,5.083070755004883
sasc,5,total_negative_slack_ns,288,-1.3826162815093994,13.927288055419922,16.46746826171875,-29.25296974182129,0.0,-6.715629577636719,7.211659908294678,13.927288055419922
s1196,1,total_negative_slack_ns,288,-1.1520946025848389,3.882390022277832,4.252915859222412,-8.146805763244629,0.0,-2.3030331134796143,1.5793569087982178,3.882390022277832
