fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11399541050195694,0.15598738193511963,0.8548980951309204
1,train,total_negative_slack_ns,15.788595199584961,62.3758659362793,-0.020622849464416504
1,test,worst_slack_ns,0.09829676151275635,0.12044097483158112,0.9219805002212524
1,test,total_negative_slack_ns,23.684261322021484,80.79761505126953,-0.04600346088409424
2,train,worst_slack_ns,0.11235935240983963,0.15716643631458282,0.8570491075515747
2,train,total_negative_slack_ns,17.24967384338379,64.32003021240234,-0.02912914752960205
2,test,worst_slack_ns,0.32623860239982605,0.6116321682929993,-1.2099909782409668
2,test,total_negative_slack_ns,18.355518341064453,75.1867904663086,-0.02312290668487549
3,train,worst_slack_ns,0.10050060600042343,0.13813331723213196,0.8917621374130249
3,train,total_negative_slack_ns,17.040401458740234,64.81697082519531,-0.029312729835510254
3,test,worst_slack_ns,0.262895792722702,0.42352384328842163,-0.15478408336639404
3,test,total_negative_slack_ns,19.647693634033203,75.28163146972656,-0.044029831886291504
4,train,worst_slack_ns,0.09800463914871216,0.13472098112106323,0.8909086585044861
4,train,total_negative_slack_ns,20.55735969543457,74.06918334960938,-0.03722536563873291
4,test,worst_slack_ns,0.14465101063251495,0.2063213586807251,0.7703489065170288
4,test,total_negative_slack_ns,4.598695278167725,9.775349617004395,0.08151769638061523
5,train,worst_slack_ns,0.11719196289777756,0.1543041169643402,0.8656485080718994
5,train,total_negative_slack_ns,16.71745491027832,67.58120727539062,-0.023473024368286133
5,test,worst_slack_ns,0.12590545415878296,0.1698823720216751,0.8030200004577637
5,test,total_negative_slack_ns,20.677091598510742,63.3668212890625,-0.05366075038909912
