epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
1,0.4436149892576954,0.8488542917266226,1.627991210942206,717.5993264181573,-1.0478169918060303,0.40430735734736556,0.766451008376424,1.6529415602243436,883.4153742348707,-0.8826206922531128,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
2,0.31948094158188295,0.6910157631102362,1.2354393544548616,587.2968735945852,-0.17931532859802246,0.3017207028924194,0.6476938474785399,1.3686778269880733,841.7043660481771,-0.2907743453979492,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
3,0.26875980268641,0.6232829882126105,1.1103646643350646,550.5617313719632,0.04738306999206543,0.2527391153109622,0.5766544140599392,1.2250376600689754,796.0372838885696,-0.03406250476837158,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
4,0.24875261154221862,0.59177384290256,1.0610792260313766,516.6666786461545,0.13007324934005737,0.2367178243972982,0.567839637260746,1.163557664952316,815.3782330442358,0.06712448596954346,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
5,0.23138035433530285,0.562967053369472,1.0242763019928725,487.61241016053316,0.18937253952026367,0.23319062091630055,0.55230662971735,1.1666436023273667,762.3612186997025,0.062169551849365234,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
6,0.22170296185568236,0.5451685258171015,0.9975706835827869,473.8632368790476,0.2310919165611267,0.23212914907910293,0.5420395140708597,1.1745073957283299,727.9053354969731,0.0494840145111084,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
7,0.21646298618431678,0.5334451896579642,0.9861733168900976,450.3202158610026,0.2485613226890564,0.23094241044600494,0.5384152931057744,1.1788596396757953,717.3275000254313,0.0424267053604126,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
8,0.210190724614158,0.523701537661908,0.9636624512375334,446.6923375380667,0.28247517347335815,0.22780265636026376,0.519573097979581,1.1804891106288693,630.1796060314884,0.03977769613265991,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
9,0.20337067310812704,0.5098485775422632,0.9494501049134342,415.7379148048267,0.30348360538482666,0.22774627384475293,0.5314270101349663,1.1887175014331113,671.7005936834547,0.026344776153564453,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
10,0.20101570393563362,0.5039233086924804,0.941007247369533,419.3591284835548,0.31581586599349976,0.22339997033985262,0.5371080360340851,1.1737313569543268,700.1262518211647,0.05073970556259155,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
11,0.19365887628181985,0.49156297651822106,0.9180290319443968,408.03515497843426,0.348821759223938,0.22232721227057348,0.5177709548906596,1.183647211329933,611.040735553812,0.034633100032806396,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
12,0.18643713910786205,0.477949956268595,0.8927648998876987,393.38344236005815,0.38416939973831177,0.2216469980345142,0.5298747712815249,1.177689357417389,650.4186212928207,0.04432690143585205,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
13,0.18288944079949146,0.4688597647636606,0.8810338646771216,356.65487168964586,0.40024715662002563,0.21978740253123558,0.5266781438280035,1.1765196785366723,649.5104010899862,0.04622429609298706,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
14,0.17498230994597339,0.4530338899216108,0.8576264743040088,343.77594358879225,0.4316924810409546,0.21866978297906894,0.5261025969628934,1.1733377447207871,655.0654313122785,0.0513763427734375,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
15,0.16553287900853575,0.435084553141343,0.8243179242613433,311.32448393838445,0.4749791622161865,0.21482561475649062,0.5117605382369624,1.1700056289137886,610.8626204949838,0.05675661563873291,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
16,0.16333088420102732,0.4286406819888374,0.8161481042103719,306.6994152403714,0.485334575176239,0.2155580346653652,0.5123799172126584,1.1748538465710279,603.4378851961206,0.0489233136177063,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
17,0.15076926906119315,0.4075594689500959,0.7717784980093825,282.60874908848814,0.539772629737854,0.21842705872323778,0.5270990126386836,1.1685287710799641,653.3110321892632,0.059136390686035156,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
18,0.14713187696281493,0.39846602029967726,0.7613082204499368,260.5874906841077,0.5521752238273621,0.20322552231071447,0.47339211576790724,1.1463935224110025,527.3527370382238,0.09444403648376465,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
19,0.13924705322112954,0.38246798757136913,0.7298963104063273,242.04487151430365,0.5883677005767822,0.20697724915333782,0.4907510829744516,1.1461786570062504,572.3953115498579,0.09478342533111572,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
20,0.1336546971773108,0.3705963559056583,0.7094140366757076,223.15777055840744,0.6111459732055664,0.19934071875414466,0.46293465944903867,1.139051214572168,534.2504885814808,0.1060064435005188,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
21,0.1268590982725615,0.35884487596258785,0.6878315418816707,218.78589071307266,0.6344462633132935,0.1934296459528721,0.46396445979674655,1.1001180428273105,539.4875417991921,0.16607600450515747,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
22,0.11757140356655184,0.3414457199212752,0.641998243078845,198.04265597828646,0.6815401315689087,0.20291292580319956,0.4721900599974173,1.141878601714721,545.4288405135826,0.10156267881393433,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
23,0.11382384362156715,0.3347857748730141,0.6358304420899751,204.90961938155326,0.6876296997070312,0.19057203646042142,0.4469823525114744,1.1092688670208595,531.6029862827725,0.15214508771896362,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
24,0.10804045107215643,0.32354870458182533,0.6114405151751746,194.47457390500787,0.711134672164917,0.18656394242511684,0.4137588184740808,1.1068732778366468,452.0279354872527,0.15580326318740845,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
