epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.06746453,0.045360684,0.008148074,0.02017641
2,0.08501196,0.0681504,0.022156596,0.033765137
3,0.10213351,0.08997083,0.035948694,0.047205985
4,0.11886847,0.110882044,0.04968494,0.060679138
5,0.13532007,0.13093454,0.06338316,0.074220896
6,0.15154934,0.15019077,0.077028096,0.0877738
7,0.16758645,0.16866279,0.090696275,0.10142404
8,0.18348426,0.18649626,0.10442203,0.11520308
9,0.19921058,0.20365655,0.11815566,0.12903172
10,0.21476132,0.22019249,0.1318534,0.14285845
11,0.23016661,0.23617351,0.14547127,0.15669078
12,0.2454583,0.25167853,0.15898627,0.17051774
13,0.26068008,0.26670784,0.17245233,0.18432164
14,0.2758296,0.2813071,0.18584067,0.19816166
15,0.29095048,0.29559582,0.19909817,0.2119298
16,0.30604672,0.30963248,0.21217906,0.22557592
17,0.32116652,0.323574,0.22500074,0.23897082
18,0.33636016,0.33752573,0.23758596,0.2521174
19,0.35169107,0.35167497,0.24985784,0.2649204
20,0.3672139,0.36610484,0.2616629,0.2771001
21,0.38297457,0.38107246,0.27291268,0.28855985
22,0.39901555,0.39667934,0.28356707,0.2992713
23,0.41535378,0.4129973,0.29362583,0.30925637
24,0.4320218,0.4301074,0.30302858,0.3184502
25,0.44903052,0.44806123,0.31177247,0.3268258
26,0.4663697,0.46684867,0.3199045,0.33440644
27,0.48401195,0.48643982,0.32744402,0.3412385
28,0.5019171,0.50666726,0.334346,0.34726858
29,0.52002513,0.52749485,0.34069306,0.35261476
30,0.5382793,0.5487189,0.3466149,0.35754478
31,0.5565958,0.5701362,0.35229278,0.36229426
32,0.57487226,0.59154975,0.3577782,0.36671942
33,0.59300256,0.6126975,0.36323887,0.37099552
34,0.6109034,0.6334934,0.36884338,0.37537575
35,0.6284585,0.65368885,0.37473422,0.3800515
36,0.64560497,0.67318827,0.38092262,0.38499057
37,0.6622989,0.691967,0.3874944,0.39036906
38,0.67848396,0.7099724,0.394356,0.39610803
39,0.69408655,0.72725356,0.40144563,0.40215027
40,0.70906496,0.74376,0.4086994,0.40844184
41,0.72337866,0.75954574,0.41586125,0.41449106
42,0.73698735,0.7746232,0.4228329,0.42013693
43,0.7498374,0.78894424,0.4296599,0.42549324
44,0.761875,0.80252576,0.43635368,0.4305849
45,0.7730341,0.81543684,0.44302273,0.43566543
46,0.7832707,0.82760096,0.44972193,0.44080275
47,0.7925107,0.83897036,0.45650965,0.4461704
48,0.8007098,0.8494422,0.46337944,0.45173985
49,0.8078519,0.85892063,0.47032183,0.45752478
50,0.8139456,0.86722964,0.47731507,0.46346986
51,0.8190268,0.8743192,0.4843619,0.4695564
52,0.823166,0.88026726,0.4914428,0.47574478
53,0.8264596,0.88497126,0.49853748,0.4819991
54,0.8290108,0.88845515,0.5056726,0.488383
55,0.8309566,0.89067584,0.51280284,0.49479347
56,0.83240527,0.89176166,0.51992404,0.5012255
57,0.83346915,0.8920111,0.5270475,0.5077145
58,0.83426833,0.8913384,0.53413653,0.51417565
59,0.8349142,0.8900797,0.541172,0.5205811
60,0.83551407,0.8886576,0.54816055,0.52696514
61,0.8361634,0.88722926,0.55508447,0.53328776
62,0.8369311,0.88615644,0.5619352,0.53955746
63,0.8378492,0.8854905,0.5687498,0.5458071
64,0.83892715,0.8852792,0.57551277,0.5520178
65,0.8401558,0.8853994,0.5821978,0.5581791
66,0.84149754,0.88588005,0.5887929,0.56425226
67,0.84292215,0.8869432,0.59529364,0.570239
68,0.8443837,0.8880943,0.60169804,0.57615006
69,0.8458358,0.8896376,0.6080083,0.581998
70,0.84721774,0.8912212,0.61419034,0.5877633
71,0.84850174,0.89269567,0.62027574,0.59346974
72,0.84966636,0.8938003,0.6262543,0.5990933
73,0.8506969,0.8943642,0.6321168,0.60464704
74,0.85158837,0.89460564,0.6378616,0.6101546
75,0.85234916,0.89430636,0.6435205,0.6156617
76,0.85298914,0.8937316,0.6490692,0.62112427
77,0.8535278,0.8931757,0.65452814,0.6265719
78,0.8539814,0.89262074,0.6599288,0.6320605
79,0.85437953,0.8922404,0.6653039,0.6375356
80,0.8547412,0.8918648,0.6705614,0.64289737
81,0.8550819,0.891633,0.675709,0.648134
82,0.8554145,0.8915554,0.6807647,0.6532936
83,0.85575986,0.891505,0.68571293,0.6583394
84,0.8561319,0.89138204,0.6905842,0.6632674
85,0.8565488,0.8913568,0.6953373,0.6680498
86,0.8570075,0.89100546,0.7000967,0.6727812
87,0.85750353,0.8907753,0.704821,0.6774496
88,0.85802764,0.8906626,0.7095288,0.6820835
89,0.85857123,0.8906219,0.71417606,0.68666065
