epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.021286964,0.027938604,0.056960464,-0.0012699366
2,0.04170072,0.05327761,0.07558197,0.012820184
3,0.061374128,0.077665746,0.093474686,0.026712954
4,0.08035725,0.10105705,0.11070955,0.04035288
5,0.0987249,0.12343174,0.12737936,0.05376339
6,0.11660445,0.14482808,0.14347667,0.06694734
7,0.13416827,0.16544634,0.15905601,0.07990676
8,0.1515572,0.18556714,0.17409486,0.092657566
9,0.16885632,0.20534772,0.18849933,0.10508758
10,0.18618315,0.2249462,0.20222086,0.11718887
11,0.20367128,0.24455857,0.21526921,0.12896138
12,0.22134691,0.26427156,0.22763187,0.1403895
13,0.2392022,0.28404778,0.2392562,0.15139312
14,0.25724864,0.30383474,0.25008357,0.16190875
15,0.2754686,0.32354218,0.2601143,0.17194712
16,0.29382676,0.34312296,0.26933402,0.18150401
17,0.31234497,0.36251915,0.27768737,0.19051552
18,0.33100665,0.38168818,0.28517228,0.19890076
19,0.34977967,0.40055257,0.29187512,0.20664859
20,0.36867023,0.4190771,0.29784137,0.21374083
21,0.3876344,0.43721843,0.30315834,0.22019619
22,0.40661943,0.45490336,0.3080032,0.22608483
23,0.42558122,0.47218317,0.31250507,0.23146713
24,0.44453293,0.4891129,0.3167938,0.23642981
25,0.46349138,0.50580585,0.32106763,0.24108344
26,0.48245424,0.52245694,0.32547832,0.24543792
27,0.50144595,0.539253,0.33013272,0.24953198
28,0.5204711,0.5563582,0.33512563,0.25350106
29,0.5394983,0.57386637,0.34048092,0.2573458
30,0.55850303,0.5918672,0.3461601,0.26108772
31,0.57744825,0.6103374,0.35212678,0.26478386
32,0.5962791,0.6292651,0.3583148,0.26846182
33,0.61490697,0.6485497,0.36468107,0.27212387
34,0.6332346,0.6681063,0.3711208,0.27577448
35,0.65119123,0.6877712,0.37754256,0.27939242
36,0.66867024,0.70737916,0.38403326,0.28321093
37,0.68551743,0.7266542,0.39048868,0.2871911
38,0.70159376,0.7453121,0.3969046,0.29135156
39,0.7167806,0.7631005,0.40321898,0.29570597
40,0.7309775,0.7798537,0.4094963,0.30032235
41,0.7440989,0.795406,0.41583055,0.30534405
42,0.7560833,0.8096811,0.42226958,0.31079566
43,0.76691294,0.82267416,0.42887056,0.3167749
44,0.7765919,0.8344648,0.4355989,0.3231631
