epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.380651,-0.91293544,-4.2674093,4673.977,-0.077426314,-0.11316545
2,0.33037323,-0.66729033,-3.6107209,4670.5015,-0.07662096,-0.11297305
3,0.28812435,-0.4649729,-3.1756034,4667.035,-0.07581792,-0.11281159
4,0.2533031,-0.3008747,-2.9350674,4663.58,-0.075017594,-0.11268096
5,0.22503534,-0.1686558,-2.790031,4660.1357,-0.07421966,-0.112580776
6,0.2022346,-0.06224656,-2.6714008,4656.7017,-0.073424295,-0.11251066
7,0.1838598,0.023730636,-2.563736,4653.2783,-0.07263152,-0.11246989
8,0.16898784,0.09396496,-2.4788082,4649.866,-0.071841404,-0.112457655
9,0.1568141,0.15247595,-2.4308476,4646.466,-0.07105391,-0.11247315
10,0.14665079,0.20257938,-2.42458,4643.075,-0.07026901,-0.11251514
11,0.13793345,0.24684551,-2.45413,4639.6963,-0.06948681,-0.11258247
12,0.1302264,0.28712004,-2.5061386,4636.329,-0.06870723,-0.112673715
13,0.123217225,0.32463175,-2.5643668,4632.972,-0.067930266,-0.11278744
14,0.116697036,0.36011368,-2.615699,4629.6274,-0.067155935,-0.11292195
15,0.11054008,0.39390045,-2.6548018,4626.293,-0.066384174,-0.113075495
16,0.104687594,0.42603683,-2.6834767,4622.9697,-0.06561508,-0.11324625
17,0.09912978,0.45640874,-2.7051427,4619.6577,-0.0648485,-0.113432504
18,0.09388381,0.48486227,-2.7188785,4616.357,-0.064084575,-0.11363228
19,0.08897356,0.51129323,-2.7173164,4613.0664,-0.063323185,-0.11384387
20,0.08441442,0.5357069,-2.6898274,4609.7876,-0.06256423,-0.11406548
21,0.08020316,0.5582361,-2.6291711,4606.519,-0.06180799,-0.11429556
22,0.076315,0.5791028,-2.536988,4603.261,-0.06105411,-0.114532664
23,0.07271029,0.59855205,-2.4241111,4600.014,-0.060302805,-0.114775494
24,0.06934605,0.6167963,-2.3058343,4596.7773,-0.059553884,-0.1150229
25,0.066185586,0.63398606,-2.195325,4593.5513,-0.05880742,-0.11527419
26,0.06320371,0.6502058,-2.098812,4590.336,-0.05806341,-0.11552813
27,0.060387053,0.6654971,-2.0149255,4587.1304,-0.057321884,-0.11578421
28,0.05773007,0.6798916,-1.9382133,4583.935,-0.05658264,-0.11604197
