epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0318514,-0.011528718,-0.09373023,1.0285345,-0.0086338045,-0.3491863
2,1.0128784,0.0066529633,-0.07327726,1.0101669,0.009277833,-0.2923592
3,0.995371,0.02419896,-0.054244805,0.9929966,0.026105046,-0.24048433
4,0.97767526,0.04123825,-0.036522113,0.9755403,0.042040013,-0.19294713
5,0.96122915,0.057878576,-0.020014465,0.96049196,0.057258904,-0.14937188
6,0.9447564,0.07420142,-0.0046622516,0.94471204,0.071907535,-0.10956685
7,0.92845976,0.09029989,0.009626281,0.9300596,0.08608681,-0.07329967
8,0.91274846,0.10627313,0.022931814,0.9167404,0.09984835,-0.040533446
9,0.89661646,0.12220188,0.035382617,0.90336245,0.113225,-0.011104858
10,0.8812405,0.13816816,0.047139693,0.8894375,0.12627806,0.014932501
11,0.8659071,0.1542508,0.058225296,0.876902,0.1390528,0.037931323
12,0.84967804,0.17052713,0.06875484,0.8636986,0.15158877,0.05800271
13,0.83352023,0.1870305,0.07869391,0.85209334,0.16387905,0.07541698
14,0.8170883,0.20379014,0.08799572,0.8387923,0.17593178,0.09056991
15,0.80074453,0.22082385,0.09672129,0.8273586,0.18769793,0.103859544
16,0.7842162,0.23815136,0.10489558,0.8161375,0.1991708,0.11553717
17,0.7663566,0.25577796,0.11263534,0.8043393,0.2104034,0.1259498
18,0.7494869,0.27370316,0.1201555,0.7946471,0.22139513,0.1352011
19,0.7317271,0.29191008,0.12771516,0.78219026,0.23211792,0.14343166
20,0.7141543,0.3103718,0.13534361,0.7723299,0.24256773,0.15068683
21,0.6957959,0.32905975,0.14318071,0.76207435,0.2527445,0.15689465
22,0.6780326,0.34792995,0.1513516,0.7512497,0.26262954,0.16219237
23,0.65837264,0.36694106,0.16005766,0.74117005,0.27221823,0.16681334
24,0.64022267,0.38604409,0.1697055,0.73276347,0.2814904,0.17077474
25,0.62205017,0.40518704,0.18091804,0.7235825,0.2904412,0.17418046
26,0.6042657,0.42432967,0.19343957,0.7131252,0.29905826,0.1769746
27,0.58375454,0.44345695,0.20751166,0.70469344,0.3073493,0.17912222
28,0.56535685,0.4625349,0.2231731,0.69720954,0.31532952,0.1806475
29,0.5464659,0.48154497,0.24043961,0.69059026,0.32301426,0.18188335
30,0.5271495,0.5004846,0.25929752,0.68185556,0.3304332,0.1830791
31,0.5100538,0.51934344,0.27988052,0.676522,0.33761573,0.18421148
32,0.4911695,0.53812265,0.30206764,0.6692141,0.3446024,0.18541922
33,0.47241813,0.5568163,0.3258354,0.66223943,0.35143584,0.18679884
34,0.45495862,0.575419,0.35101438,0.654317,0.3581446,0.18860278
35,0.43700224,0.59390366,0.37745315,0.6490474,0.36474317,0.19073288
36,0.4180255,0.61224926,0.40517026,0.6426891,0.3713178,0.19355759
37,0.3996678,0.63041747,0.43379116,0.6349684,0.37793592,0.19678415
38,0.38184148,0.648353,0.46330404,0.6277393,0.38462147,0.20037481
39,0.36443165,0.66599685,0.4931859,0.62037575,0.391363,0.20418236
40,0.34770006,0.6832653,0.52286947,0.6161375,0.39811975,0.20819554
41,0.33113295,0.70005745,0.5519883,0.6097914,0.4048868,0.21228608
42,0.31522292,0.71627057,0.5801854,0.602984,0.4116552,0.21629843
43,0.298598,0.7318013,0.60709876,0.5956217,0.41837883,0.22017995
44,0.28413266,0.7465425,0.6322384,0.5898433,0.42510018,0.22398083
45,0.26914126,0.7603993,0.6552633,0.5830326,0.4318804,0.22755018
46,0.2565081,0.7733002,0.67583233,0.57275605,0.43874615,0.23084982
47,0.24385187,0.7851764,0.6939979,0.56838,0.44569406,0.23407154
48,0.2321635,0.79599154,0.7097908,0.5623542,0.45274204,0.23707661
49,0.22213654,0.8057311,0.72328836,0.5561701,0.45987636,0.24003625
50,0.21284541,0.81439686,0.73458314,0.5474156,0.46709043,0.24286723
51,0.20622256,0.822007,0.74377567,0.5431381,0.47435942,0.2457159
52,0.19707134,0.8285941,0.7510296,0.5352027,0.48165146,0.24817291
