fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11382164061069489,0.15586645901203156,0.8551230430603027
1,train,total_negative_slack_ns,15.817218780517578,62.481910705566406,-0.024096012115478516
1,test,worst_slack_ns,0.12406469136476517,0.16407518088817596,0.8552093505859375
1,test,total_negative_slack_ns,23.75099754333496,80.85906982421875,-0.04759514331817627
2,train,worst_slack_ns,0.11053242534399033,0.15473711490631104,0.8614341020584106
2,train,total_negative_slack_ns,17.271930694580078,64.39703369140625,-0.03159499168395996
2,test,worst_slack_ns,0.1700415313243866,0.25728946924209595,0.6089304685592651
2,test,total_negative_slack_ns,18.343259811401367,75.32039642333984,-0.02676224708557129
3,train,worst_slack_ns,0.09933523088693619,0.14089715480804443,0.8873873949050903
3,train,total_negative_slack_ns,16.998065948486328,64.60726928710938,-0.022663474082946777
3,test,worst_slack_ns,0.595009982585907,1.3665578365325928,-11.022675514221191
3,test,total_negative_slack_ns,19.53949546813965,75.07307434082031,-0.0382533073425293
4,train,worst_slack_ns,0.09778837114572525,0.13446733355522156,0.8913190364837646
4,train,total_negative_slack_ns,20.559776306152344,74.09981536865234,-0.03808331489562988
4,test,worst_slack_ns,0.1435062736272812,0.20500721037387848,0.7732650637626648
4,test,total_negative_slack_ns,4.576991558074951,9.78799819946289,0.07913923263549805
5,train,worst_slack_ns,0.11559263616800308,0.15277013182640076,0.8683064579963684
5,train,total_negative_slack_ns,16.702239990234375,67.50843811035156,-0.021270275115966797
5,test,worst_slack_ns,0.12515611946582794,0.16574569046497345,0.8124963045120239
5,test,total_negative_slack_ns,20.66731834411621,63.413394927978516,-0.055210113525390625
