epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.42981166,0.0139864925,-0.004567623,0.19798848,-0.033671297,-0.2221288
2,0.4240554,0.029382814,0.011359895,0.1941732,-0.01897347,-0.17672855
3,0.41861096,0.044448745,0.026636362,0.19085315,-0.005082333,-0.13582791
4,0.41294307,0.05926143,0.041327845,0.18766612,0.008103406,-0.09876535
5,0.40746218,0.07388423,0.055566885,0.18498103,0.020682216,-0.065016374
6,0.40224403,0.08837048,0.069467485,0.18249828,0.032748364,-0.034070145
7,0.3968919,0.10276721,0.08319312,0.18018062,0.04441478,-0.0056269765
8,0.39167592,0.1171476,0.09681938,0.17816126,0.055749893,0.02048378
9,0.38626817,0.13158432,0.110449456,0.17629318,0.06677623,0.044306505
10,0.38080105,0.14612691,0.12417711,0.17459965,0.077541746,0.06604733
11,0.37542215,0.16082387,0.13808666,0.17305224,0.08813548,0.08583754
12,0.36990884,0.17571561,0.1522449,0.17148589,0.098583855,0.10370568
13,0.3644157,0.19085285,0.16671403,0.17012212,0.108870305,0.11960653
14,0.35832244,0.20627537,0.18151253,0.16890648,0.11898055,0.13356589
15,0.3526798,0.2219936,0.19666834,0.16779764,0.12888561,0.14565913
16,0.3467244,0.23803039,0.21220975,0.16671172,0.13854668,0.15603589
17,0.34047598,0.25436637,0.22810884,0.16570845,0.1479386,0.16497205
18,0.3344766,0.2709977,0.24437921,0.16467278,0.15705283,0.17284887
19,0.32813483,0.2879199,0.26097965,0.16374291,0.16586193,0.1799821
20,0.32143837,0.3051107,0.27787456,0.1629789,0.17434812,0.18676198
21,0.3149587,0.32256743,0.29503527,0.16218945,0.18249513,0.19340959
22,0.30792528,0.34027377,0.31244597,0.1615336,0.19031759,0.20012787
23,0.30110174,0.35820928,0.33010274,0.16068247,0.19779557,0.20702513
24,0.2940843,0.37636012,0.34797558,0.15980724,0.20493181,0.21399012
25,0.2869901,0.3947164,0.36602086,0.15915748,0.21170716,0.22090717
26,0.27941245,0.4132649,0.38413087,0.15828422,0.2181081,0.2276645
27,0.27177474,0.43201047,0.4022532,0.15752809,0.22414789,0.23406875
28,0.2645137,0.45093244,0.42031145,0.15686306,0.22985259,0.24007812
29,0.2567329,0.4700293,0.43825522,0.15598531,0.23522286,0.24553247
30,0.24880044,0.4892932,0.45608744,0.1551391,0.24026498,0.2504213
31,0.24095234,0.50869334,0.47372994,0.15433434,0.24502304,0.25479588
32,0.23273146,0.5282018,0.49113646,0.15358259,0.24947873,0.25871807
33,0.22477469,0.5477861,0.5083083,0.15253665,0.25370607,0.2622673
34,0.21622384,0.56739366,0.52519774,0.15139179,0.25779206,0.26554498
35,0.20803678,0.58696496,0.5417758,0.1505377,0.2618231,0.26876396
36,0.19952303,0.6064355,0.5579922,0.14974391,0.2658525,0.27199346
37,0.19160673,0.625734,0.57386196,0.14861155,0.27003568,0.27538186
38,0.18288179,0.6447865,0.5893291,0.1475017,0.27448258,0.27896428
39,0.17474678,0.66350806,0.60432893,0.14645019,0.27937663,0.28287125
40,0.16674498,0.68178743,0.6188026,0.14557214,0.2848991,0.2871767
41,0.15808842,0.6995215,0.63270026,0.14437358,0.2910604,0.29188803
42,0.15087682,0.71660435,0.6459821,0.14345336,0.2978626,0.2969604
43,0.14333817,0.7329074,0.6585726,0.14235127,0.3052603,0.30240172
44,0.13625696,0.74831784,0.6702819,0.14141908,0.3130867,0.30811143
45,0.12944084,0.76273096,0.68100774,0.14032178,0.32132933,0.31417245
46,0.12313604,0.7760507,0.69058454,0.13914797,0.32984632,0.32049048
47,0.11691205,0.7881838,0.69899005,0.13801306,0.33857638,0.32689598
48,0.11155154,0.7990602,0.70608914,0.13695773,0.34741044,0.3334557
49,0.10669322,0.80863285,0.71180815,0.13588731,0.35609746,0.3399666
50,0.10274991,0.816888,0.71618116,0.13434914,0.364671,0.34647855
51,0.09865118,0.8238471,0.719243,0.13372946,0.37292647,0.35300288
52,0.0955803,0.8295647,0.7210578,0.13258293,0.3810845,0.35977253
53,0.093290456,0.8341309,0.72191614,0.13167042,0.38911945,0.36676192
54,0.09104168,0.8376628,0.72199,0.13027295,0.39698976,0.3738649
55,0.08975027,0.8403044,0.7216741,0.12933238,0.40479326,0.3811545
56,0.088732645,0.8422058,0.7213019,0.12799092,0.41251278,0.38844293
57,0.08785925,0.8435358,0.7211247,0.12709737,0.42032647,0.39583945
58,0.08749774,0.8444832,0.7211426,0.12584952,0.4282524,0.40306264
59,0.0866535,0.84520674,0.72161216,0.12495353,0.43627492,0.4100441
60,0.08668129,0.84587467,0.7223941,0.12376703,0.44448113,0.41666335
61,0.08612354,0.8465999,0.7235904,0.122693576,0.45267248,0.4227377
62,0.08632924,0.8474566,0.72516555,0.12195039,0.4608248,0.42830557
63,0.08595623,0.8484737,0.72721547,0.12073487,0.46889606,0.4332406
64,0.08553751,0.84966135,0.72993153,0.11922532,0.4769064,0.43758217
65,0.08460829,0.8510014,0.73321337,0.11875365,0.484625,0.4414242
66,0.08360444,0.85245764,0.73715603,0.11820519,0.49203625,0.4447959
67,0.08321552,0.8540022,0.7414239,0.11666045,0.49935722,0.44788703
68,0.08254196,0.8555833,0.7458273,0.11571439,0.50665045,0.45089564
69,0.0819125,0.85715485,0.74998605,0.114963815,0.51393646,0.45411935
70,0.081145406,0.8586639,0.754207,0.11380756,0.52101946,0.4574593
71,0.08004337,0.8600646,0.75828964,0.1131285,0.5279406,0.4607598
72,0.07945819,0.8613203,0.7622244,0.11178712,0.53507596,0.46399862
73,0.07883938,0.8624133,0.76588583,0.11160715,0.54210985,0.46691743
74,0.07808849,0.8633416,0.76917136,0.109869264,0.54934525,0.46958417
75,0.07743915,0.8641114,0.77192605,0.1089107,0.5567615,0.47199577
76,0.077473074,0.8647348,0.7742817,0.10798623,0.563995,0.47430024
77,0.07660176,0.8652347,0.7762101,0.10734049,0.5710378,0.47615013
78,0.07681317,0.8656357,0.77779675,0.10610028,0.5777658,0.4772749
79,0.0757705,0.8659676,0.778821,0.10491536,0.5846647,0.47836128
80,0.07584843,0.86625564,0.7794105,0.10436865,0.5914807,0.47916022
81,0.07556616,0.8665201,0.7798151,0.103430405,0.5979264,0.47968513
82,0.07551438,0.86678636,0.77992326,0.10248619,0.6044742,0.48041663
83,0.0748802,0.86707366,0.780106,0.101282455,0.6111735,0.48166513
84,0.07491459,0.86737746,0.78036994,0.100510314,0.6177083,0.48278746
85,0.07547051,0.867709,0.7807956,0.09945856,0.6237037,0.4840406
86,0.0748994,0.86806834,0.78128135,0.098611265,0.62972367,0.48514566
87,0.07458064,0.8684559,0.7817272,0.09753589,0.63573885,0.485895
88,0.07412005,0.8688654,0.7821494,0.096288726,0.64184767,0.48631606
89,0.07407385,0.8692962,0.7824376,0.09520617,0.64801013,0.48626462
90,0.074017465,0.86973685,0.78259766,0.09440092,0.65430146,0.48586816
91,0.073855236,0.87017715,0.7826893,0.093160026,0.66047215,0.48537025
92,0.073452055,0.870605,0.7828742,0.092571914,0.66647136,0.484545
93,0.073312834,0.8710081,0.7830776,0.09191699,0.67236507,0.4843789
94,0.07329848,0.87138575,0.78343296,0.08946627,0.67831457,0.4842198
95,0.07269293,0.8717359,0.78391844,0.08947051,0.68427306,0.4836572
96,0.07270901,0.8720546,0.784305,0.087801985,0.69014275,0.48297754
97,0.07248208,0.87234575,0.7847867,0.08707379,0.69606,0.48142368
98,0.07223581,0.8726164,0.7852718,0.08615224,0.7018774,0.4795497
99,0.07228041,0.87287223,0.78559875,0.08568269,0.7078988,0.47730535
100,0.07183719,0.8731079,0.78592336,0.084193185,0.7134572,0.47627696
101,0.07177421,0.87332773,0.78617823,0.08295727,0.7189988,0.4750964
102,0.07164609,0.87354124,0.7863742,0.0821874,0.7245543,0.47407237
103,0.07156912,0.8737583,0.786604,0.080680594,0.73007154,0.4736939
104,0.0713588,0.87396973,0.78682774,0.07888036,0.735826,0.47307587
105,0.071121804,0.8741741,0.7871965,0.0789055,0.74109685,0.47159004
106,0.0709344,0.8743718,0.78776383,0.077791095,0.746326,0.46981257
107,0.070824414,0.8745597,0.7884879,0.07615818,0.751389,0.4675103
108,0.07120027,0.8747382,0.7894231,0.07551023,0.7564398,0.46577916
109,0.070794284,0.87491626,0.7903287,0.07497857,0.7615663,0.46386147
110,0.07073035,0.87509805,0.7911156,0.07316728,0.7670053,0.46038523
111,0.07021383,0.87527573,0.79179966,0.072351426,0.7723198,0.45721436
112,0.07048039,0.8754469,0.7922381,0.07123509,0.77769107,0.4532753
113,0.070561714,0.8756097,0.79276246,0.071376346,0.782647,0.45117918
