fold,target,epoch,train_loss
1,delta_worst_slack_ns,1,0.5681788906813026
1,delta_worst_slack_ns,2,0.06593837314942577
1,delta_worst_slack_ns,3,0.042522013601329595
1,delta_worst_slack_ns,4,0.03622410200290136
1,delta_worst_slack_ns,5,0.031896442812573804
1,delta_worst_slack_ns,6,0.029112141635324863
1,delta_worst_slack_ns,7,0.026693947898509266
1,delta_worst_slack_ns,8,0.024775937277901994
1,delta_worst_slack_ns,9,0.023207016434665915
1,delta_worst_slack_ns,10,0.022072197841452406
1,delta_worst_slack_ns,11,0.020701487277363154
1,delta_worst_slack_ns,12,0.01975133873007677
1,delta_worst_slack_ns,13,0.01899473277387676
1,delta_worst_slack_ns,14,0.018314039351435395
1,delta_worst_slack_ns,15,0.017397121786400006
1,delta_worst_slack_ns,16,0.016902438244662126
1,delta_worst_slack_ns,17,0.01641017745609756
1,delta_worst_slack_ns,18,0.015948112368829793
1,delta_worst_slack_ns,19,0.015476352565952608
1,delta_worst_slack_ns,20,0.015190530641077159
1,delta_worst_slack_ns,21,0.014773150847234705
1,delta_worst_slack_ns,22,0.014435237765804425
1,delta_worst_slack_ns,23,0.014118464932114154
1,delta_worst_slack_ns,24,0.013873996341729665
1,delta_worst_slack_ns,25,0.013625965369781395
1,delta_worst_slack_ns,26,0.013264337655257535
1,delta_worst_slack_ns,27,0.013143964405465234
1,delta_worst_slack_ns,28,0.012804386631079443
1,delta_worst_slack_ns,29,0.012650461053593201
1,delta_worst_slack_ns,30,0.012507877511170891
1,delta_total_negative_slack_ns,1,0.7393548243396633
1,delta_total_negative_slack_ns,2,0.329461836242103
1,delta_total_negative_slack_ns,3,0.21174891297523682
1,delta_total_negative_slack_ns,4,0.13328509773309524
1,delta_total_negative_slack_ns,5,0.07815527884630828
1,delta_total_negative_slack_ns,6,0.04941951664718422
1,delta_total_negative_slack_ns,7,0.037984480728974215
1,delta_total_negative_slack_ns,8,0.03166346427601379
