epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.8145127296447754,-0.9598394632339478,-0.08035194873809814,-0.042366623878479004
2,-0.6242525577545166,-0.8448731899261475,-0.07941555976867676,-0.04177749156951904
3,-0.4701806306838989,-0.7349990606307983,-0.07848060131072998,-0.04118907451629639
4,-0.3409310579299927,-0.6160918474197388,-0.07754814624786377,-0.04060208797454834
5,-0.22680878639221191,-0.48694944381713867,-0.07662045955657959,-0.040015339851379395
6,-0.12283742427825928,-0.35429394245147705,-0.07569408416748047,-0.0394289493560791
7,-0.026988744735717773,-0.22446465492248535,-0.07477104663848877,-0.03884315490722656
8,0.06111466884613037,-0.10158419609069824,-0.07384788990020752,-0.03825831413269043
9,0.1410374641418457,0.011709392070770264,-0.07292771339416504,-0.037674784660339355
10,0.21230477094650269,0.11358296871185303,-0.07200706005096436,-0.03709089756011963
11,0.27502185106277466,0.20285141468048096,-0.07108819484710693,-0.036508917808532715
12,0.33009326457977295,0.2790887951850891,-0.07017338275909424,-0.03592801094055176
13,0.37891751527786255,0.3426836133003235,-0.06925857067108154,-0.0353468656539917
14,0.4227835536003113,0.39462798833847046,-0.06834769248962402,-0.0347670316696167
15,0.4624274969100952,0.43617790937423706,-0.06743502616882324,-0.03418779373168945
16,0.4980390667915344,0.4686412811279297,-0.06652510166168213,-0.03360950946807861
17,0.5295150876045227,0.49338656663894653,-0.06561911106109619,-0.03303253650665283
18,0.5567840337753296,0.511975884437561,-0.06471741199493408,-0.032456278800964355
19,0.5800390243530273,0.5262802839279175,-0.06381475925445557,-0.03188180923461914
20,0.5998368263244629,0.5384615659713745,-0.06291544437408447,-0.03130805492401123
21,0.6170783042907715,0.5507721900939941,-0.06201982498168945,-0.030735015869140625
22,0.6328268051147461,0.5651865005493164,-0.06112849712371826,-0.03016376495361328
23,0.6480162143707275,0.5829846858978271,-0.06023836135864258,-0.02959299087524414
24,0.6632246971130371,0.6045131683349609,-0.059349894523620605,-0.02902364730834961
25,0.678575873374939,0.6292181015014648,-0.058461904525756836,-0.02845621109008789
26,0.6938324570655823,0.6558955907821655,-0.05757749080657959,-0.02788996696472168
27,0.7085736989974976,0.6830382943153381,-0.05669522285461426,-0.027323365211486816
28,0.7223944664001465,0.7091460227966309,-0.055816054344177246,-0.02675938606262207
29,0.7350398898124695,0.7329630851745605,-0.05493950843811035,-0.026196599006652832
30,0.7464659214019775,0.7536078691482544,-0.05406486988067627,-0.025634407997131348
31,0.7567831873893738,0.770605206489563,-0.05319178104400635,-0.025073647499084473
32,0.7661654949188232,0.7838372588157654,-0.05232250690460205,-0.024514198303222656
33,0.7747413516044617,0.7934525012969971,-0.051454782485961914,-0.023957371711730957
34,0.7825524210929871,0.799777626991272,-0.050589799880981445,-0.02340090274810791
35,0.7895673513412476,0.8032692074775696,-0.04972481727600098,-0.022846102714538574
36,0.7957454919815063,0.804491400718689,-0.04886269569396973,-0.022292733192443848
37,0.8010962009429932,0.8041122555732727,-0.04800271987915039,-0.021739721298217773
38,0.8057150840759277,0.802870512008667,-0.04714465141296387,-0.021189570426940918
39,0.8097619414329529,0.8015092015266418,-0.046291351318359375,-0.02064073085784912
40,0.8134126663208008,0.8006742000579834,-0.04543662071228027,-0.020092368125915527
41,0.816797137260437,0.8008124828338623,-0.04458796977996826,-0.0195467472076416
42,0.8199725151062012,0.8021053075790405,-0.04373741149902344,-0.01900160312652588
43,0.8229200839996338,0.8044589757919312,-0.042891502380371094,-0.018457889556884766
44,0.8255876302719116,0.8075550198554993,-0.04204702377319336,-0.017916440963745117
45,0.8279443979263306,0.8109402656555176,-0.0412060022354126,-0.01737678050994873
46,0.8299989700317383,0.814125657081604,-0.040369629859924316,-0.016837239265441895
47,0.831819474697113,0.8166806101799011,-0.03953051567077637,-0.016299843788146973
48,0.8334928750991821,0.81829434633255,-0.0386965274810791,-0.015763521194458008
49,0.8350935578346252,0.8188142776489258,-0.03786516189575195,-0.015230417251586914
50,0.8366546630859375,0.8182543516159058,-0.037030935287475586,-0.014697074890136719
51,0.8381614685058594,0.81678706407547,-0.03620576858520508,-0.014165639877319336
52,0.8395731449127197,0.8147156238555908,-0.03537797927856445,-0.013635993003845215
53,0.8408464789390564,0.8124303221702576,-0.0345531702041626,-0.013107657432556152
54,0.8419625759124756,0.8103467226028442,-0.03373217582702637,-0.012581229209899902
55,0.8429286479949951,0.8088367581367493,-0.0329127311706543,-0.01205587387084961
56,0.8437718152999878,0.8081625699996948,-0.03209328651428223,-0.011532187461853027
57,0.8445213437080383,0.8084273934364319,-0.03127872943878174,-0.011009812355041504
58,0.8452000617980957,0.8095664381980896,-0.030466675758361816,-0.010490059852600098
59,0.8458166122436523,0.8113675117492676,-0.029650449752807617,-0.0099714994430542
60,0.8463754653930664,0.8135245442390442,-0.028839945793151855,-0.00945281982421875
61,0.846886932849884,0.8157023787498474,-0.028029799461364746,-0.008937478065490723
62,0.8473653793334961,0.8175978660583496,-0.027225136756896973,-0.008423328399658203
63,0.8478309512138367,0.8189895749092102,-0.02642214298248291,-0.007909536361694336
64,0.8482999801635742,0.8197644352912903,-0.02562081813812256,-0.007397174835205078
65,0.8487768173217773,0.8199283480644226,-0.02481973171234131,-0.0068874359130859375
66,0.8492558002471924,0.8195956349372864,-0.024019956588745117,-0.006379246711730957
67,0.8497259616851807,0.8189659714698792,-0.023220539093017578,-0.005872845649719238
68,0.8501763343811035,0.8182896971702576,-0.022426724433898926,-0.005366206169128418
69,0.8506070375442505,0.8178253769874573,-0.021633505821228027,-0.0048618316650390625
70,0.8510218262672424,0.8177933692932129,-0.02084207534790039,-0.0043599605560302734
71,0.8514297008514404,0.8183399438858032,-0.020051002502441406,-0.003858804702758789
72,0.8518354892730713,0.8195122480392456,-0.019264936447143555,-0.0033583641052246094
73,0.8522374629974365,0.8212560415267944,-0.018480539321899414,-0.0028595924377441406
74,0.8526302576065063,0.8234346508979797,-0.017694711685180664,-0.0023626089096069336
75,0.8530058860778809,0.8258602619171143,-0.016913175582885742,-0.0018674135208129883
76,0.8533599972724915,0.8283336758613586,-0.01613295078277588,-0.0013723373413085938
77,0.853692352771759,0.8306818008422852,-0.015354633331298828,-0.0008797645568847656
78,0.8540079593658447,0.8327821493148804,-0.01457834243774414,-0.00038814544677734375
79,0.8543084859848022,0.8345781564712524,-0.013802766799926758,0.00010186433792114258
80,0.8545942306518555,0.8360780477523804,-0.01302790641784668,0.0005910992622375488
81,0.8548673987388611,0.8373462557792664,-0.012256026268005371,0.001079559326171875
82,0.8551251292228699,0.8384813070297241,-0.011485099792480469,0.0015662312507629395
83,0.8553682565689087,0.8395949006080627,-0.010715961456298828,0.0020511746406555176
84,0.8555993437767029,0.840787410736084,-0.009951114654541016,0.0025347471237182617
85,0.8558210730552673,0.8421275615692139,-0.009183168411254883,0.0030175447463989258
86,0.8560342788696289,0.8436431884765625,-0.00842142105102539,0.0034986138343811035
87,0.8562391996383667,0.8453176021575928,-0.007662177085876465,0.003979623317718506
88,0.8564338684082031,0.847099244594574,-0.0069005489349365234,0.004458248615264893
89,0.8566177487373352,0.8489171266555786,-0.006144404411315918,0.004935622215270996
90,0.8567917943000793,0.8506976962089539,-0.005386710166931152,0.005412101745605469
91,0.8569557666778564,0.8523826599121094,-0.00463414192199707,0.005887925624847412
92,0.8571133613586426,0.8539384603500366,-0.0038820505142211914,0.0063613057136535645
93,0.8572654724121094,0.8553625345230103,-0.0031321048736572266,0.006834864616394043
94,0.8574128150939941,0.8566792011260986,-0.0023810863494873047,0.007306218147277832
95,0.8575558662414551,0.8579338788986206,-0.0016336441040039062,0.007776379585266113
96,0.8576946258544922,0.8591795563697815,-0.0008882284164428711,0.00824660062789917
97,0.8578284978866577,0.8604644536972046,-0.00014483928680419922,0.008715271949768066
98,0.857959508895874,0.8618226051330566,0.0005971789360046387,0.009182333946228027
99,0.8580877184867859,0.8632645606994629,0.001338660717010498,0.009648740291595459
100,0.8582133054733276,0.8647788166999817,0.002077758312225342,0.010113954544067383
101,0.8583371639251709,0.8663341999053955,0.002814948558807373,0.010577797889709473
102,0.8584592342376709,0.8678876161575317,0.003549337387084961,0.011041641235351562
103,0.8585805296897888,0.8693958520889282,0.004286766052246094,0.01150292158126831
104,0.8586990833282471,0.8708228468894958,0.0050201416015625,0.011963963508605957
105,0.8588172793388367,0.8721474409103394,0.005751252174377441,0.012424111366271973
106,0.8589342832565308,0.8733662962913513,0.006484687328338623,0.012882649898529053
107,0.8590511679649353,0.874492883682251,0.007214784622192383,0.013341546058654785
108,0.8591665029525757,0.8755528926849365,0.00794142484664917,0.013798236846923828
109,0.8592802286148071,0.876578688621521,0.008664488792419434,0.014253497123718262
110,0.8593924641609192,0.8776009678840637,0.009389519691467285,0.014708340167999268
111,0.8595039248466492,0.8786432147026062,0.010112226009368896,0.015163004398345947
112,0.8596137762069702,0.8797168135643005,0.010832905769348145,0.015616178512573242
113,0.8597238063812256,0.8808202147483826,0.01155233383178711,0.016067862510681152
114,0.8598328232765198,0.8819409608840942,0.012271463871002197,0.016518712043762207
115,0.8599405884742737,0.8830581903457642,0.01298832893371582,0.016970038414001465
116,0.8600486516952515,0.8841502666473389,0.013703525066375732,0.01741790771484375
117,0.860154926776886,0.8851974010467529,0.01441657543182373,0.017865657806396484
118,0.8602604866027832,0.8861871957778931,0.01512843370437622,0.018313944339752197
119,0.8603658080101013,0.8871155977249146,0.015835106372833252,0.018761038780212402
120,0.8604699969291687,0.8879849314689636,0.016546249389648438,0.019205689430236816
121,0.8605747818946838,0.8888044953346252,0.017253637313842773,0.019649982452392578
122,0.8606785535812378,0.8895865678787231,0.01795792579650879,0.02009439468383789
123,0.8607816696166992,0.890342116355896,0.01866316795349121,0.020536601543426514
124,0.8608838319778442,0.8910794258117676,0.019365429878234863,0.02097851037979126
125,0.8609853982925415,0.8918025493621826,0.02006995677947998,0.0214194655418396
126,0.8610873818397522,0.8925104737281799,0.020767152309417725,0.021859705448150635
127,0.8611880540847778,0.8931983709335327,0.021464228630065918,0.022299528121948242
128,0.8612878322601318,0.89385986328125,0.022163033485412598,0.022737979888916016
129,0.8613879084587097,0.8944882750511169,0.022858142852783203,0.02317601442337036
130,0.8614871501922607,0.895079493522644,0.02354806661605835,0.023612499237060547
131,0.8615854382514954,0.8956311345100403,0.024239420890808105,0.02404886484146118
132,0.8616839647293091,0.8961443901062012,0.024932384490966797,0.024484455585479736
133,0.8617817163467407,0.8966220617294312,0.025620639324188232,0.024917960166931152
134,0.8618795275688171,0.8970679640769958,0.026308119297027588,0.025351285934448242
