epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.016929865,-0.045351863,0.040627897,-0.16766036
2,0.034873307,-0.032277465,0.05573815,-0.114726305
3,0.052459955,-0.019711256,0.07034874,-0.06596398
4,0.06970847,-0.0075211525,0.084540546,-0.021157146
5,0.08663589,0.004354477,0.09836435,0.019827068
6,0.10332179,0.016013145,0.11177093,0.05726403
7,0.11984795,0.027426124,0.12478912,0.09178889
8,0.13626361,0.03867227,0.13753146,0.1235227
9,0.15260744,0.049681246,0.15003431,0.15265185
10,0.16894662,0.060437202,0.16233504,0.17934847
11,0.18532902,0.07085103,0.17445397,0.20381248
12,0.20181453,0.08093065,0.18636727,0.22615796
13,0.21845698,0.09070146,0.19812012,0.24655664
14,0.23528129,0.1002202,0.2097174,0.26497942
15,0.2522974,0.10963827,0.22110051,0.28140974
16,0.2695158,0.11917657,0.23224825,0.29585177
17,0.28695148,0.12895972,0.24311239,0.30829877
18,0.30459636,0.13920194,0.25363475,0.3186531
19,0.32242543,0.14992398,0.263793,0.32672703
20,0.34042424,0.16112113,0.2735296,0.3328324
21,0.35858023,0.17259091,0.28282863,0.33723992
22,0.37686145,0.18434793,0.29165477,0.34000617
23,0.39522135,0.19623184,0.3000012,0.3411417
24,0.41361934,0.20836788,0.3078555,0.3409056
25,0.432024,0.22064573,0.31523466,0.33976066
26,0.45040137,0.2330249,0.32216132,0.33772522
27,0.46871626,0.24549931,0.32868767,0.33510017
28,0.4869303,0.2580667,0.33487314,0.33226168
29,0.50501496,0.27065665,0.34074396,0.32925498
30,0.5229447,0.28311253,0.34635293,0.32652402
31,0.5407068,0.29553884,0.35176247,0.32398093
32,0.5583086,0.30779153,0.3570944,0.32214248
33,0.57572615,0.31985503,0.3624531,0.3207596
34,0.5929762,0.33135086,0.36785513,0.32016885
35,0.6100039,0.34239084,0.37334096,0.3206706
36,0.6267632,0.3528589,0.37883335,0.3224756
37,0.6432172,0.36269873,0.38437808,0.32530326
38,0.6593445,0.37178397,0.39008397,0.32935143
39,0.67507184,0.38006854,0.3959661,0.33457506
40,0.69034326,0.38758528,0.40202802,0.34097922
41,0.70510715,0.39438474,0.40815377,0.34848756
42,0.7192788,0.4004678,0.4143026,0.35699546
43,0.73279,0.40612566,0.42038,0.3660608
44,0.74556535,0.4115616,0.42637038,0.37587243
45,0.75752586,0.416735,0.4323448,0.38663405
46,0.7685636,0.42191583,0.43838948,0.39761472
47,0.77858824,0.42664778,0.44454187,0.40859932
48,0.7875547,0.43117768,0.45083356,0.4197442
49,0.7953997,0.43512934,0.45725435,0.43058485
50,0.802127,0.43884504,0.463843,0.4408915
51,0.80773574,0.44197625,0.47055173,0.4503911
52,0.8122668,0.44417518,0.4773848,0.45855218
53,0.8158177,0.44611764,0.48433208,0.46572888
54,0.81852293,0.44777387,0.49136305,0.4721812
55,0.8205482,0.44877845,0.49845088,0.47794294
56,0.82205266,0.44894606,0.5055455,0.4824599
57,0.82321125,0.44828743,0.51266813,0.48589367
58,0.82418954,0.44805443,0.5198108,0.48806798
59,0.8251297,0.44812733,0.52693015,0.48911953
60,0.82612777,0.4484576,0.534037,0.48921287
61,0.82725066,0.4497739,0.54111946,0.4886135
62,0.8285447,0.45252717,0.5481721,0.4876017
63,0.83002603,0.45667303,0.55519366,0.487181
64,0.8316769,0.462597,0.5622153,0.48731595
65,0.8334503,0.46984333,0.56925106,0.48833257
66,0.8353008,0.4788515,0.5762787,0.48981464
67,0.83716345,0.48882037,0.5832836,0.49148387
68,0.83898795,0.49902713,0.5902647,0.49329448
69,0.8407326,0.5089985,0.5971697,0.49505043
70,0.84237146,0.51867974,0.6040038,0.49710035
71,0.84387916,0.52755857,0.6107254,0.499896
72,0.8452397,0.53527904,0.61734116,0.5016711
73,0.8464483,0.5430446,0.6238365,0.5028416
74,0.8474919,0.54997104,0.63024044,0.5025208
75,0.8483742,0.5560308,0.63647926,0.50145334
76,0.8491087,0.5616771,0.6425593,0.4991225
77,0.84971714,0.5668365,0.6484881,0.49655437
78,0.85022587,0.57206285,0.6542247,0.49349678
79,0.85065174,0.5769813,0.6597589,0.49055904
80,0.85101265,0.5813291,0.6651172,0.4878186
81,0.8513371,0.5857937,0.67032415,0.4860583
82,0.8516445,0.59031487,0.6753951,0.4853469
83,0.85195017,0.5949162,0.6802927,0.4854884
84,0.8522697,0.5998776,0.68505263,0.48712724
85,0.8526007,0.604614,0.6896858,0.4896509
86,0.8529506,0.6090501,0.6942149,0.49282628
87,0.85331535,0.6134294,0.6986643,0.49696773
88,0.8536938,0.617494,0.7030475,0.50235146
89,0.85407794,0.62085116,0.70739007,0.50920033
90,0.85446,0.6238831,0.711681,0.5171359
91,0.8548454,0.62720406,0.7159307,0.5255691
92,0.8552305,0.6306137,0.7201607,0.53446376
93,0.85560554,0.6340448,0.7243682,0.5441002
94,0.85597754,0.63760555,0.7285085,0.55423504
95,0.856346,0.64160585,0.7325498,0.5646306
96,0.8566917,0.64551413,0.7365025,0.574607
97,0.85700953,0.64930004,0.7403697,0.58440346
98,0.8573082,0.65291667,0.74413645,0.59386635
99,0.8575882,0.65604204,0.747805,0.6031941
100,0.8578477,0.6586232,0.75135887,0.6124517
101,0.8580991,0.6614368,0.7548269,0.62180007
102,0.8583398,0.66456676,0.7583344,0.6323591
103,0.85856926,0.66785896,0.76184106,0.64348006
104,0.8587831,0.6707621,0.7653497,0.65514034
105,0.8589852,0.67392755,0.7687488,0.66626287
106,0.85917914,0.6773372,0.7720578,0.67715454
107,0.8593712,0.6808121,0.77531135,0.68752897
108,0.85956126,0.6841956,0.77851987,0.6971916
109,0.85974467,0.687222,0.78171605,0.7065456
110,0.85992146,0.6902644,0.78487587,0.7154245
111,0.8600804,0.6925907,0.787989,0.7239704
112,0.8602296,0.6949785,0.79110783,0.73286104
113,0.8603905,0.69796777,0.7942402,0.7415966
114,0.8605594,0.7012042,0.7974235,0.75070846
115,0.8607269,0.70452064,0.8006204,0.7601153
116,0.8608949,0.7077355,0.80376863,0.7690492
117,0.861053,0.71069264,0.80686516,0.77705
118,0.8612068,0.7134551,0.80992216,0.7839878
119,0.861356,0.7160975,0.8129424,0.79018545
120,0.86150277,0.71858245,0.8159315,0.79614604
121,0.8616442,0.7208799,0.81887776,0.8018688
122,0.86178696,0.72323114,0.8218297,0.8077065
123,0.86192983,0.7255467,0.8247218,0.8137325
124,0.86207443,0.7274904,0.8275976,0.8199227
125,0.8622162,0.7293726,0.8305292,0.8263639
126,0.8623548,0.73135245,0.83339095,0.83249635
127,0.86248535,0.73318243,0.8361962,0.83832014
128,0.86262447,0.73526615,0.83892196,0.8436201
129,0.86278045,0.73771656,0.8415851,0.84852576
130,0.8629466,0.74042434,0.84422165,0.8532423
131,0.8631199,0.7432366,0.8468894,0.85773313
132,0.8632839,0.7459651,0.84955144,0.8619815
133,0.8634452,0.74858344,0.8521856,0.86603045
134,0.86360526,0.7509657,0.8547537,0.8698465
135,0.8637631,0.75276136,0.85728157,0.87323034
136,0.8639175,0.7544163,0.85975623,0.87645
137,0.8640697,0.7561342,0.8622266,0.8798062
138,0.86421865,0.7575129,0.8646651,0.8831685
139,0.8643633,0.7588006,0.8670646,0.8865031
140,0.8645089,0.76024806,0.86941224,0.8897634
141,0.86466086,0.76200974,0.8717469,0.89282316
142,0.8648101,0.7638139,0.87405014,0.8957977
143,0.8649592,0.7656876,0.8762864,0.8984887
144,0.8651036,0.76750237,0.87843597,0.9010134
145,0.865257,0.76959944,0.8805257,0.9033936
146,0.8654103,0.77183247,0.88261414,0.9056132
147,0.86555696,0.7738339,0.8847831,0.9077646
148,0.8657,0.7754638,0.8869475,0.90979177
149,0.8658415,0.77676374,0.88905954,0.9118945
150,0.8659795,0.7780284,0.8911577,0.91407865
151,0.866114,0.77919745,0.893244,0.91643167
152,0.86624503,0.780239,0.89529234,0.91864365
153,0.8663738,0.78140604,0.89733094,0.9206491
154,0.8665102,0.78303444,0.89936554,0.9223747
155,0.86664426,0.7847378,0.9014258,0.9237206
156,0.866781,0.78659195,0.9035326,0.9247479
157,0.8669176,0.788581,0.90559876,0.92561007
158,0.8670491,0.7904972,0.9076256,0.92646116
159,0.86717623,0.79242265,0.9096309,0.92735493
160,0.86730313,0.79402506,0.911569,0.9285482
161,0.86744034,0.79485404,0.9135565,0.92926097
162,0.86757135,0.7956852,0.9155238,0.92965186
163,0.867694,0.7964125,0.9174111,0.93035126
164,0.86782706,0.7976721,0.91929555,0.9307641
165,0.8679757,0.79949045,0.92109996,0.931571
166,0.8681288,0.8014115,0.92291725,0.9320367
167,0.8682771,0.80323577,0.92471373,0.93233263
168,0.868422,0.8050393,0.92647475,0.9325224
169,0.8685633,0.80671185,0.9281786,0.93284565
170,0.8687056,0.8082403,0.9298317,0.9333612
171,0.86884785,0.809602,0.9314543,0.933907
172,0.8689897,0.8110086,0.9330201,0.934801
173,0.8691299,0.8123661,0.9345857,0.9352402
174,0.8692679,0.8137889,0.93611926,0.93548036
175,0.8694048,0.81525624,0.9376316,0.93558717
176,0.869541,0.81674147,0.9391035,0.93551636
177,0.8696782,0.8179834,0.94060904,0.93522143
178,0.8698116,0.81894684,0.94205445,0.9352636
179,0.86994815,0.82003516,0.9434798,0.9356123
180,0.8700786,0.8208624,0.944904,0.9354957
181,0.8702079,0.82179296,0.94625425,0.9354352
182,0.8703418,0.8230077,0.9475978,0.9362261
183,0.8704811,0.8245934,0.94889295,0.93750334
184,0.870618,0.8260753,0.9500966,0.9389604
185,0.87074906,0.82733494,0.951181,0.9397304
186,0.8708787,0.8286319,0.9523883,0.9393025
187,0.8710105,0.8298914,0.95364416,0.9378763
188,0.87115246,0.8314198,0.95469797,0.936871
189,0.8712953,0.8329066,0.9557159,0.9372988
190,0.8714322,0.8345375,0.95684195,0.9391555
191,0.8715606,0.83612216,0.9578515,0.9413707
192,0.87169206,0.83743626,0.9587806,0.94270664
193,0.8718387,0.838323,0.95975184,0.9432891
194,0.8719897,0.83866966,0.96073836,0.94350517
195,0.87211865,0.838957,0.96180105,0.94271445
196,0.87224406,0.8396428,0.96272564,0.94195956
197,0.8723922,0.84080493,0.96357626,0.9412686
198,0.8725531,0.842335,0.9644868,0.94193256
199,0.87270784,0.8441191,0.9653664,0.94231904
200,0.8728527,0.84581804,0.9661722,0.9433102
201,0.87299585,0.8471804,0.9669043,0.94392115
202,0.87314594,0.84811866,0.96762246,0.94416684
203,0.8732987,0.84900093,0.96836966,0.9441748
204,0.87345123,0.8498135,0.9691471,0.9438171
205,0.87359977,0.8506568,0.9699098,0.94341224
206,0.8737513,0.8516838,0.97061366,0.9431855
207,0.87390286,0.8527582,0.9712819,0.94321567
208,0.8740493,0.85354847,0.9719386,0.94417447
209,0.8741898,0.85431856,0.9725497,0.94503826
210,0.874345,0.8554354,0.973109,0.94596815
211,0.8745086,0.856838,0.97361773,0.94667494
212,0.87466234,0.8582377,0.97420514,0.9466612
213,0.8748146,0.85947794,0.9748202,0.9453856
214,0.87496746,0.8603638,0.9752845,0.94471884
215,0.87511504,0.8609275,0.97581226,0.94500417
216,0.87526035,0.8615112,0.97634476,0.9462656
217,0.87540364,0.86205167,0.97677934,0.94755024
218,0.87554896,0.862521,0.9771766,0.94825685
219,0.87569654,0.8630215,0.97760886,0.9478653
220,0.87585,0.8638084,0.97796553,0.9474806
221,0.8760063,0.86466336,0.9784373,0.94641066
